alpha,feature_set,features,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat,family,q_strat,split
0.5,only_pg_Hypoxia_normal,pg_Hypoxia_normal,0.09399658467936912,0.10179775850984597,0.00712953800581332,0.6173382661733826,0.00859408966947091,0.6006399360063993,pg,0.7899147585241476,all
0.5,only_pg_JAK_STAT_normal,pg_JAK_STAT_normal,0.08759220777300852,0.13865298956918495,0.03834201267421733,0.058394160583941604,0.012231684957844909,0.5631436856314369,pg,0.7899147585241476,all
0.5,only_pg_MAPK_normal,pg_MAPK_normal,0.0861489910065297,0.10633111995154863,0.02060953018554059,0.1618838116188381,0.011706939025157785,0.5631436856314369,pg,0.7899147585241476,all
0.5,only_pg_NFkB_normal,pg_NFkB_normal,0.11433841164409413,0.1365651363781586,0.01705996971950335,0.39336066393360664,0.00865446960298698,0.7007299270072993,pg,0.8408759124087591,all
0.5,only_pg_p53_normal,pg_p53_normal,0.07882123457347767,0.07522232511708245,-0.010859338435901013,0.3173682631736826,-0.02426242306799708,0.0547945205479452,pg,0.5753424657534246,all
0.5,only_pg_PI3K_normal,pg_PI3K_normal,0.05959162178514446,0.10547840616881134,0.04659041636530177,0.0008999100089991,0.030043716702406617,0.0425957404259574,pg,0.5753424657534246,all
0.5,only_pg_TGFb_normal,pg_TGFb_normal,0.0795401363692289,0.11911001308283092,0.037163885905880475,0.04989501049895011,0.01756842086540855,0.34696530346965304,pg,0.7899147585241476,all
0.5,only_pg_TNFa_normal,pg_TNFa_normal,0.0867606893567104,0.10653668721960549,0.014892964189512753,0.34156584341565843,-0.004018407826585505,0.8231176882311769,pg,0.9414058594140586,all
0.5,only_pg_Trail_normal,pg_Trail_normal,0.060684707837265726,0.10099954100574099,0.03377519226313211,0.024297570242975703,0.020749310449558408,0.17168283171682833,pg,0.7899147585241476,all
0.5,only_pg_VEGF_normal,pg_VEGF_normal,0.08054201953071048,0.11103468272181524,0.01896803727743543,0.23727627237276272,0.002516683821975834,0.8812118788121188,pg,0.9414058594140586,all
0.5,only_pg_WNT_normal,pg_WNT_normal,0.07609585467388717,0.13050912645392124,0.03789145630224661,0.0471952804719528,0.021615554280744246,0.23847615238476152,pg,0.7899147585241476,all
0.5,only_pg_Androgen_malignant,pg_Androgen_malignant,0.07436386357679962,0.09110647925226284,0.01576068580860395,0.20487951204879512,0.009548402580028032,0.4834516548345166,pg,0.7899147585241476,all
0.5,only_pg_EGFR_malignant,pg_EGFR_malignant,0.07851259006207975,0.09634794958606092,0.011764443033677902,0.3925607439256074,0.026512963222997923,0.1765823417658234,pg,0.7899147585241476,all
0.5,only_pg_Estrogen_malignant,pg_Estrogen_malignant,0.09001099459384616,0.09674807482754622,0.005292584650065824,0.7099290070992901,0.0025825699521116793,0.8889111088891111,pg,0.9414058594140586,all
0.5,only_pg_Hypoxia_malignant,pg_Hypoxia_malignant,0.08488114910939258,0.10874653813366895,0.006928444317989624,0.6014398560143985,0.017048936641734062,0.2686731326867313,pg,0.7899147585241476,all
0.5,only_pg_JAK_STAT_malignant,pg_JAK_STAT_malignant,0.09031061194120117,0.13230872785043477,0.023955130089869374,0.12638736126387362,0.016068856427151064,0.3768623137686231,pg,0.7899147585241476,all
0.5,only_pg_MAPK_malignant,pg_MAPK_malignant,0.10477711966805403,0.11788208562430352,0.009928766181820505,0.5616438356164384,0.0038189066810471986,0.8580141985801419,pg,0.9414058594140586,all
0.5,only_pg_NFkB_malignant,pg_NFkB_malignant,0.1022252163405862,0.126320784960216,0.012157023843124571,0.5081491850814919,0.015220423097588538,0.4330566943305669,pg,0.7899147585241476,all
0.5,only_pg_p53_malignant,pg_p53_malignant,0.08643973654632371,0.09041954076576923,-0.0023725154987576293,0.8516148385161484,-0.009429242098571983,0.5735426457354265,pg,0.7899147585241476,all
0.5,only_pg_PI3K_malignant,pg_PI3K_malignant,0.07589813609298711,0.09162594122447351,0.014191600881616232,0.18088191180881913,0.012268213804219113,0.39416058394160586,pg,0.7899147585241476,all
0.5,only_pg_TGFb_malignant,pg_TGFb_malignant,0.08986679423129615,0.09994017113742873,-0.003252233379682715,0.8263173682631737,-0.015638112326117597,0.34936506349365065,pg,0.7899147585241476,all
0.5,only_pg_TNFa_malignant,pg_TNFa_malignant,0.08436316128748984,0.10511727661091375,0.0066023240168120246,0.6359364063593641,-0.00949307056466032,0.5769423057694231,pg,0.7899147585241476,all
0.5,only_pg_Trail_malignant,pg_Trail_malignant,0.08342960602863057,0.10628386776364533,0.01612184652903033,0.2595740425957404,0.01177149451280165,0.6018398160183982,pg,0.7899147585241476,all
0.5,only_pg_VEGF_malignant,pg_VEGF_malignant,0.07353834860985496,0.08733813778259397,0.006302894237663214,0.5000499950005,0.007862801854193215,0.4677532246775322,pg,0.7899147585241476,all
0.5,only_pg_WNT_malignant,pg_WNT_malignant,0.0909920449483648,0.11867300143036338,0.0166093260789985,0.33996600339966004,0.0017381313418933615,0.925007499250075,pg,0.9414058594140586,all
0.5,only_cs_antiapoptotic,cs_antiapoptotic,0.07433370635646454,0.10243593397436002,0.021440232802278907,0.09619038096190381,0.01206496344811871,0.4537546245375462,cs,0.8235267382352673,all
0.5,only_cs_apoptotic_priming,cs_apoptotic_priming,0.12387221085947707,0.09213301588506041,-0.023000207850234575,0.11388861113888611,-0.036813658971340354,0.052094790520947905,cs,0.2944205579442056,all
0.5,only_cs_cytotoxicity,cs_cytotoxicity,0.12430878309923454,0.13055385106084214,-0.0017472404966207232,0.89001099890011,0.00546071926343453,0.7118288171182882,cs,0.8875945738759456,all
0.5,only_cs_exhaustion,cs_exhaustion,0.09368900088066227,0.13676826031033712,0.029240000467578367,0.0575942405759424,0.03349619476512103,0.0337966203379662,cs,0.2636136386361364,all
0.5,only_cs_interferon_I,cs_interferon_I,0.08448775056739381,0.10816339031706923,0.016478388344444928,0.29717028297170284,0.005920869583229903,0.7523247675232477,cs,0.8875945738759456,all
0.5,only_cs_interferon_II,cs_interferon_II,0.0944297071563086,0.11145370327721804,0.022686182498216672,0.13788621137886212,0.030009727223520452,0.09979002099790021,cs,0.3243175682431757,all
0.5,only_cs_mhc_i,cs_mhc_i,0.10607322871637566,0.10218658652535242,0.0027491396990138375,0.8795120487951205,-0.004859678981882044,0.8193180681931806,cs,0.8875945738759456,all
0.5,only_cs_mhc_ii,cs_mhc_ii,0.06718675524782042,0.0941034540469433,0.009204699144298011,0.39416058394160586,0.004467600426455327,0.7319268073192681,cs,0.8875945738759456,all
