dataset,sample,timepoint,hierarchy_bin,has_graph,n_cells,n_evaluable,n_malignant,frac_malignant,n_vg_eval,n_vg_mal,frac_malignant_vg,mean_cnv_burden,mean_stemness,mean_stemness_normal,mean_stemness_malignant,mean_cytotrace,mean_cytotrace_normal,mean_cytotrace_malignant,stemness_sig,stemness_available,vg_available,cytotrace_available,burden_available,n_vg_scored,n_vg_pos
E-MTAB-11536,A36-BMA,Healthy,B_Plasma,TRUE,76,76,5,0.0657894736842105,,,,0.000682775911081177,0.0321680524485281,0.0321896559048566,0.0318612833686638,0.044602874493544,0.0435204362264562,0.0599734978861897,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A36-BMA,Healthy,Erythroid,TRUE,4,4,0,0,,,,0.000989784608681062,0.0443572206005808,0.0443572206005808,,0.350892766738074,0.350892766738074,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A36-BMA,Healthy,HSC_MPP,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A36-BMA,Healthy,LMPP_GMP,TRUE,12,12,3,0.25,,,,0.000818624686486825,-0.00354077153486917,-0.00515507622391013,0.00130214253225371,0.431078024138379,0.42205062263073,0.458160228661325,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A36-BMA,Healthy,Megakaryocyte,TRUE,17,17,12,0.705882352941177,,,,0.00171183618786628,0.110761232193637,0.0528104711419965,0.13490738263182,0.228386326221333,0.174103440208412,0.251004195393383,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A36-BMA,Healthy,Mono_DC,TRUE,400,400,35,0.0875,,,,0.000758225405835311,0.0033952780649097,0.00300961871939681,0.00741715409668697,0.159710500021088,0.15958412446475,0.161028416537185,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A36-BMA,Healthy,T_NK,TRUE,550,550,6,0.0109090909090909,,,,0.000562823580979989,0.0163495669436378,0.0160616566711571,0.0424534316485621,0.0545478452650474,0.0545475694514604,0.0545728523636045,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A37-BMA,Healthy,B_Plasma,TRUE,129,129,13,0.10077519379845,,,,0.000773228435929668,0.0390213226441938,0.0358862565912625,0.0669957581934275,0.104527116747579,0.0925390014105594,0.211497992062527,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A37-BMA,Healthy,Erythroid,TRUE,1,1,0,0,,,,0.000978302121201456,0.0501275923775689,0.0501275923775689,,0.390588625385026,0.390588625385026,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A37-BMA,Healthy,HSC_MPP,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A37-BMA,Healthy,LMPP_GMP,TRUE,22,22,7,0.318181818181818,,,,0.00144626791099862,-0.00123011178924515,0.0033615933960418,-0.0110694800434315,0.450578577075336,0.456385230693048,0.438135747894525,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A37-BMA,Healthy,Megakaryocyte,TRUE,1,1,0,0,,,,0.000696604860840142,0.144676244336832,0.144676244336832,,0.392446222194392,0.392446222194392,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A37-BMA,Healthy,Mono_DC,TRUE,69,69,6,0.0869565217391304,,,,0.000872936629854717,0.00547690569837209,0.00594552955110374,0.000556355244689783,0.222027842595545,0.217359167994299,0.271048925908624,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
E-MTAB-11536,A37-BMA,Healthy,T_NK,TRUE,444,444,31,0.0698198198198198,,,,0.000705561356425727,0.0156366988061518,0.0134324276786526,0.0450032786660607,0.0789394032841807,0.0790213832672686,0.0778472183482023,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML1012-D0,Diagnosis,B_Plasma,TRUE,2,2,2,1,,,,0.00263856544519113,-0.0334557147128827,,-0.0334557147128827,0.378028682617384,,0.378028682617384,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML1012-D0,Diagnosis,Erythroid,TRUE,276,276,203,0.735507246376812,,,,0.00190275718785508,0.0156822105138433,0.00949279526776003,0.0179079608240112,0.423694022993039,0.428053760433269,0.422126235637686,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML1012-D0,Diagnosis,HSC_MPP,TRUE,23,23,19,0.826086956521739,23,10,0.434782608695652,0.00196735752391031,0.034834794145255,0.0646860507940177,0.028550319061305,0.447333167177197,0.49647913528806,0.43698664757491,LSC17,TRUE,TRUE,TRUE,TRUE,23,23
GSE116256,AML1012-D0,Diagnosis,LMPP_GMP,TRUE,214,214,120,0.560747663551402,,,,0.0016926938572825,0.00589849667688154,0.00311126865156586,0.00808182529671216,0.432612964715004,0.431732216292467,0.433302884312659,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML1012-D0,Diagnosis,Megakaryocyte,TRUE,4,4,2,0.5,,,,0.00161759939031363,0.00641688889403087,-0.0346829745180622,0.0475167523061239,0.425058358692244,0.465942426150019,0.384174291234469,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML1012-D0,Diagnosis,Mono_DC,TRUE,317,317,221,0.697160883280757,,,,0.00184648241841469,0.0040302287270432,-0.00147271741852852,0.00642064877217843,0.312407891441237,0.348095400212818,0.296905625187518,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML1012-D0,Diagnosis,T_NK,TRUE,16,16,12,0.75,,,,0.00203306213504289,0.0326457117416299,0.0665776429722653,0.0213350679980847,0.355892363330676,0.352714135607271,0.356951772571811,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML210A-D0,Diagnosis,B_Plasma,TRUE,21,21,2,0.0952380952380952,,,,0.0013653622137646,0.0171490833160334,0.0189542499808791,0,0.0840339598841513,0.0844563419001913,0.080021330731772,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML210A-D0,Diagnosis,Erythroid,TRUE,27,27,21,0.777777777777778,,,,0.00200558426824945,0.0118449371432795,0.0507656874495306,0.000724722770064862,0.46314160462134,0.454137598335062,0.465714177845991,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML210A-D0,Diagnosis,HSC_MPP,TRUE,9,9,7,0.777777777777778,9,7,0.777777777777778,0.00190870096652088,0.0376506717795142,0.00255665866788995,0.0476775326685497,0.44884032730407,0.435693204486858,0.452596648108987,LSC17,TRUE,TRUE,TRUE,TRUE,9,9
GSE116256,AML210A-D0,Diagnosis,LMPP_GMP,TRUE,74,74,54,0.72972972972973,,,,0.0017515915415537,0.0240904524993121,0.0287849284276881,0.0223517577110247,0.439299663722861,0.426386107330731,0.444082462386612,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML210A-D0,Diagnosis,Megakaryocyte,TRUE,3,3,3,1,,,,0.00184340614298213,0.144607394635708,,0.144607394635708,0.408105647120093,,0.408105647120093,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML210A-D0,Diagnosis,Mono_DC,TRUE,269,269,167,0.620817843866171,,,,0.00172071762128048,-0.00365159835450729,-0.00388447195994474,-0.00350936417633591,0.305310833648303,0.330974462117496,0.289636042607239,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML210A-D0,Diagnosis,T_NK,TRUE,157,157,33,0.210191082802548,,,,0.00147939806861097,0.0120010672274229,0.00669039580768025,0.0319563174106985,0.0728723725308843,0.0720587992084748,0.0759294359241805,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D0,Diagnosis,B_Plasma,TRUE,11,11,3,0.272727272727273,,,,0.00154223078775346,0.0299039032981634,0.0335464008048882,0.0201905766135638,0.212742703786452,0.16152478176606,0.349323829174161,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D0,Diagnosis,Erythroid,TRUE,27,27,15,0.555555555555556,,,,0.00191313577833377,0.134891250398316,0.183418429381155,0.0960695072120456,0.475694986723804,0.49474925860925,0.460451569215447,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D0,Diagnosis,HSC_MPP,TRUE,91,91,67,0.736263736263736,91,77,0.846153846153846,0.00213099748593411,0.242231686192367,0.267767835950232,0.233084408667162,0.488234759386281,0.502186884600709,0.483236983190067,LSC17,TRUE,TRUE,TRUE,TRUE,91,91
GSE116256,AML328-D0,Diagnosis,LMPP_GMP,TRUE,59,59,31,0.525423728813559,,,,0.00189953303856092,0.189375663242657,0.193815865430594,0.185365158040648,0.445325253289316,0.437183469736956,0.45267912230435,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D0,Diagnosis,Megakaryocyte,TRUE,2,2,1,0.5,,,,0.00225956116481932,0.108877283792727,0.220293198610329,-0.00253863102487489,0.523688448620081,0.626832141070395,0.420544756169767,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D0,Diagnosis,Mono_DC,TRUE,206,206,155,0.752427184466019,,,,0.00204279236732009,0.0053848329486984,0.00946779410089752,0.00404140702120062,0.125950953070557,0.145130320612064,0.119640322460125,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D0,Diagnosis,T_NK,TRUE,116,116,4,0.0344827586206897,,,,0.00121573214439994,0.0171136739859816,0.0187857879303751,-0.0297055164570363,0.0359587428144467,0.0355502131659728,0.0473975729717145,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D29,On_treatment,B_Plasma,TRUE,16,16,5,0.3125,,,,0.00154999680516006,0.129066484158125,0.0710279916449773,0.25675116768705,0.271837269550473,0.223303427608313,0.378611721823227,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D29,On_treatment,Erythroid,TRUE,90,90,49,0.544444444444444,,,,0.00161448482115665,0.12379101683938,0.111997541454719,0.133659026855118,0.444653428336737,0.44521285772551,0.444185334358376,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D29,On_treatment,HSC_MPP,TRUE,371,371,220,0.592991913746631,371,321,0.865229110512129,0.00177610109555769,0.240789076554772,0.236785989157605,0.243536650177374,0.507247368184967,0.509952296188505,0.505390803964357,LSC17,TRUE,TRUE,TRUE,TRUE,371,371
GSE116256,AML328-D29,On_treatment,LMPP_GMP,TRUE,170,170,70,0.411764705882353,,,,0.00147513643320196,0.226078250573719,0.208279402592629,0.251505176260991,0.508695743936019,0.502483670074323,0.517570135167015,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D29,On_treatment,Megakaryocyte,TRUE,13,13,9,0.692307692307692,,,,0.00207506967950723,0.219309852693388,0.262350456630151,0.200180695388159,0.41433192483169,0.396456922298169,0.422276370402144,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D29,On_treatment,Mono_DC,TRUE,35,35,20,0.571428571428571,,,,0.00173260825477622,0.0662760116719736,0.0619060201722754,0.0695535052967472,0.333121186789823,0.319483808429155,0.343349220560324,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML328-D29,On_treatment,T_NK,TRUE,279,279,40,0.14336917562724,,,,0.00133084396547474,0.0353845079448682,0.0189673164577044,0.133477227080672,0.127981361035201,0.0844751027043399,0.387931254562095,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D0,Diagnosis,B_Plasma,TRUE,17,17,2,0.117647058823529,,,,0.00184761690155808,0.0085615075922982,0.00288796432187736,0.0511130821204545,0.142001597860515,0.129750506780572,0.233884780960094,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D0,Diagnosis,Erythroid,TRUE,31,31,13,0.419354838709677,,,,0.00170263931510479,0.038424710963837,0.0558836146096415,0.0142508443773384,0.426670750114106,0.422271233371435,0.432762388680882,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D0,Diagnosis,HSC_MPP,TRUE,53,53,27,0.509433962264151,53,14,0.264150943396226,0.00177674135969636,0.019119240957706,0.00027173786245672,0.0372686883827608,0.427661031659465,0.427741795259959,0.427583259303433,LSC17,TRUE,TRUE,TRUE,TRUE,53,53
GSE116256,AML329-D0,Diagnosis,LMPP_GMP,TRUE,105,105,28,0.266666666666667,,,,0.00139189901400901,0.00313511615358739,0.000706364892004043,0.0098141821229416,0.424237606464744,0.41667572923245,0.445032768853551,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D0,Diagnosis,Megakaryocyte,TRUE,1,1,0,0,,,,0.00151205646776434,0,0,,0.391343679825916,0.391343679825916,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D0,Diagnosis,Mono_DC,TRUE,73,73,34,0.465753424657534,,,,0.00165849222535539,-0.00347881539035969,-0.00242656121715786,-0.00468581282432651,0.324519591739289,0.342507684823967,0.303886190848041,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D0,Diagnosis,T_NK,TRUE,96,96,16,0.166666666666667,,,,0.00147346793311296,0.00246661401674193,0.00082574825017226,0.0106709428495903,0.0689414459139614,0.062884161581474,0.0992278675763983,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D20,Post_induction,B_Plasma,TRUE,19,19,0,0,,,,0.00132890078297323,0.00823330854073749,0.00823330854073749,,0.0954711317931352,0.0954711317931352,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D20,Post_induction,Erythroid,TRUE,17,17,3,0.176470588235294,,,,0.00134207860845201,-0.00416007992916206,0.00021431425531485,-0.024573919456721,0.453776225864088,0.457944175404311,0.43432579467638,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D20,Post_induction,HSC_MPP,TRUE,4,4,2,0.5,4,2,0.5,0.00139954697832331,0.122478886425212,0.0890796719815075,0.155878100868917,0.486374855810708,0.499097578293929,0.473652133327486,LSC17,TRUE,TRUE,TRUE,TRUE,4,4
GSE116256,AML329-D20,Post_induction,LMPP_GMP,TRUE,94,94,22,0.234042553191489,,,,0.00127002680217123,0.0152146659451014,0.0200689566175514,-0.000672103528371422,0.456362827283064,0.457736179749237,0.451868219211951,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D20,Post_induction,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D20,Post_induction,Mono_DC,TRUE,339,339,182,0.536873156342183,,,,0.00163897706463407,-0.00319136619434881,-0.00166282893941918,-0.00450993954063425,0.264113626219334,0.288358080841052,0.243199453825875,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML329-D20,Post_induction,T_NK,TRUE,96,96,9,0.09375,,,,0.00146926831755619,0.00829786191526756,0.00439662019479609,0.0460098652131584,0.0369239325546808,0.0323325684514344,0.0813071188860627,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML419A-D0,Diagnosis,B_Plasma,TRUE,22,22,11,0.5,,,,0.0016260909387212,0.0224371837517931,0.0140052540722402,0.030869113431346,0.0723726586634523,0.0427323420081771,0.102012975318728,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML419A-D0,Diagnosis,Erythroid,TRUE,37,37,25,0.675675675675676,,,,0.00185531608191253,0.0430283921589912,0.0145874927675304,0.0566800238668924,0.448563127873751,0.446156992195761,0.449718072999186,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML419A-D0,Diagnosis,HSC_MPP,TRUE,45,45,35,0.777777777777778,45,30,0.666666666666667,0.0020917148421022,0.0921826123839364,0.0548834576632318,0.102839513732709,0.483708396027878,0.482568490663833,0.484034083274748,LSC17,TRUE,TRUE,TRUE,TRUE,45,45
GSE116256,AML419A-D0,Diagnosis,LMPP_GMP,TRUE,153,153,123,0.803921568627451,,,,0.00211727051742975,0.108705657869938,0.0859479597656525,0.114256315944154,0.451307535507986,0.469044260428618,0.44698150503954,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML419A-D0,Diagnosis,Megakaryocyte,TRUE,3,3,2,0.666666666666667,,,,0.00169034090197374,0.207828992459695,0.119228323534108,0.252129326922489,0.486471904020664,0.501201083247346,0.479107314407322,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML419A-D0,Diagnosis,Mono_DC,TRUE,568,568,485,0.85387323943662,,,,0.00207429956130633,0.00236765738125611,-0.00187335539418115,0.00309343894901135,0.218203270020768,0.242302530014195,0.214079066764161,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML419A-D0,Diagnosis,T_NK,TRUE,4,4,4,1,,,,0.00206084459503551,0.0588509393704445,,0.0588509393704445,0.042710359642765,,0.042710359642765,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D0,Diagnosis,B_Plasma,TRUE,108,108,104,0.962962962962963,,,,0.00252665530277452,-0.00157199696533169,0,-0.00163245838707521,0.131526311755038,0.108345292192182,0.132417889430533,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D0,Diagnosis,Erythroid,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D0,Diagnosis,HSC_MPP,TRUE,2,2,2,1,2,0,0,0.00183460012452441,0.0173909352075224,,0.0173909352075224,0.444834230857288,,0.444834230857288,LSC17,TRUE,TRUE,TRUE,TRUE,2,2
GSE116256,AML556-D0,Diagnosis,LMPP_GMP,TRUE,128,128,76,0.59375,,,,0.0016353342537888,-0.0127982642509838,-0.0175011348051328,-0.00958051071393445,0.412915312704967,0.414448760115536,0.411866111845105,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D0,Diagnosis,Megakaryocyte,TRUE,1,1,0,0,,,,0.0011406101136342,-0.0365393226433647,-0.0365393226433647,,0.409557185919651,0.409557185919651,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D0,Diagnosis,Mono_DC,TRUE,1212,1212,851,0.702145214521452,,,,0.00176069761307351,-0.00915099375908191,-0.0101190661704744,-0.00874033084426088,0.367258754436531,0.383929233625086,0.36018702354691,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D0,Diagnosis,T_NK,TRUE,27,27,25,0.925925925925926,,,,0.00207696310606418,0.00249283479009801,0,0.00269226157330585,0.0939081285802866,0.214878660153373,0.0842304860544397,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D31,Post_induction,B_Plasma,TRUE,254,254,205,0.807086614173228,,,,0.00188041145212122,0.00140400565869189,0.000311880962050892,0.00166505009837681,0.174920604649565,0.171207882997254,0.175808035678654,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D31,Post_induction,Erythroid,TRUE,13,13,5,0.384615384615385,,,,0.00107685909430157,0.0171881505487407,0.0167632805592757,0.0178679425318848,0.442431476842823,0.440767741577881,0.44509345326673,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D31,Post_induction,HSC_MPP,TRUE,7,7,0,0,7,1,0.142857142857143,0.000893484943695371,0.0915319363751995,0.0915319363751995,,0.502356685218538,0.502356685218538,,LSC17,TRUE,TRUE,TRUE,TRUE,7,7
GSE116256,AML556-D31,Post_induction,LMPP_GMP,TRUE,72,72,9,0.125,,,,0.000887586810879846,-0.00160906500102273,0.000130896292621317,-0.013788794056531,0.449627781342472,0.452914807363111,0.426618599197994,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D31,Post_induction,Megakaryocyte,TRUE,23,23,19,0.826086956521739,,,,0.00167894970612804,0.108016641476513,0.048241664804498,0.120600847091674,0.484979888616335,0.47930243491472,0.486175142027201,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D31,Post_induction,Mono_DC,TRUE,584,584,156,0.267123287671233,,,,0.00111450541071328,-0.00156072098475177,-0.00149832552914647,-0.00173190851679709,0.342578572511878,0.347834226559614,0.328159213970654,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML556-D31,Post_induction,T_NK,TRUE,69,69,3,0.0434782608695652,,,,0.00123036303049297,-0.000900310236788925,-0.000941233429370239,0,0.0645191424915458,0.0612740146016344,0.135911956069596,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D0,Diagnosis,B_Plasma,TRUE,18,18,7,0.388888888888889,,,,0.00153517973812047,-0.00748433005654439,-0.00434913264556034,-0.0124110688452336,0.320412894426679,0.319349251972073,0.322084332569631,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D0,Diagnosis,Erythroid,TRUE,507,507,231,0.455621301775148,,,,0.00153825204500695,-0.0150094113120287,-0.0130926805575777,-0.0172995311744896,0.404985132325418,0.40756041616835,0.401908169811786,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D0,Diagnosis,HSC_MPP,TRUE,124,124,31,0.25,124,105,0.846774193548387,0.00124167048434749,-0.0022298770624224,-0.0049635699666594,0.00597120165028861,0.430682275661674,0.43747482739122,0.410304620473038,LSC17,TRUE,TRUE,TRUE,TRUE,124,124
GSE116256,AML707B-D0,Diagnosis,LMPP_GMP,TRUE,373,373,60,0.160857908847185,,,,0.00105427166804833,-0.0203372679061629,-0.0212743601270297,-0.0154487701539746,0.425120774829493,0.426801059286459,0.416355290912323,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D0,Diagnosis,Megakaryocyte,TRUE,2,2,2,1,,,,0.00183446605963145,-0.0500459281152,,-0.0500459281152,0.40427867861388,,0.40427867861388,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D0,Diagnosis,Mono_DC,TRUE,18,18,2,0.111111111111111,,,,0.000985871610961358,-0.00376005712913462,-0.00638199888229839,0.0172154768961755,0.402795602234088,0.412451486612282,0.32554852720854,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D0,Diagnosis,T_NK,TRUE,14,14,8,0.571428571428571,,,,0.00165906789357541,-0.00658535467081385,0.00140368646932534,-0.0125771355259183,0.105277199745295,0.162594861943165,0.0622889530968926,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D113,Post_consolidation,B_Plasma,TRUE,46,46,19,0.41304347826087,,,,0.00173454446290514,0.0352728076980545,0.0212761061754283,0.0551628572302075,0.287107172041002,0.228585550067875,0.370269476950182,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D113,Post_consolidation,Erythroid,TRUE,7,7,3,0.428571428571429,,,,0.00142944084883828,0.0389735256046554,0.0277766137947017,0.0539027413512603,0.393515328811469,0.401252771063799,0.383198739141697,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D113,Post_consolidation,HSC_MPP,TRUE,4,4,0,0,4,3,0.75,0.00125535455316144,0.0286713172865394,0.0286713172865394,,0.42528170380233,0.42528170380233,,LSC17,TRUE,TRUE,TRUE,TRUE,4,4
GSE116256,AML707B-D113,Post_consolidation,LMPP_GMP,TRUE,14,14,1,0.0714285714285714,,,,0.000901455970209368,-0.0130716090980382,-0.00998953756724205,-0.0531385389983884,0.410151951127006,0.406231618301011,0.461116277864938,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D113,Post_consolidation,Megakaryocyte,TRUE,0,0,0,,,,,,,,,,,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D113,Post_consolidation,Mono_DC,TRUE,128,128,42,0.328125,,,,0.00145522684971467,-0.00188578047689435,2.45050639733602e-05,-0.00579731753676633,0.406196179307921,0.424539642480178,0.368635754717108,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML707B-D113,Post_consolidation,T_NK,TRUE,333,333,20,0.0600600600600601,,,,0.00134875491563004,-0.0016516747491574,-0.00341482329110997,0.0259415999324003,0.0900471676163232,0.0936000138856127,0.034445123501941,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML916-D0,Diagnosis,B_Plasma,TRUE,30,30,28,0.933333333333333,,,,0.00336378120084573,0.140453731378996,0.102438945692019,0.14316907321378,0.393688933752881,0.102588330543392,0.41448183398213,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML916-D0,Diagnosis,Erythroid,TRUE,296,296,290,0.97972972972973,,,,0.00311064172682818,0.0834157831560293,0.0859204232491535,0.0833639630161716,0.362984799645812,0.375257104777731,0.362730889884462,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML916-D0,Diagnosis,HSC_MPP,TRUE,67,67,67,1,67,53,0.791044776119403,0.00346833597867832,0.117365947759317,,0.117365947759317,0.424872127995685,,0.424872127995685,LSC17,TRUE,TRUE,TRUE,TRUE,67,67
GSE116256,AML916-D0,Diagnosis,LMPP_GMP,TRUE,93,93,89,0.956989247311828,,,,0.00316136050548809,0.0999556572942607,0.10890540359682,0.0995534215053816,0.425109445298912,0.413502417083628,0.425631109488363,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML916-D0,Diagnosis,Megakaryocyte,TRUE,5,5,5,1,,,,0.00339381781400777,0.0454772607499506,,0.0454772607499506,0.474378008195024,,0.474378008195024,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML916-D0,Diagnosis,Mono_DC,TRUE,14,14,13,0.928571428571429,,,,0.00314279616421223,0.106656211245761,0,0.114860535187743,0.330557175006332,0.213611455890077,0.339552999553737,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML916-D0,Diagnosis,T_NK,TRUE,5,5,5,1,,,,0.00278945119561089,0.0358847881673364,,0.0358847881673364,0.32315355350209,,0.32315355350209,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML921A-D0,Diagnosis,B_Plasma,TRUE,134,134,20,0.149253731343284,,,,0.000973793205911655,0.0381660558043271,0.0384524314176342,0.0365337148084767,0.157388963808336,0.148382888890214,0.208723590841628,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML921A-D0,Diagnosis,Erythroid,TRUE,128,128,10,0.078125,,,,0.000710856848667779,0.0537047351842044,0.0545228622141846,0.0440508362304378,0.366273878290378,0.366970471775272,0.358054075168636,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML921A-D0,Diagnosis,HSC_MPP,TRUE,230,230,55,0.239130434782609,230,210,0.91304347826087,0.000837253321214622,0.0795411542076605,0.0755561040952403,0.0922208591108155,0.362069075286402,0.388474776354745,0.278050935523492,LSC17,TRUE,TRUE,TRUE,TRUE,230,230
GSE116256,AML921A-D0,Diagnosis,LMPP_GMP,TRUE,631,631,28,0.0443740095087163,,,,0.000542391972680339,0.0545611448344853,0.052799153851277,0.0925068792228646,0.409611476055424,0.413976048038549,0.315617300847406,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
GSE116256,AML921A-D0,Diagnosis,Megakaryocyte,TRUE,2,2,0,0,,,,0.000699755673330895,0.109185366796992,0.109185366796992,,0.311408292729064,0.311408292729064,,LSC17,TRUE,TRUE,TRUE,TRUE,0,0
