dataset,sample,node,status,masked_by,abundance_unreliable,n_cells
GSE239721,PT21A,Erythroid,present,,FALSE,
GSE239721,PT21A,HSC_MPP,present,,FALSE,
GSE239721,PT21A,LMPP_GMP,present,,FALSE,
GSE239721,PT21A,Megakaryocyte,present,,FALSE,
GSE239721,PT21A,Mono_DC,present,,FALSE,
GSE239721,PT21A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT21A,T_NK,present,,FALSE,
GSE239721,PT22A,B_Plasma,present,,FALSE,
GSE239721,PT22A,Erythroid,present,,FALSE,
GSE239721,PT22A,HSC_MPP,present,,FALSE,
GSE239721,PT22A,LMPP_GMP,present,,FALSE,
GSE239721,PT22A,Megakaryocyte,present,,FALSE,
GSE239721,PT22A,Mono_DC,present,,FALSE,
GSE239721,PT22A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT22A,T_NK,present,,FALSE,
GSE239721,PT23A,B_Plasma,present,,FALSE,
GSE239721,PT23A,Erythroid,present,,FALSE,
GSE239721,PT23A,HSC_MPP,present,,FALSE,
GSE239721,PT23A,LMPP_GMP,present,,FALSE,
GSE239721,PT23A,Megakaryocyte,present,,FALSE,
GSE239721,PT23A,Mono_DC,present,,FALSE,
GSE239721,PT23A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT23A,T_NK,present,,FALSE,
GSE239721,PT25A,B_Plasma,present,,FALSE,
GSE239721,PT25A,Erythroid,present,,FALSE,
GSE239721,PT25A,HSC_MPP,present,,FALSE,
GSE239721,PT25A,LMPP_GMP,present,,FALSE,
GSE239721,PT25A,Megakaryocyte,present,,FALSE,
GSE239721,PT25A,Mono_DC,present,,FALSE,
GSE239721,PT25A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT25A,T_NK,present,,FALSE,
GSE239721,PT26A,B_Plasma,present,,FALSE,
GSE239721,PT26A,Erythroid,present,,FALSE,
GSE239721,PT26A,HSC_MPP,present,,FALSE,
GSE239721,PT26A,LMPP_GMP,present,,FALSE,
GSE239721,PT26A,Megakaryocyte,present,,FALSE,
GSE239721,PT26A,Mono_DC,present,,FALSE,
GSE239721,PT26A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT26A,T_NK,present,,FALSE,
GSE239721,PT27A,B_Plasma,present,,FALSE,
GSE239721,PT27A,Erythroid,present,,FALSE,
GSE239721,PT27A,HSC_MPP,present,,FALSE,
GSE239721,PT27A,LMPP_GMP,present,,FALSE,
GSE239721,PT27A,Megakaryocyte,present,,FALSE,
GSE239721,PT27A,Mono_DC,present,,FALSE,
GSE239721,PT27A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT27A,T_NK,present,,FALSE,
GSE239721,PT28A,B_Plasma,present,,FALSE,
GSE239721,PT28A,Erythroid,present,,FALSE,
GSE239721,PT28A,HSC_MPP,present,,FALSE,
GSE239721,PT28A,LMPP_GMP,present,,FALSE,
GSE239721,PT28A,Megakaryocyte,present,,FALSE,
GSE239721,PT28A,Mono_DC,present,,FALSE,
GSE239721,PT28A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT28A,T_NK,present,,FALSE,
GSE239721,PT29A,B_Plasma,present,,FALSE,
GSE239721,PT29A,Erythroid,present,,FALSE,
GSE239721,PT29A,HSC_MPP,present,,FALSE,
GSE239721,PT29A,LMPP_GMP,present,,FALSE,
GSE239721,PT29A,Megakaryocyte,present,,FALSE,
GSE239721,PT29A,Mono_DC,present,,FALSE,
GSE239721,PT29A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT29A,T_NK,present,,FALSE,
GSE239721,PT30A,B_Plasma,present,,FALSE,
GSE239721,PT30A,Erythroid,present,,FALSE,
GSE239721,PT30A,HSC_MPP,present,,FALSE,
GSE239721,PT30A,LMPP_GMP,present,,FALSE,
GSE239721,PT30A,Megakaryocyte,present,,FALSE,
GSE239721,PT30A,Mono_DC,present,,FALSE,
GSE239721,PT30A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT30A,T_NK,present,,FALSE,
GSE239721,PT32A,B_Plasma,present,,FALSE,
GSE239721,PT32A,Erythroid,present,,FALSE,
GSE239721,PT32A,HSC_MPP,present,,FALSE,
GSE239721,PT32A,LMPP_GMP,present,,FALSE,
GSE239721,PT32A,Megakaryocyte,present,,FALSE,
GSE239721,PT32A,Mono_DC,present,,FALSE,
GSE239721,PT32A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT32A,T_NK,present,,FALSE,
GSE239721,PT9A,B_Plasma,present,,FALSE,
GSE239721,PT9A,Erythroid,present,,FALSE,
GSE239721,PT9A,HSC_MPP,present,,FALSE,
GSE239721,PT9A,LMPP_GMP,present,,FALSE,
GSE239721,PT9A,Megakaryocyte,present,,FALSE,
GSE239721,PT9A,Mono_DC,present,,FALSE,
GSE239721,PT9A,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE239721,PT9A,T_NK,present,,FALSE,
GSE253355,GSM8019212_H14_MACS,B_Plasma,present,,TRUE,
GSE253355,GSM8019212_H14_MACS,Erythroid,present,,TRUE,
GSE253355,GSM8019212_H14_MACS,HSC_MPP,present,,TRUE,
GSE253355,GSM8019212_H14_MACS,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019212_H14_MACS,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019212_H14_MACS,Mono_DC,present,,TRUE,
GSE253355,GSM8019212_H14_MACS,Stromal,present,,TRUE,
GSE253355,GSM8019212_H14_MACS,T_NK,present,,TRUE,
GSE253355,GSM8019213_H21,B_Plasma,present,,TRUE,
GSE253355,GSM8019213_H21,Erythroid,present,,TRUE,
GSE253355,GSM8019213_H21,HSC_MPP,present,,TRUE,
GSE253355,GSM8019213_H21,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019213_H21,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019213_H21,Mono_DC,present,,TRUE,
GSE253355,GSM8019213_H21,Stromal,present,,TRUE,
GSE253355,GSM8019213_H21,T_NK,present,,TRUE,
GSE253355,GSM8019214_H23,B_Plasma,present,,TRUE,
GSE253355,GSM8019214_H23,Erythroid,present,,TRUE,
GSE253355,GSM8019214_H23,HSC_MPP,present,,TRUE,
GSE253355,GSM8019214_H23,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019214_H23,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019214_H23,Mono_DC,present,,TRUE,
GSE253355,GSM8019214_H23,Stromal,present,,TRUE,
GSE253355,GSM8019214_H23,T_NK,present,,TRUE,
GSE253355,GSM8019215_H24,B_Plasma,present,,TRUE,
GSE253355,GSM8019215_H24,Erythroid,present,,TRUE,
GSE253355,GSM8019215_H24,HSC_MPP,present,,TRUE,
GSE253355,GSM8019215_H24,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019215_H24,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019215_H24,Mono_DC,present,,TRUE,
GSE253355,GSM8019215_H24,Stromal,present,,TRUE,
GSE253355,GSM8019215_H24,T_NK,present,,TRUE,
GSE253355,GSM8019216_H32,B_Plasma,present,,TRUE,
GSE253355,GSM8019216_H32,Erythroid,present,,TRUE,
GSE253355,GSM8019216_H32,HSC_MPP,present,,TRUE,
GSE253355,GSM8019216_H32,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019216_H32,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019216_H32,Mono_DC,present,,TRUE,
GSE253355,GSM8019216_H32,Stromal,present,,TRUE,
GSE253355,GSM8019216_H32,T_NK,present,,TRUE,
GSE253355,GSM8019217_H33,B_Plasma,present,,TRUE,
GSE253355,GSM8019217_H33,Erythroid,present,,TRUE,
GSE253355,GSM8019217_H33,HSC_MPP,present,,TRUE,
GSE253355,GSM8019217_H33,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019217_H33,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019217_H33,Mono_DC,present,,TRUE,
GSE253355,GSM8019217_H33,Stromal,present,,TRUE,
GSE253355,GSM8019217_H33,T_NK,present,,TRUE,
GSE253355,GSM8019218_H34,B_Plasma,present,,TRUE,
GSE253355,GSM8019218_H34,Erythroid,present,,TRUE,
GSE253355,GSM8019218_H34,HSC_MPP,present,,TRUE,
GSE253355,GSM8019218_H34,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019218_H34,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019218_H34,Mono_DC,present,,TRUE,
GSE253355,GSM8019218_H34,Stromal,present,,TRUE,
GSE253355,GSM8019218_H34,T_NK,present,,TRUE,
GSE253355,GSM8019219_H35,B_Plasma,present,,TRUE,
GSE253355,GSM8019219_H35,Erythroid,present,,TRUE,
GSE253355,GSM8019219_H35,HSC_MPP,present,,TRUE,
GSE253355,GSM8019219_H35,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019219_H35,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019219_H35,Mono_DC,present,,TRUE,
GSE253355,GSM8019219_H35,Stromal,present,,TRUE,
GSE253355,GSM8019219_H35,T_NK,present,,TRUE,
GSE253355,GSM8019220_H36,B_Plasma,present,,TRUE,
GSE253355,GSM8019220_H36,Erythroid,present,,TRUE,
GSE253355,GSM8019220_H36,HSC_MPP,present,,TRUE,
GSE253355,GSM8019220_H36,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019220_H36,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019220_H36,Mono_DC,present,,TRUE,
GSE253355,GSM8019220_H36,Stromal,present,,TRUE,
GSE253355,GSM8019220_H36,T_NK,present,,TRUE,
GSE253355,GSM8019221_H38,B_Plasma,present,,TRUE,
GSE253355,GSM8019221_H38,Erythroid,present,,TRUE,
GSE253355,GSM8019221_H38,HSC_MPP,present,,TRUE,
GSE253355,GSM8019221_H38,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019221_H38,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019221_H38,Mono_DC,present,,TRUE,
GSE253355,GSM8019221_H38,Stromal,present,,TRUE,
GSE253355,GSM8019221_H38,T_NK,present,,TRUE,
GSE253355,GSM8019222_H39,B_Plasma,present,,TRUE,
GSE253355,GSM8019222_H39,Erythroid,present,,TRUE,
GSE253355,GSM8019222_H39,HSC_MPP,present,,TRUE,
GSE253355,GSM8019222_H39,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019222_H39,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019222_H39,Mono_DC,present,,TRUE,
GSE253355,GSM8019222_H39,Stromal,present,,TRUE,
GSE253355,GSM8019222_H39,T_NK,present,,TRUE,
GSE253355,GSM8019223_H41,B_Plasma,present,,TRUE,
GSE253355,GSM8019223_H41,Erythroid,present,,TRUE,
GSE253355,GSM8019223_H41,HSC_MPP,present,,TRUE,
GSE253355,GSM8019223_H41,LMPP_GMP,present,,TRUE,
GSE253355,GSM8019223_H41,Megakaryocyte,present,,TRUE,
GSE253355,GSM8019223_H41,Mono_DC,present,,TRUE,
GSE253355,GSM8019223_H41,Stromal,present,,TRUE,
GSE253355,GSM8019223_H41,T_NK,present,,TRUE,
GSE289435,GSM8791432_MLL_14666,B_Plasma,present,,FALSE,
GSE289435,GSM8791432_MLL_14666,Erythroid,present,,FALSE,
GSE289435,GSM8791432_MLL_14666,HSC_MPP,present,,FALSE,
GSE289435,GSM8791432_MLL_14666,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791432_MLL_14666,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791432_MLL_14666,Mono_DC,present,,FALSE,
GSE289435,GSM8791432_MLL_14666,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791432_MLL_14666,T_NK,present,,FALSE,
GSE289435,GSM8791433_MLL_16703,B_Plasma,present,,FALSE,
GSE289435,GSM8791433_MLL_16703,Erythroid,present,,FALSE,
GSE289435,GSM8791433_MLL_16703,HSC_MPP,present,,FALSE,
GSE289435,GSM8791433_MLL_16703,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791433_MLL_16703,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791433_MLL_16703,Mono_DC,present,,FALSE,
GSE289435,GSM8791433_MLL_16703,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791433_MLL_16703,T_NK,present,,FALSE,
GSE289435,GSM8791434_MLL_17746,B_Plasma,present,,FALSE,
GSE289435,GSM8791434_MLL_17746,Erythroid,present,,FALSE,
GSE289435,GSM8791434_MLL_17746,HSC_MPP,present,,FALSE,
GSE289435,GSM8791434_MLL_17746,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791434_MLL_17746,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791434_MLL_17746,Mono_DC,present,,FALSE,
GSE289435,GSM8791434_MLL_17746,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791434_MLL_17746,T_NK,present,,FALSE,
GSE289435,GSM8791435_MLL_17843,B_Plasma,present,,FALSE,
GSE289435,GSM8791435_MLL_17843,Erythroid,present,,FALSE,
GSE289435,GSM8791435_MLL_17843,HSC_MPP,present,,FALSE,
GSE289435,GSM8791435_MLL_17843,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791435_MLL_17843,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791435_MLL_17843,Mono_DC,present,,FALSE,
GSE289435,GSM8791435_MLL_17843,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791435_MLL_17843,T_NK,present,,FALSE,
GSE289435,GSM8791436_MLL_17844,B_Plasma,present,,FALSE,
GSE289435,GSM8791436_MLL_17844,Erythroid,present,,FALSE,
GSE289435,GSM8791436_MLL_17844,HSC_MPP,present,,FALSE,
GSE289435,GSM8791436_MLL_17844,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791436_MLL_17844,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791436_MLL_17844,Mono_DC,present,,FALSE,
GSE289435,GSM8791436_MLL_17844,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791436_MLL_17844,T_NK,present,,FALSE,
GSE289435,GSM8791437_MLL_28824,B_Plasma,present,,FALSE,
GSE289435,GSM8791437_MLL_28824,Erythroid,present,,FALSE,
GSE289435,GSM8791437_MLL_28824,HSC_MPP,present,,FALSE,
GSE289435,GSM8791437_MLL_28824,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791437_MLL_28824,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791437_MLL_28824,Mono_DC,present,,FALSE,
GSE289435,GSM8791437_MLL_28824,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791437_MLL_28824,T_NK,present,,FALSE,
GSE289435,GSM8791438_MLL_28830,B_Plasma,present,,FALSE,
GSE289435,GSM8791438_MLL_28830,Erythroid,present,,FALSE,
GSE289435,GSM8791438_MLL_28830,HSC_MPP,present,,FALSE,
GSE289435,GSM8791438_MLL_28830,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791438_MLL_28830,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791438_MLL_28830,Mono_DC,present,,FALSE,
GSE289435,GSM8791438_MLL_28830,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791438_MLL_28830,T_NK,present,,FALSE,
GSE289435,GSM8791439_MLL_28855,B_Plasma,present,,FALSE,
GSE289435,GSM8791439_MLL_28855,Erythroid,present,,FALSE,
GSE289435,GSM8791439_MLL_28855,HSC_MPP,present,,FALSE,
GSE289435,GSM8791439_MLL_28855,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791439_MLL_28855,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791439_MLL_28855,Mono_DC,present,,FALSE,
GSE289435,GSM8791439_MLL_28855,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791439_MLL_28855,T_NK,present,,FALSE,
GSE289435,GSM8791441_MLL_29532,B_Plasma,present,,FALSE,
GSE289435,GSM8791441_MLL_29532,Erythroid,present,,FALSE,
GSE289435,GSM8791441_MLL_29532,HSC_MPP,present,,FALSE,
GSE289435,GSM8791441_MLL_29532,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791441_MLL_29532,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791441_MLL_29532,Mono_DC,present,,FALSE,
GSE289435,GSM8791441_MLL_29532,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791441_MLL_29532,T_NK,present,,FALSE,
GSE289435,GSM8791442_MLL_29538,B_Plasma,present,,FALSE,
GSE289435,GSM8791442_MLL_29538,Erythroid,present,,FALSE,
GSE289435,GSM8791442_MLL_29538,HSC_MPP,present,,FALSE,
GSE289435,GSM8791442_MLL_29538,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791442_MLL_29538,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791442_MLL_29538,Mono_DC,present,,FALSE,
GSE289435,GSM8791442_MLL_29538,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791442_MLL_29538,T_NK,present,,FALSE,
GSE289435,GSM8791443_MLL_30862,B_Plasma,present,,FALSE,
GSE289435,GSM8791443_MLL_30862,Erythroid,present,,FALSE,
GSE289435,GSM8791443_MLL_30862,HSC_MPP,present,,FALSE,
GSE289435,GSM8791443_MLL_30862,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791443_MLL_30862,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791443_MLL_30862,Mono_DC,present,,FALSE,
GSE289435,GSM8791443_MLL_30862,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791443_MLL_30862,T_NK,present,,FALSE,
GSE289435,GSM8791444_MLL_30886,B_Plasma,present,,FALSE,
GSE289435,GSM8791444_MLL_30886,Erythroid,present,,FALSE,
GSE289435,GSM8791444_MLL_30886,HSC_MPP,present,,FALSE,
GSE289435,GSM8791444_MLL_30886,LMPP_GMP,present,,FALSE,
GSE289435,GSM8791444_MLL_30886,Megakaryocyte,present,,FALSE,
GSE289435,GSM8791444_MLL_30886,Mono_DC,present,,FALSE,
GSE289435,GSM8791444_MLL_30886,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
GSE289435,GSM8791444_MLL_30886,T_NK,present,,FALSE,
Petti2019,508084,B_Plasma,present,,FALSE,
Petti2019,508084,Erythroid,present,,FALSE,
Petti2019,508084,HSC_MPP,present,,FALSE,
Petti2019,508084,LMPP_GMP,present,,FALSE,
Petti2019,508084,Megakaryocyte,present,,FALSE,
Petti2019,508084,Mono_DC,present,,FALSE,
Petti2019,508084,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
Petti2019,508084,T_NK,present,,FALSE,
Petti2019,548327,B_Plasma,present,,FALSE,
Petti2019,548327,Erythroid,present,,FALSE,
Petti2019,548327,HSC_MPP,present,,FALSE,
Petti2019,548327,LMPP_GMP,present,,FALSE,
Petti2019,548327,Megakaryocyte,present,,FALSE,
Petti2019,548327,Mono_DC,present,,FALSE,
Petti2019,548327,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
Petti2019,548327,T_NK,present,,FALSE,
Petti2019,721214,B_Plasma,present,,FALSE,
Petti2019,721214,Erythroid,present,,FALSE,
Petti2019,721214,HSC_MPP,present,,FALSE,
Petti2019,721214,LMPP_GMP,present,,FALSE,
Petti2019,721214,Megakaryocyte,present,,FALSE,
Petti2019,721214,Mono_DC,present,,FALSE,
Petti2019,721214,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
Petti2019,721214,T_NK,present,,FALSE,
Petti2019,782328,B_Plasma,present,,FALSE,
Petti2019,782328,Erythroid,present,,FALSE,
Petti2019,782328,HSC_MPP,present,,FALSE,
Petti2019,782328,LMPP_GMP,present,,FALSE,
Petti2019,782328,Megakaryocyte,present,,FALSE,
Petti2019,782328,Mono_DC,present,,FALSE,
Petti2019,782328,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
Petti2019,782328,T_NK,present,,FALSE,
Petti2019,809653,B_Plasma,present,,FALSE,
Petti2019,809653,Erythroid,present,,FALSE,
Petti2019,809653,HSC_MPP,present,,FALSE,
Petti2019,809653,LMPP_GMP,present,,FALSE,
Petti2019,809653,Megakaryocyte,present,,FALSE,
Petti2019,809653,Mono_DC,present,,FALSE,
Petti2019,809653,Stromal,NA_technical,STROMAL_NO_EVIDENCE,FALSE,
Petti2019,809653,T_NK,present,,FALSE,
