group,n_cells,HALLMARK_TGF_BETA_SIGNALING_UCell,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS_UCell,KEGG_TGF_BETA_SIGNALING_PATHWAY_UCell,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION_UCell,KEGG_ECM_RECEPTOR_INTERACTION_UCell,REACTOME_COLLAGEN_FORMATION_UCell,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_UCell,HALLMARK_HYPOXIA_UCell,HALLMARK_INFLAMMATORY_RESPONSE_UCell,HALLMARK_TNFA_SIGNALING_VIA_NFKB_UCell,HALLMARK_IL6_JAK_STAT3_SIGNALING_UCell,HALLMARK_ANGIOGENESIS_UCell,HALLMARK_COAGULATION_UCell,HALLMARK_P53_PATHWAY_UCell,dataset,sample,unit,timepoint,uid_patient,study
T_NK,2393,0.0986461040618717,0.0853781026202105,0.0497919134787156,0.0238761402387293,0.01771526129244,0.0101104683932851,0.0405355481115502,0.0846837327879772,0.0659628811973471,0.130576882795136,0.0713129990629378,0.0278775244937521,0.0213228569176786,0.0900582531490338,GSE227903,40389_MRD,bin,MRD,GSE227903:40389,Ennis 2023 iScience
LMPP_GMP,112,0.128404063474097,0.0928673001970344,0.0491912186520957,0.0264323055585192,0.0172242010011552,0.0153608191873059,0.0482866489307406,0.0891368409636094,0.0745490258000306,0.159123060531823,0.0620424417280175,0.0273662036813826,0.0325537652791919,0.0890654187720105,GSE227903,40389_MRD,bin,MRD,GSE227903:40389,Ennis 2023 iScience
Mono_DC,1089,0.134701095085928,0.0928658109465169,0.0551483442010634,0.0394336552167469,0.0266339784350076,0.0267804840562323,0.0722721383834119,0.10751890433124,0.131105706124219,0.249314212966654,0.105548640521211,0.069716010436922,0.0522461765821768,0.104960774066299,GSE227903,40389_MRD,bin,MRD,GSE227903:40389,Ennis 2023 iScience
unassigned,102,0.130697254063545,0.0831316624452888,0.0536049305838303,0.0277534173185256,0.0186771792765134,0.0179623600710289,0.0571886843340409,0.0991271567576656,0.0929242236372935,0.224198015397656,0.0839989399827128,0.0348616046711181,0.0321541054557876,0.104439873484228,GSE227903,40389_MRD,bin,MRD,GSE227903:40389,Ennis 2023 iScience
B_Plasma,74,0.117458205234097,0.0960305373854414,0.0518959310902405,0.0165281545600936,0.00908130625111758,0.00884600654280956,0.029538203798654,0.0667472214980253,0.0457306904975715,0.112271105510655,0.0487712572841883,0.0139339896764804,0.0129061861277718,0.0818279453086527,GSE227903,40389_MRD,bin,MRD,GSE227903:40389,Ennis 2023 iScience
HSC_MPP,28,0.141097367073598,0.09552597121209,0.0574184575274318,0.0215066441588536,0.0160686573085495,0.011035129073974,0.0479973715102333,0.0919323227683356,0.0690353059766243,0.17059766243046,0.0634825714105271,0.0240435610626296,0.0241713541791046,0.0978295181952738,GSE227903,40389_MRD,bin,MRD,GSE227903:40389,Ennis 2023 iScience
Stromal,4,0.150935358108533,0.0780916926012984,0.0661229931581763,0.0266879779628169,0.0191466552315609,0.01255586112066,0.0651089674883887,0.108033672740265,0.0951455877098964,0.271203108252947,0.0997832985979536,0.0124334383320209,0.0278457415821974,0.12158583422651,GSE227903,40389_MRD,bin,MRD,GSE227903:40389,Ennis 2023 iScience
Erythroid,3,0.0958330713282609,0.0860132452650148,0.0373093616692879,0.0136146455445975,0.0177393884941055,0.0049336032491756,0.0313737048946052,0.0638716208169585,0.0462772418720972,0.104053233297606,0.0509702223064292,0.0388838889513881,0.0235028122662425,0.0782184113373824,GSE227903,40389_MRD,bin,MRD,GSE227903:40389,Ennis 2023 iScience
Megakaryocyte,1,0.0968810916179337,0.0599604305367703,0.0584189559233269,0.0484052589578404,0.0759331863105448,0.0180283411634391,0.0489549839228296,0.0315791354055019,0.0358735262593783,0.0337048946052162,0.0509149614753063,0.0997487531405857,0.073664321282211,0.042556270096463,GSE227903,40389_MRD,bin,MRD,GSE227903:40389,Ennis 2023 iScience
T_NK,3431,0.0983374726622031,0.084907916533354,0.0529532595695762,0.0230730420400252,0.0184075956965208,0.00937181912910362,0.0436641214140579,0.0863836597344119,0.059993413249038,0.132901920669715,0.064072979068356,0.0286412178737302,0.0221528152830529,0.0912755877650854,GSE227903,40389_R,bin,Relapse,GSE227903:40389,Ennis 2023 iScience
LMPP_GMP,410,0.115374549670794,0.0875826361115764,0.0445872542336182,0.0248268457187793,0.0158559595029913,0.0132828032989852,0.040887917287533,0.0818149556897499,0.0629991416795197,0.127524311818681,0.0502441970350927,0.0196868880602407,0.0327059062347838,0.086020608405441,GSE227903,40389_R,bin,Relapse,GSE227903:40389,Ennis 2023 iScience
Mono_DC,1239,0.119939634031315,0.0870902916332423,0.0518983584495572,0.0406771716159495,0.0237273797212579,0.0245879626277107,0.0695741503436745,0.108777765955269,0.117377496459735,0.230099359537203,0.0893146413205693,0.0575544863800583,0.0530194885394033,0.097335168994115,GSE227903,40389_R,bin,Relapse,GSE227903:40389,Ennis 2023 iScience
unassigned,164,0.0998657255955695,0.0719885534245938,0.0457499378361206,0.0252797703446244,0.0178672780663117,0.0130530798260887,0.0498040676548245,0.0886848417117612,0.0728530877752508,0.17993454761718,0.0694663064892775,0.0216514633506106,0.0302820910752457,0.0914496902203749,GSE227903,40389_R,bin,Relapse,GSE227903:40389,Ennis 2023 iScience
HSC_MPP,101,0.143406530805882,0.100708409711403,0.0537727808179472,0.0238750623996253,0.0186127372845101,0.011484823284666,0.0447652980732157,0.0862069551006548,0.0654227287680537,0.130512824594357,0.056155712672442,0.0215142422105862,0.0316124351368012,0.0887692740335127,GSE227903,40389_R,bin,Relapse,GSE227903:40389,Ennis 2023 iScience
Erythroid,62,0.0954541950899912,0.0879234489593601,0.0408540600649648,0.0198801986342488,0.0146372647437772,0.0110025615719846,0.0321139750371676,0.0634960066383156,0.0470744447901901,0.0802755880556419,0.0424646381612455,0.0204609841570529,0.0239593040746091,0.0733643640009681,GSE227903,40389_R,bin,Relapse,GSE227903:40389,Ennis 2023 iScience
B_Plasma,36,0.0959584844229252,0.0792873848991139,0.0426048338952801,0.0216723977612282,0.0160058582228393,0.0156882217384108,0.0380841868127506,0.0716390278273987,0.0626987316898892,0.140080336231194,0.0599217094367956,0.0178414436486211,0.0168724014046416,0.0873453316660712,GSE227903,40389_R,bin,Relapse,GSE227903:40389,Ennis 2023 iScience
Stromal,18,0.109161444032223,0.0627890440832807,0.0583646240545146,0.0299131727541128,0.0227672048426765,0.0247354952064474,0.0746576158151721,0.10338384740582,0.0631020999563336,0.213845321741892,0.0716342645221956,0.0250262496718791,0.0359866233724569,0.104930729228693,GSE227903,40389_R,bin,Relapse,GSE227903:40389,Ennis 2023 iScience
Megakaryocyte,10,0.142908885116016,0.106113788469704,0.0672298996479295,0.0370508283719426,0.0584293065425141,0.0143604140407165,0.0595216148624509,0.0743720971775634,0.0626109324758842,0.126961772061451,0.0760740337248958,0.0663535455806803,0.0583967802886394,0.088628617363344,GSE227903,40389_R,bin,Relapse,GSE227903:40389,Ennis 2023 iScience
LMPP_GMP,1680,0.134361007057668,0.0982364007587899,0.0518416008696648,0.031059605626909,0.0216990126525167,0.0149161446596132,0.0419357678762824,0.0851166243471309,0.0559209379625376,0.108446102136818,0.0487716894063108,0.0322152948534572,0.0350462639325799,0.0859810476530732,GSE227903,4978_Dg,bin,Diagnosis,GSE227903:4978,Ennis 2023 iScience
Mono_DC,138,0.162241287078274,0.10952406009996,0.0611136912722636,0.0443393243620478,0.0305086491304703,0.0260177061692598,0.0705162816948082,0.112363046326069,0.11533755585587,0.228187745623437,0.0945259970747227,0.0657533900391463,0.0577901936984944,0.113961016097882,GSE227903,4978_Dg,bin,Diagnosis,GSE227903:4978,Ennis 2023 iScience
T_NK,263,0.108233398820654,0.0920297835471205,0.0575940339828803,0.0265297629879522,0.0222342153147806,0.0115606287495808,0.047513927434703,0.0944153262232438,0.058659624499244,0.130286855571721,0.0662926760097994,0.0326586697133967,0.0244530150456579,0.0944557398962422,GSE227903,4978_Dg,bin,Diagnosis,GSE227903:4978,Ennis 2023 iScience
HSC_MPP,480,0.158056092665954,0.107267578646497,0.0589990290118874,0.0311450018302278,0.0234268136213891,0.0148173214035624,0.0486152755448375,0.096452788198166,0.0656237235024413,0.140260528313683,0.0572725309592228,0.0358101969037887,0.0360395644322194,0.0956442553888294,GSE227903,4978_Dg,bin,Diagnosis,GSE227903:4978,Ennis 2023 iScience
Erythroid,55,0.135897629378105,0.103148446369331,0.0556269954109631,0.0245143568889146,0.0213506047982892,0.0113166036438639,0.037663646107376,0.0784949170158173,0.0500778200006496,0.0960518691740556,0.0499702883323573,0.0300338859400621,0.0271947626961836,0.0825847218162331,GSE227903,4978_Dg,bin,Diagnosis,GSE227903:4978,Ennis 2023 iScience
B_Plasma,13,0.133672408205515,0.0984943603750479,0.0627693265707301,0.0237745870488956,0.0172019804095276,0.00945606473279214,0.0364422733393795,0.0665587984719817,0.0630912138950724,0.126318602797703,0.066618146442417,0.00939940173824751,0.017184743739764,0.0832371451342513,GSE227903,4978_Dg,bin,Diagnosis,GSE227903:4978,Ennis 2023 iScience
Stromal,19,0.170434906356629,0.109646415883444,0.0609871083956148,0.0344621805922958,0.0232418524871355,0.0157364018502771,0.0600939245219157,0.112098963915684,0.0768186946465843,0.19107989695568,0.0715881214973774,0.0502982199564611,0.0466354784123051,0.115451759086892,GSE227903,4978_Dg,bin,Diagnosis,GSE227903:4978,Ennis 2023 iScience
unassigned,31,0.204389311815786,0.11933516976082,0.0742889120838397,0.0385947528250639,0.0308721507747679,0.0189997424874725,0.0679372817480898,0.114665087761758,0.100636402401779,0.21775271122175,0.089468558879015,0.0532438909029766,0.0512342232329506,0.117025204854268,GSE227903,4978_Dg,bin,Diagnosis,GSE227903:4978,Ennis 2023 iScience
LMPP_GMP,65,0.107898267864312,0.0898353752752135,0.0487409165132922,0.026897243150829,0.0156260720411664,0.0166791537021857,0.0356900266578723,0.0785479154643142,0.0532142523428697,0.111133839008437,0.0499370876691832,0.0219180433321507,0.0274869004881314,0.0775073240443015,GSE227903,4978_MRD,bin,MRD,GSE227903:4978,Ennis 2023 iScience
T_NK,359,0.102281362094747,0.0873392178120231,0.0517794205614879,0.0247509120263818,0.0210691141342321,0.010438804044567,0.0435898266491913,0.0871251222830278,0.0619282851714848,0.124240576369794,0.0664080050756403,0.0292081394247196,0.0224005190586669,0.0899468622398966,GSE227903,4978_MRD,bin,MRD,GSE227903:4978,Ennis 2023 iScience
Mono_DC,417,0.140045775113544,0.0969277970136333,0.0567756558052004,0.0366512538435467,0.0221940947609469,0.0242312853052038,0.0650699333352182,0.101072363973773,0.102317293003753,0.201672612606592,0.0829241116390706,0.0616471161016963,0.0443893749034327,0.102012366526928,GSE227903,4978_MRD,bin,MRD,GSE227903:4978,Ennis 2023 iScience
Erythroid,800,0.0685935751116142,0.0978874081345012,0.0487460182501856,0.0186886064250301,0.029745594421302,0.0109840819678393,0.0160218962129332,0.0541406797070382,0.0186422070382279,0.0410260517148982,0.0298617196381205,0.022540604961188,0.0134510774584745,0.0715292515183995,GSE227903,4978_MRD,bin,MRD,GSE227903:4978,Ennis 2023 iScience
unassigned,59,0.0926357568180826,0.072457313669975,0.0417570049095562,0.0197925252020746,0.0189925201118038,0.0125310177713298,0.0348235447284442,0.0716173149006001,0.0491786412822982,0.129847948117064,0.0567336058642312,0.0217975559203815,0.016638389316648,0.0805663645006389,GSE227903,4978_MRD,bin,MRD,GSE227903:4978,Ennis 2023 iScience
B_Plasma,29,0.101172843120036,0.0905322784092702,0.0505358414606315,0.0184465377607623,0.00908598016600619,0.0113655730860363,0.0291490803365734,0.0771009966613692,0.0472242549679073,0.109566778775671,0.0483371662028024,0.0128513479788399,0.0156617776396667,0.0883933301302189,GSE227903,4978_MRD,bin,MRD,GSE227903:4978,Ennis 2023 iScience
HSC_MPP,3,0.11851432643736,0.10250635781475,0.0437586653786687,0.0195869269002379,0.0179340575566991,0,0.0288085030367989,0.0700785994998213,0.0519393831130166,0.0844093128498273,0.0432244958107027,0.016006049924376,0.018761387103256,0.0857103727521734,GSE227903,4978_MRD,bin,MRD,GSE227903:4978,Ennis 2023 iScience
LMPP_GMP,605,0.119368464705708,0.0984509146965589,0.051186529939717,0.0258287117935228,0.0184080766678615,0.0106823666522407,0.039465298999938,0.0803045095798677,0.0527536044455075,0.115453013030037,0.0538913085347254,0.0358943033873233,0.0344544985242494,0.0840525925729082,GSE227903,4978_R,bin,Relapse,GSE227903:4978,Ennis 2023 iScience
HSC_MPP,1173,0.152183047706259,0.107919963193703,0.0599077041440893,0.0285445396951889,0.02342611143943,0.0121256725712955,0.0492036143099457,0.0908307162435007,0.0746083228482222,0.170788037196332,0.0760792370998297,0.0448348775435704,0.0367920394214293,0.0947764150940524,GSE227903,4978_R,bin,Relapse,GSE227903:4978,Ennis 2023 iScience
Stromal,177,0.188829418178214,0.117106846280297,0.0721343793738469,0.0349841517181526,0.0308709092847245,0.0197765792547621,0.0636673307456456,0.0955903238242876,0.0965286633846229,0.218365780353355,0.101066819488064,0.059536279101596,0.044246447186579,0.102310883830585,GSE227903,4978_R,bin,Relapse,GSE227903:4978,Ennis 2023 iScience
T_NK,8,0.118972835314092,0.0951029506388455,0.0606213924747922,0.0274462913458921,0.0211580086580086,0.0135561093923074,0.0473972847445516,0.0906810468024295,0.0578159610575206,0.13469966952483,0.0612704465075154,0.0337003599955001,0.0184056324686312,0.090485664523044,GSE227903,4978_R,bin,Relapse,GSE227903:4978,Ennis 2023 iScience
Erythroid,58,0.113458857253132,0.09773182723045,0.0479239429694776,0.0229417539106878,0.0179562846609041,0.00864466071078132,0.0318187838020968,0.0715795357948036,0.0424301474664597,0.0913345283414027,0.0432049866502898,0.0301205286658055,0.0264039598516016,0.0786660260437841,GSE227903,4978_R,bin,Relapse,GSE227903:4978,Ennis 2023 iScience
Mono_DC,9,0.188832295793246,0.112575268793671,0.0684785568746003,0.034426377407958,0.0262975668636046,0.0137135072508053,0.0641360009527212,0.0979462903417888,0.112634869596284,0.224584772339328,0.109551089076951,0.0576690708032816,0.0534882176372686,0.103954586955659,GSE227903,4978_R,bin,Relapse,GSE227903:4978,Ennis 2023 iScience
unassigned,4,0.210318807772119,0.123153388573005,0.0773567168826192,0.0350679588384878,0.0302887364208119,0.0137045949352584,0.0719457842086459,0.110593515541264,0.122833601286174,0.289476152197213,0.146306997600101,0.0505493681328984,0.0438708468205603,0.110716327259735,GSE227903,4978_R,bin,Relapse,GSE227903:4978,Ennis 2023 iScience
Megakaryocyte,1,0.126611331195372,0.0960369256628104,0.0658315969311586,0.0185380357778506,0.0173486890468022,9.16695313395444e-05,0.0388549481957842,0.0717291889960701,0.0418292247231153,0.112047159699893,0.0335591133004927,0.0751209359883002,0.0405148701426986,0.0954626652375848,GSE227903,4978_R,bin,Relapse,GSE227903:4978,Ennis 2023 iScience
Mono_DC,449,0.106063920087916,0.0896290173698008,0.0409262742564,0.0332905940502816,0.0201702004345195,0.0242402704693529,0.0501270975714362,0.100744471259621,0.0716389165395532,0.151393804341512,0.0927721048247505,0.0457959475951985,0.0377204952971988,0.0993206729097489,GSE227903,5143_Dg,bin,Diagnosis,GSE227903:5143,Ennis 2023 iScience
HSC_MPP,36,0.107243217562025,0.0967570281270989,0.0465148434665595,0.0273056798326738,0.0233031119823573,0.0132318178152944,0.0458034119328332,0.0967978146957246,0.0505111448533206,0.128859562939145,0.081539000989432,0.0405614721482648,0.0299746409175311,0.0959557480846334,GSE227903,5143_Dg,bin,Diagnosis,GSE227903:5143,Ennis 2023 iScience
T_NK,316,0.10776602933767,0.0908772734392526,0.0416851220978992,0.0285775281152346,0.0202500886582568,0.0131589049745709,0.0420994444218324,0.0963384583553801,0.0550676778777231,0.130163926085718,0.0841157412625931,0.0386478060638166,0.0236038255344828,0.101293132493069,GSE227903,5143_Dg,bin,Diagnosis,GSE227903:5143,Ennis 2023 iScience
LMPP_GMP,280,0.10815174136057,0.0941425641862592,0.0446469201528718,0.0303566359992728,0.0192765691182133,0.0138323457032636,0.0440199178277956,0.0960943512989333,0.0544198693410912,0.125825192670852,0.0783413207789748,0.0506264430623189,0.0313149983030156,0.0946949931097841,GSE227903,5143_Dg,bin,Diagnosis,GSE227903:5143,Ennis 2023 iScience
unassigned,17,0.115481355719047,0.0915673374782398,0.0428641267059359,0.0333637017934909,0.0214552373264915,0.0176400937365894,0.0543617468423597,0.117294411869786,0.0802824538175399,0.185228127692663,0.101929531759653,0.0487510450237019,0.03920942873753,0.10888689237753,GSE227903,5143_Dg,bin,Diagnosis,GSE227903:5143,Ennis 2023 iScience
Erythroid,1,0.0787901653776018,0.0886351599192853,0.0284171197279237,0.024484724965625,0.00724495630156008,0.0218211680226118,0.0352036441586281,0.103890675241158,0.0515952125759199,0.12292247231154,0.0406324996842238,0.0586305171185361,0.0200649413147324,0.105030367988567,GSE227903,5143_Dg,bin,Diagnosis,GSE227903:5143,Ennis 2023 iScience
B_Plasma,4,0.0941441866314532,0.0844801474225134,0.029780295228287,0.0190016030003327,0.00527240055541943,0.0153049921698942,0.0319649874955341,0.0698298499464094,0.0474289924973205,0.118913004644516,0.0695901619931792,0.0231043986950163,0.0104383538744434,0.0924155948553056,GSE227903,5143_Dg,bin,Diagnosis,GSE227903:5143,Ennis 2023 iScience
Mono_DC,557,0.0893492426200085,0.0863026442334197,0.0404748578181197,0.0331609439559384,0.018052795639937,0.0250754089556222,0.041722749148035,0.0878311534704302,0.0570039665358813,0.107293259390536,0.0755220823358321,0.0489709711213887,0.0379486580790587,0.0876096137181591,GSE227903,5143_R,bin,Relapse,GSE227903:5143,Ennis 2023 iScience
LMPP_GMP,853,0.0901672942624981,0.0890880207856987,0.0472617828473705,0.028843375542627,0.0164737722701845,0.014782683611201,0.0360153747758683,0.081176871073114,0.0450315637765456,0.0856380209478599,0.0583754837150561,0.0482460264674593,0.0285862314633082,0.0815515401372204,GSE227903,5143_R,bin,Relapse,GSE227903:5143,Ennis 2023 iScience
T_NK,487,0.0824104836805164,0.0795427525297989,0.0423889093994369,0.0265217053090009,0.0171639797187044,0.0113940254963335,0.0333396791021727,0.0763868402692953,0.0468050374400362,0.0887803358929157,0.0622003125211544,0.0340443190558681,0.0208349527471306,0.0893044340417852,GSE227903,5143_R,bin,Relapse,GSE227903:5143,Ennis 2023 iScience
HSC_MPP,147,0.0865956493897314,0.0904621002122086,0.0460683015811647,0.0256810836353787,0.0191676932146705,0.0140533704792409,0.0320619609044046,0.0738745251584021,0.0362384160523802,0.0713247199558638,0.0548074399015638,0.0374865849891162,0.0254291454638378,0.0768196002945659,GSE227903,5143_R,bin,Relapse,GSE227903:5143,Ennis 2023 iScience
Erythroid,6,0.111412940954537,0.0935955685702906,0.0403543857128031,0.0270020636593543,0.0319216422990008,0.00983346701806653,0.0385878885316184,0.0743205906871502,0.0437808145766345,0.0805957484816006,0.0466500094732853,0.0491712603592455,0.024882772990762,0.0787936167678933,GSE227903,5143_R,bin,Relapse,GSE227903:5143,Ennis 2023 iScience
unassigned,47,0.10441800757518,0.0889586035876078,0.0441899702964394,0.0350634727839175,0.0166616268784073,0.0240066086580572,0.0491927208045426,0.092913274497731,0.0623101335583377,0.124139890386384,0.0770046244413449,0.0512351308374603,0.0431624676406247,0.0882192348331091,GSE227903,5143_R,bin,Relapse,GSE227903:5143,Ennis 2023 iScience
B_Plasma,5,0.0579110859586242,0.0713493449590518,0.0271533382830774,0.0197424962600537,0.00616188842603939,0.0174767961498797,0.0263597713469096,0.067583065380493,0.0429896391568418,0.0832429439085388,0.0639383604900846,0.0197435032062099,0.0175964621673784,0.0823629867809932,GSE227903,5143_R,bin,Relapse,GSE227903:5143,Ennis 2023 iScience
Megakaryocyte,1,0.0830157831855625,0.0896659794536437,0.0517567599932939,0.0288621489510701,0.0406722208609001,0.0218822810435049,0.0300142908181493,0.055144694533762,0.0336102179349768,0.0488674526616649,0.0516412466843501,0.0653804327445907,0.0467506547320538,0.0737477670596641,GSE227903,5143_R,bin,Relapse,GSE227903:5143,Ennis 2023 iScience
LMPP_GMP,2871,0.131869854584502,0.0980163463689142,0.0530350184428313,0.0258903375696082,0.0223565990822157,0.0116398885443033,0.0388200418395933,0.0775673745997507,0.0631129487331209,0.111123944723753,0.0630103549619006,0.0227200562553052,0.0266517211491946,0.0801577869839318,GSE227903,5750_Dg,bin,Diagnosis,GSE227903:5750,Ennis 2023 iScience
Mono_DC,413,0.137051364210295,0.097804288628537,0.0544620988411286,0.0373555179741828,0.023443469896026,0.0226057600686893,0.0557157649696752,0.102881606800077,0.101824773981022,0.191858576264266,0.0836596513127573,0.0447666090009226,0.0483556115971515,0.0960476891176112,GSE227903,5750_Dg,bin,Diagnosis,GSE227903:5750,Ennis 2023 iScience
T_NK,55,0.103513002120812,0.086643714467963,0.0531553893060851,0.0242588582212936,0.018280947183177,0.00913868836178909,0.041184448991523,0.0884660755464614,0.0604211893858196,0.123738867777453,0.0623118261049295,0.0305702996894357,0.0219335122880554,0.0863626619896717,GSE227903,5750_Dg,bin,Diagnosis,GSE227903:5750,Ennis 2023 iScience
HSC_MPP,371,0.137079291181223,0.101057826922391,0.0534465525436686,0.0245018323985921,0.0229602679610308,0.00981421991689412,0.0411524620364031,0.0794574352218591,0.0632394752072602,0.124471567146141,0.0612059985898168,0.0167953678880901,0.0255688864331758,0.0839727896659281,GSE227903,5750_Dg,bin,Diagnosis,GSE227903:5750,Ennis 2023 iScience
Erythroid,416,0.114136967383996,0.0980868063938084,0.0488592156282951,0.0224538527800701,0.0222274580765147,0.0104525118039212,0.0366195645079287,0.0741914523043944,0.0489906250858823,0.0919988208357381,0.055650835577166,0.0248069765714467,0.0225447901116659,0.0815257767197077,GSE227903,5750_Dg,bin,Diagnosis,GSE227903:5750,Ennis 2023 iScience
unassigned,66,0.159465814530897,0.106857115267815,0.0640602973668861,0.0298813764243399,0.0254922417015041,0.0119932567337174,0.0521629748719781,0.0923616930288956,0.0855312503383243,0.173507259086037,0.0783548348203521,0.032769902876214,0.0358854259968191,0.0969502365563458,GSE227903,5750_Dg,bin,Diagnosis,GSE227903:5750,Ennis 2023 iScience
B_Plasma,10,0.110778469471169,0.0933985966847442,0.0476891880024589,0.023068431130313,0.0203267173078494,0.0132523585806501,0.0454319399785638,0.0806673812075741,0.0642516970346553,0.128132190067881,0.0735947960085891,0.0128135898301271,0.0213265352643496,0.089981243301179,GSE227903,5750_Dg,bin,Diagnosis,GSE227903:5750,Ennis 2023 iScience
T_NK,163,0.114278665637421,0.0932867174593651,0.0549727957537014,0.0238739028642632,0.0218720701299703,0.00909646695034544,0.0426954302259571,0.0896484940940783,0.0638172484914639,0.143581855483006,0.0678970362371569,0.0270210579422972,0.020939911523107,0.0906341550553769,GSE227903,5750_MRD,bin,MRD,GSE227903:5750,Ennis 2023 iScience
Mono_DC,1670,0.141223932064187,0.0988179930763923,0.0603035253469781,0.0393352623168647,0.0241458103151697,0.0249059278029251,0.0662809835848132,0.107721165386269,0.116242503203668,0.221702330601391,0.0870412949205794,0.0617731967721662,0.046837903300734,0.103071187742415,GSE227903,5750_MRD,bin,MRD,GSE227903:5750,Ennis 2023 iScience
LMPP_GMP,234,0.107411384510045,0.0904129013330227,0.0484445800950004,0.0289616541631925,0.0188590759345476,0.0181921253652662,0.0399552572194587,0.0865196666697203,0.063186486016068,0.124731787604242,0.0514686999683684,0.0271579137312066,0.0296546676726912,0.080233806029626,GSE227903,5750_MRD,bin,MRD,GSE227903:5750,Ennis 2023 iScience
HSC_MPP,47,0.130989201823288,0.100625718679631,0.0561935244641189,0.0234360153479745,0.0213463707442029,0.0112877862539587,0.0370646811551238,0.0782317012914947,0.054397467180528,0.107652315036525,0.0490619599891427,0.0249252203496393,0.0211595474693807,0.0798189703009433,GSE227903,5750_MRD,bin,MRD,GSE227903:5750,Ennis 2023 iScience
Erythroid,17,0.098456820947583,0.0971363635076238,0.0526607692390778,0.0195884095124583,0.0150753611907885,0.0111598667196912,0.0286520395939726,0.067271294369838,0.0396426244667213,0.0714912889057016,0.0418963009607026,0.0393077807115647,0.0197152641887416,0.0814174179854149,GSE227903,5750_MRD,bin,MRD,GSE227903:5750,Ennis 2023 iScience
B_Plasma,22,0.0996367180577706,0.0998390799383538,0.0544297669773683,0.0198107702417656,0.0145222130642371,0.0140544322565636,0.0306881516125889,0.0708735262593784,0.0390137711520348,0.089840689856767,0.0570010090484229,0.00925684451671627,0.0112860977601187,0.080062441131573,GSE227903,5750_MRD,bin,MRD,GSE227903:5750,Ennis 2023 iScience
unassigned,69,0.1353968397176,0.0879800460184687,0.0559319351173933,0.0312764446079106,0.0189938764179945,0.0179461375076184,0.0632307086899566,0.108310007197187,0.101820215294282,0.246371607872377,0.085424206394971,0.0406474538633485,0.0381267215325264,0.108254216050246,GSE227903,5750_MRD,bin,MRD,GSE227903:5750,Ennis 2023 iScience
Megakaryocyte,1,0.114802238571339,0.0626195509916441,0.0744816739715309,0.0273080063933888,0.0302948623703341,0,0.0541604144337263,0.063985351911397,0.0510986066452305,0.130158985351911,0.0902922508525957,0.053305583680204,0.0602100208197195,0.0825259021078957,GSE227903,5750_MRD,bin,MRD,GSE227903:5750,Ennis 2023 iScience
T_NK,1184,0.0911770110517988,0.0801661026793737,0.0462394115338963,0.021679044048271,0.0157912077723399,0.00938153906742769,0.0393048283412029,0.078293807271902,0.0553309971949441,0.118034368271004,0.0554349480804222,0.029366416598002,0.0210460147186531,0.0876715848686307,GSE227903,5750_R,bin,Relapse,GSE227903:5750,Ennis 2023 iScience
LMPP_GMP,2449,0.125746705469693,0.092246676661768,0.0462220539556536,0.0237552332309144,0.0191211737996332,0.013317366963961,0.0423532350044516,0.0786689261214595,0.0631322042186507,0.115501091870441,0.0559281613450451,0.040365649982254,0.0277002987752888,0.0845304949807804,GSE227903,5750_R,bin,Relapse,GSE227903:5750,Ennis 2023 iScience
Erythroid,211,0.117197893747432,0.0954468709154136,0.0483505664414991,0.020469439527885,0.0217748956459499,0.0120553941744592,0.0398532989947324,0.072512305511955,0.0481910093144302,0.0962253275966875,0.0503311309815641,0.0417634589994165,0.0241646886120593,0.0865383710160535,GSE227903,5750_R,bin,Relapse,GSE227903:5750,Ennis 2023 iScience
Mono_DC,577,0.124348283043072,0.0916420212849041,0.0505781898588966,0.0316585116278219,0.0192055489282526,0.0218653942024846,0.0571333256554241,0.0936816658338611,0.0897180504550089,0.177212333818156,0.0689994070850762,0.0520106475272179,0.0406259407785574,0.094275134162176,GSE227903,5750_R,bin,Relapse,GSE227903:5750,Ennis 2023 iScience
B_Plasma,379,0.0959288974367525,0.0833575318289763,0.042585251485571,0.0160692295089592,0.0103589213759971,0.0101221161915341,0.0334232731063959,0.0632177483288887,0.0575330333769788,0.134897838560888,0.050095547289274,0.0108704116132585,0.012319319742408,0.0790110584160758,GSE227903,5750_R,bin,Relapse,GSE227903:5750,Ennis 2023 iScience
HSC_MPP,246,0.136466326085634,0.0982531529647365,0.0515503746156662,0.023013539429539,0.0195752973824764,0.0129220191021665,0.044817879207731,0.081857929806522,0.062108679929243,0.126184765465018,0.055864624698729,0.0304643676710138,0.0271229839481046,0.0886253656212875,GSE227903,5750_R,bin,Relapse,GSE227903:5750,Ennis 2023 iScience
unassigned,81,0.143442226522987,0.0982270422782725,0.0538681875844608,0.0256962311928084,0.0222893807799468,0.0136376346808849,0.0534552022547736,0.090892845328358,0.0790073615356454,0.175472170395953,0.0705904488232075,0.041862902639643,0.0311976845214945,0.0969965463856139,GSE227903,5750_R,bin,Relapse,GSE227903:5750,Ennis 2023 iScience
