stratum,gene,n_samples_WT,n_samples_mut,n_cells_WT,n_cells_mut,n_pos_WT,n_pos_mut,mean_lognorm_WT,mean_lognorm_mut,pct_mut,pct_WT,log_or,se,z_cell,odds_ratio,p_cell_two_sided,n_pairs,median_delta_log2cpm,p_sample_higher,frac_pairs_mut_higher,category,fdr_sample
all,TGFB3,9,9,29208,28444,128,206,0.00385351320420684,0.00584796182768118,0.724230066094783,0.438236099698713,0.503753059464028,0.112669943327779,4.47105097051938,1.65492064570344,7.78361430175032e-06,9,0.0012419374760851,0.125,0.555555555555556,profibrotic_cytokine_gf,0.375
all,CD96,9,9,29208,28444,2904,7017,0.122012565811723,0.355862857124858,24.6695260863451,9.94248151191454,1.08721065422147,0.0239056381982935,45.4792566173399,2.96598935357912,0,9,0.145385810154293,0.150390625,0.666666666666667,nectin_target,0.401041666666667
all,EPAS1,9,9,29208,28444,205,310,0.00614345281301327,0.00837855115947447,1.08986077907467,0.70186250342372,0.443157798528189,0.0903150824174504,4.90679725541127,1.55761810479458,9.25756408404733e-07,9,0.00223169842332873,0.150390625,0.555555555555556,hypoxia,0.3515625
all,FBN1,9,9,29208,28444,254,311,0.00836013472134652,0.00885489528080145,1.09337645900717,0.869624760339633,0.230863097503963,0.0849095266545198,2.71893044985753,1.25968677338048,0.00654933775964314,9,0.00121048824979087,0.150390625,0.777777777777778,collagen_ecm_structural,0.9921875
all,FN1,9,9,29208,28444,75,151,0.00275880551148234,0.00782288084710141,0.530867669807341,0.256778964667214,0.725709587205812,0.141121797508028,5.14243440787048,2.06619672667195,2.71201139905611e-07,9,0.00147827627575111,0.150390625,0.666666666666667,collagen_ecm_structural,0.9921875
all,TGFBR2,9,9,29208,28444,6008,6939,0.236914497108487,0.300970511736743,24.3953030516102,20.5697069296083,0.219919706236412,0.0200033932769879,10.9941200070994,1.24597668241364,4.07872530655723e-28,9,0.007678267546364,0.150390625,0.666666666666667,profibrotic_cytokine_gf,0.38671875
all,TNF,9,9,29208,28444,1857,2568,0.077075780109345,0.141777909175119,9.02826606665729,6.35784716516023,0.379526724366664,0.0316685407306573,11.9843452085323,1.46159268951164,4.2922242553441e-33,9,0.0381441588827678,0.150390625,0.666666666666667,inflammatory_cytokine,0.7373046875
all,ZEB1,9,9,29208,28444,3030,4450,0.0913381092608751,0.155631023086507,15.6447756996203,10.3738701725555,0.471402652783825,0.0251902344005985,18.7137064819304,1.60224000420489,3.82802554788491e-78,9,0.0664184481208903,0.150390625,0.666666666666667,emt,0.98828125
all,CA9,9,9,29208,28444,17,35,0.000400083664494475,0.000705018283545715,0.123048797637463,0.0582032319912353,0.734485790284688,0.292200833790347,2.51363345120253,2.08440989306897,0.0119494558773579,9,0.00091317482536906,0.15625,0.444444444444444,hypoxia,0.3515625
all,ACTA2,9,9,29208,28444,1682,1415,0.0520834254859321,0.0421709516034304,4.97468710448601,5.7586962476034,-0.15457764208227,0.037069435266082,-4.16994866451894,0.856776967611773,3.04668259245677e-05,9,0.0335846485665363,0.1796875,0.666666666666667,msc_niche,0.5390625
all,MMP14,9,9,29208,28444,767,329,0.030702456453624,0.0069467809375978,1.15665869779215,2.62599287866338,-0.834033805045603,0.0663969910529453,-12.5613192980468,0.434293891351039,3.44539407471444e-36,9,0.00075146623269326,0.1796875,0.777777777777778,ecm_remodeling,0.531529017857143
all,MPL,9,9,29208,28444,548,657,0.0188324272075849,0.0246483809943119,2.30980171565181,1.87619830183511,0.212191073211822,0.0584375327598267,3.63107515308543,1.23638410239187,0.000282242974776457,9,0.002700767803604,0.1796875,0.555555555555556,megakaryocyte_fibrosis_axis,0.44921875
all,TIMP3,9,9,29208,28444,138,333,0.00549519405419042,0.0110697399058953,1.17072141752215,0.472473294987675,0.912317708725848,0.101433175636393,8.9942733528942,2.49008714716558,2.37800029716833e-19,9,0.0045888225755724,0.1796875,0.555555555555556,ecm_remodeling,0.531529017857143
all,VSIG4,9,9,29208,28444,1556,365,0.0623360422576846,0.0156175062674807,1.28322317536212,5.32730758696248,-1.46425234362883,0.0587385857086186,-24.9282873593938,0.231250823011144,3.67298637882767e-137,9,0.00136092552053996,0.1796875,0.666666666666667,macrophage_marker,0.256696428571429
all,BGN,9,9,29208,28444,2,7,0.000147865915769267,0.000635335282917398,0.0246097595274926,0.00684743905779239,1.12529487919859,0.730344259320326,1.54077322418583,3.08112527472527,0.123371988295296,9,0.0012459100591723,0.1875,0.333333333333333,collagen_ecm_structural,0.9921875
all,CYR61,6,6,21372,20307,3,15,0.000107984705664236,0.000648914446238222,0.0738661545279953,0.0140370578326783,1.53979036754806,0.591883848152358,2.60150766464521,4.66361252397966,0.00928149910763177,6,0.00155950210736701,0.1875,0.5,other,0.375
all,LOXL2,9,9,29208,28444,48,88,0.00144342927785022,0.00333332022669058,0.309379834059907,0.164338537387017,0.629397527050532,0.178850635942872,3.51912378579169,1.87647971037386,0.000432974636920189,9,0.000449560593385847,0.212890625,0.555555555555556,ecm_remodeling,0.531529017857143
all,MGP,9,9,29208,28444,87,73,0.00206662402499699,0.00286374505233549,0.256644635072423,0.297863599013969,-0.14826177432988,0.158441153537534,-0.935752934257434,0.862205382161676,0.349400409349269,9,0.00203152759408902,0.212890625,0.666666666666667,collagen_ecm_structural,0.9921875
all,IL6,9,9,29208,28444,17,98,0.000794591102695537,0.00563964940541479,0.344536633384897,0.0582032319912353,1.75722967249355,0.259547058696454,6.77037020307237,5.79635732302552,1.28453280351291e-11,9,0.00368938592357357,0.21875,0.444444444444444,inflammatory_cytokine,0.7373046875
all,PDGFRA,9,9,29208,28444,23,34,0.000419377865852445,0.000675120326215696,0.119533117704964,0.0787455491646124,0.410872118336558,0.26759701152984,1.53541370281985,1.50813248173529,0.124682239927474,9,0.000386551094861853,0.21875,0.444444444444444,profibrotic_cytokine_gf,0.4921875
all,LOXL1,9,9,29208,28444,230,379,0.00692359826159263,0.00861741825970738,1.3324426944171,0.787455491646124,0.530616846097314,0.0839260399661665,6.32243397056771,1.69998061167031,2.57475057109461e-10,9,0.00250449493043505,0.23046875,0.555555555555556,ecm_remodeling,0.531529017857143
all,PF4,9,9,29208,28444,91,116,0.00501561646620483,0.00523044062111608,0.407818872169878,0.311558477129554,0.269023303683865,0.139936758869819,1.92246344603517,1.3086856378875,0.0545474688787237,9,0.00749474703234884,0.234375,0.555555555555556,megakaryocyte_fibrosis_axis,0.46875
all,COL5A2,9,9,29208,28444,62,40,0.00124021750113745,0.00141996783715296,0.140627197299958,0.212270610791564,-0.408077328972207,0.201893222151565,-2.02125323784201,0.664927458677322,0.0432535571801931,9,0.0006189805663078,0.248046875,0.777777777777778,collagen_ecm_structural,0.9921875
all,IL1B,9,9,29208,28444,4163,4133,0.200984402335404,0.177144787184475,14.5303051610181,14.2529443987949,0.0225131202644811,0.0237311693142555,0.948673028553937,1.02276845306902,0.342786935817308,9,0.00630934433263225,0.248046875,0.555555555555556,inflammatory_cytokine,0.7373046875
all,TIMP1,9,9,29208,28444,14375,11995,0.851891171948947,0.659718629168475,42.1705807903249,49.2159682278828,-0.284400734445935,0.016767065547637,-16.9618669192843,0.75246504561652,1.57267205264217e-64,9,0.073681639549376,0.248046875,0.666666666666667,ecm_remodeling,0.531529017857143
all,NECTIN4,9,9,29208,28444,94,41,0.00325580670887253,0.00134052094284892,0.144142877232457,0.321829635716242,-0.798182452410227,0.186408020748877,-4.28191045215546,0.450146383517271,1.85295553201384e-05,9,0.00025105516182421,0.28515625,0.555555555555556,nectin_target,0.5703125
all,SNAI1,9,9,29208,28444,764,1224,0.022025944417869,0.0389287088146481,4.30319223737871,2.61572172007669,0.51505030538849,0.0468678731549849,10.9894106712566,1.67372269695027,4.29722753707253e-28,9,0.01049677079389,0.28515625,0.666666666666667,emt,0.98828125
all,SERPINH1,9,9,29208,28444,811,1132,0.0277775238988748,0.0306706716172402,3.97974968358881,2.77663653793481,0.372255110670174,0.0467666092164614,7.95984821022995,1.45100310045386,1.72250457549754e-15,9,0.011818790734457,0.3671875,0.555555555555556,ecm_remodeling,0.6884765625
all,CCL3,9,9,29208,28444,3076,2897,0.150687961693619,0.177419869446706,10.1849247644494,10.5313612708847,-0.0373040050461401,0.0273418927859526,-1.36435342418231,0.963383217467575,0.172456359197083,9,-0.00241673680925182,0.37109375,0.333333333333333,inflammatory_cytokine,0.7373046875
all,DCN,9,9,29208,28444,3,13,0.000257975318578526,0.000995592830556862,0.0457038391224863,0.0102711585866886,1.37678607921197,0.599881465099971,2.29509688048543,3.96214711549815,0.0217275728248345,9,-7.8065801439813e-05,0.40625,0.222222222222222,collagen_ecm_structural,0.99609375
all,CD163,9,9,29208,28444,3131,928,0.141681702175517,0.0426461867543113,3.26255097735902,10.719665844974,-1.26940997234921,0.0383540189625222,-33.0971826861122,0.280997369093386,3.26258918475435e-240,9,0.00601799180159375,0.41015625,0.666666666666667,macrophage_marker,0.5126953125
all,TGFB1,9,9,29208,28444,12134,10564,0.538877541627824,0.47538152732542,37.1396428069189,41.5434127636264,-0.184677922435766,0.017075128341571,-10.8156096247986,0.83137200700699,2.90355754871763e-27,9,0.0120269770955403,0.41015625,0.666666666666667,profibrotic_cytokine_gf,0.744673295454546
all,ELN,9,9,29208,28444,106,99,0.00295555474886799,0.00243040913798898,0.348052313317396,0.362914270062996,-0.0416315472607397,0.13967663689892,-0.298056626970962,0.959223143864569,0.765659944477009,9,-3.12926043333134e-05,0.421875,0.333333333333333,collagen_ecm_structural,0.99609375
all,OSMR,9,9,29208,28444,56,43,0.00175435055435078,0.00165997252727219,0.151174237097455,0.191728293618187,-0.235380988319211,0.201883958190758,-1.16592219822044,0.790269708738741,0.24364590306739,9,-0.000262227856169811,0.421875,0.444444444444444,profibrotic_cytokine_gf,0.744673295454546
all,PDGFA,9,9,29208,28444,1329,950,0.0656703983851248,0.0303323179016308,3.339895935874,4.55012325390304,-0.321664381695812,0.0433183550057842,-7.42559087603535,0.72494145312703,1.12277548241027e-13,9,-1.9193480099609e-05,0.455078125,0.444444444444444,profibrotic_cytokine_gf,0.744673295454546
all,PLAC8,9,9,29208,28444,18104,12678,1.14488894551597,0.683327220330886,44.5717901842216,61.9830183511367,-0.706789885054513,0.0169584129457268,-41.6778319596594,0.493224967716743,0,9,0.121836407066889,0.455078125,0.666666666666667,monocyte_marker,0.80859375
all,POSTN,9,9,29208,28444,0,1,0,6.36379517960071e-05,0.00351567993249895,0,1.12515238800546,1.63301440921175,0.689003343545858,3.0806862727864,0.490821163484391,9,0.00109903940551647,0.5,0.111111111111111,collagen_ecm_structural,0.99609375
all,S100A12,9,9,29208,28444,10048,3134,0.82502583366758,0.250206008861927,11.0181409084517,34.401533826349,-1.44332215906623,0.0225886584073221,-63.8958778799529,0.236141952989057,0,9,0.00815474978151985,0.5,0.666666666666667,monocyte_marker,0.80859375
all,COL1A1,9,9,29208,28444,22,85,0.000878379139688773,0.0030702011348556,0.29883279426241,0.0753218296357162,1.36374526928949,0.237086218168839,5.75210689099742,3.91081295509441,8.81380396779065e-09,9,0.000295663552811893,0.52734375,0.444444444444444,collagen_ecm_structural,0.99609375
all,PPBP,9,9,29208,28444,214,137,0.00916222559921014,0.0065758315040072,0.481648150752356,0.732675979183785,-0.42070645164026,0.109565266217775,-3.83977939508724,0.656582811930335,0.000123144914878755,9,0.00120267297937615,0.52734375,0.444444444444444,megakaryocyte_fibrosis_axis,0.87890625
all,CCL2,9,9,29208,28444,1046,369,0.0489820788967242,0.013228092140017,1.29728589509211,3.58121062722542,-1.03796180564436,0.0610987117193852,-16.9882764535449,0.354175825962693,1.00293150016792e-64,9,0.00047356351015266,0.544921875,0.555555555555556,inflammatory_cytokine,0.7373046875
all,FCN1,9,9,29208,28444,11401,3565,0.957856584184938,0.277248559046989,12.5333989593587,39.0338263489455,-1.49686508354149,0.0215527997809082,-69.4510735847617,0.223830752134775,0,9,0.0376828270269939,0.544921875,0.666666666666667,monocyte_marker,0.80859375
all,IL18,9,9,29208,28444,7717,5250,0.280268209147505,0.176181993394135,18.4573196456195,26.4208436044919,-0.461424840706272,0.0202404887312617,-22.7971195178501,0.63038480737425,4.89696687983596e-115,9,0.0148844674170196,0.544921875,0.555555555555556,inflammatory_cytokine,0.7373046875
all,LDHA,9,9,29208,28444,16597,15669,0.851309498583765,0.883691780700654,55.087188862326,56.8234730210901,-0.0704561120098964,0.0167820086768932,-4.19831221437193,0.931968640858742,2.68911713383721e-05,9,0.00839111398643011,0.544921875,0.555555555555556,hypoxia,0.866350446428572
all,S100A8,9,9,29208,28444,15763,7141,2.15765835095249,0.903846391185634,25.105470397975,53.9680909339907,-1.25200120356108,0.0180216331924854,-69.4721277582728,0.285932015757397,0,9,0.0379344757075041,0.544921875,0.666666666666667,inflammatory_cytokine,0.7373046875
all,SNAI2,9,9,29208,28444,2,9,8.32321716333186e-05,0.000244748262618688,0.0316411193924905,0.00684743905779239,1.3617539894064,0.710867472991179,1.91562287085162,3.90303318035554,0.0554131162682358,9,2.4053023347632e-05,0.5625,0.222222222222222,emt,0.98828125
all,CXCL1,9,9,29208,28444,900,681,0.0427957645198138,0.0273858854081116,2.39417803403178,3.08134757600657,-0.259214008953125,0.0514702748499468,-5.03618855171885,0.771657863679966,4.74892791040134e-07,9,-0.000484766209659089,0.578125,0.444444444444444,inflammatory_cytokine,0.7373046875
all,CXCL2,9,9,29208,28444,3193,2594,0.165585427757736,0.114159562950982,9.11967374490226,10.9319364557655,-0.20136110308247,0.0278512005283495,-7.22988952944797,0.817617134173241,4.83387082182494e-13,9,-0.00506199515605819,0.58984375,0.444444444444444,inflammatory_cytokine,0.7373046875
all,FGF2,9,9,29208,28444,30,26,0.00168889436574235,0.000767341104332199,0.0914076782449726,0.102711585866886,-0.114190155463276,0.265691916433015,-0.429784078478221,0.892088304288046,0.66735271566964,9,0.000350136494039875,0.58984375,0.666666666666667,profibrotic_cytokine_gf,0.884765625
all,NECTIN2,9,9,29208,28444,3609,3379,0.120256140584371,0.0900321718439739,11.8794824919139,12.3562037797864,-0.0447610676453822,0.0255324730450127,-1.75310349163868,0.956225927852929,0.0795842443186923,9,0.00330544303253915,0.58984375,0.555555555555556,nectin_target,0.8984375
all,S100A9,9,9,29208,28444,15931,7219,2.18657086431421,0.819789193419716,25.3796934327099,54.5432758148453,-1.26064499874999,0.0179919704725989,-70.0670891312268,0.283471128997919,0,9,0.0833781439898076,0.58984375,0.666666666666667,inflammatory_cytokine,0.7373046875
all,VCAN,9,9,29208,28444,11648,2151,0.934180595666376,0.153651799182953,7.56222753480523,39.8794850725829,-2.09268184180358,0.0254090174711816,-82.3598096296739,0.123355870884673,0,9,0.0258087982873614,0.58984375,0.666666666666667,monocyte_marker,0.80859375
all,GREM1,9,9,29208,28444,147,50,0.00293889075030554,0.00158582248751243,0.175783996624947,0.50328677074774,-1.04863602978555,0.16325216411773,-6.42341273362433,0.350415379440576,1.33252549336992e-10,9,-0.00166700387271968,0.59375,0.222222222222222,msc_niche,0.984375
all,VCAM1,9,9,29208,28444,13,43,0.000813123993300171,0.00233770976562365,0.151174237097455,0.0445083538756505,1.19764387978554,0.311660137141464,3.84278814342537,3.31230353639381,0.000121644468312632,9,0.000172514734736735,0.62890625,0.444444444444444,msc_niche,0.984375
all,ADAMTS1,9,9,29208,28444,986,98,0.0519835176436273,0.00540886776591701,0.344536633384897,3.37578745549165,-2.30849081089328,0.106003204923267,-21.7775567499524,0.0994111686573891,3.78738929779253e-105,9,0.00332317399299715,0.6328125,0.555555555555556,ecm_remodeling,0.986328125
all,ADM,9,9,29208,28444,1093,572,0.0487138518082055,0.0236353144722559,2.0109689213894,3.74212544508354,-0.638445618660974,0.0522748970268145,-12.2132353189234,0.528112674873332,2.64171373497398e-34,9,0.01183849948192,0.6328125,0.555555555555556,hypoxia,0.866350446428572
all,SPARC,9,9,29208,28444,3100,2357,0.108614105663538,0.0658540008774749,8.28645760090002,10.6135305395782,-0.273156993878033,0.02869391950379,-9.51968216966502,0.760973310099527,1.73709519865919e-21,9,-0.0016533035610783,0.6328125,0.333333333333333,collagen_ecm_structural,0.99609375
all,CALR,9,9,29208,28444,18396,16658,1.13810099927666,1.02244753507706,58.5641963155674,62.9827444535744,-0.185491768931075,0.0170796943228326,-10.8603681907296,0.830695673066123,1.78029947206873e-27,9,0.101115660039858,0.673828125,0.555555555555556,megakaryocyte_fibrosis_axis,0.8935546875
all,HIF1A,9,9,29208,28444,11393,9802,0.520346272994885,0.451725340148694,34.4606946983547,39.0064365927143,-0.195780617701219,0.0173076834357544,-11.3117748211626,0.822192589394449,1.14744677724292e-29,9,0.00467950153636199,0.673828125,0.555555555555556,hypoxia,0.866350446428572
all,IL10,9,9,29208,28444,212,282,0.00690294800146633,0.0115931721118116,0.991421740964703,0.725828540125993,0.313920389511381,0.0911904627354191,3.44246953129509,1.36878076290436,0.000576428795056921,9,-0.00012905762097151,0.673828125,0.444444444444444,inflammatory_cytokine,0.777493990384615
all,RGS5,9,9,29208,28444,143,128,0.00471160689274333,0.00524103527966433,0.450007031359865,0.489591892632156,-0.0842989006551161,0.121739321634096,-0.692454167836487,0.919156478557982,0.488652158763731,9,-0.000378419340604803,0.673828125,0.333333333333333,msc_niche,0.984375
all,SELL,9,9,29208,28444,12373,12770,0.654047788703915,0.763335510834612,44.8952327380115,42.3616817310326,0.103035298677096,0.0168023668008484,6.13218958366593,1.10853053804692,8.66777223160319e-10,9,-0.140596669951651,0.673828125,0.444444444444444,monocyte_marker,0.80859375
all,IGF1,9,9,29208,28444,170,49,0.010762568757897,0.00172912012881752,0.172268316692448,0.582032319912353,-1.21437077332725,0.161668725267249,-7.51147614555515,0.296896770899069,5.8464325832649e-14,9,0.000719124801620126,0.6796875,0.555555555555556,profibrotic_cytokine_gf,0.935546875
all,MMP9,9,9,29208,28444,230,429,0.00609974947936278,0.0357560899539951,1.50822669104205,0.787455491646124,0.656167126266554,0.08207853781813,7.99438128053027,1.92739071348441,1.30226173105611e-15,9,-0.00195504033278882,0.6875,0.222222222222222,ecm_remodeling,0.986328125
all,LTBP1,9,9,29208,28444,1709,190,0.0961683429641355,0.00573398907796359,0.6679791871748,5.85113667488359,-2.22138892876577,0.0768509406989801,-28.9051624945854,0.108458363221173,1.02824937279893e-183,9,-0.00069008059976752,0.71484375,0.444444444444444,collagen_ecm_structural,0.99609375
all,NFE2,9,9,29208,28444,8920,5136,0.381889108108999,0.20484709095956,18.0565321333146,30.539578197754,-0.690743963009662,0.0199744398232405,-34.5813934769761,0.501203053796125,4.81129058986775e-262,9,0.0131792452035355,0.71484375,0.555555555555556,megakaryocyte_fibrosis_axis,0.8935546875
all,RUNX2,9,9,29208,28444,4555,4509,0.172393099649793,0.18166689092368,15.8522008156377,15.5950424541222,0.019407154154391,0.0228825279729508,0.848121071995717,1.01959669714835,0.39637054743008,9,-0.0171485780460871,0.71484375,0.333333333333333,msc_niche,0.984375
all,TAGLN,9,9,29208,28444,1450,474,0.0475994673498572,0.0163377341441192,1.6664322880045,4.96439331689948,-1.12501026926505,0.0535600219949452,-21.0046640640144,0.324649133433233,5.94525346114793e-98,9,-0.0036776814953843,0.71484375,0.333333333333333,msc_niche,0.984375
all,TNC,9,9,29208,28444,61,20,0.00177382785117679,0.00106734177494358,0.0703135986499789,0.208846891262668,-1.07349459217518,0.255166885751439,-4.20702940749483,0.341811934540039,2.58749481418509e-05,9,5.22358997883719e-05,0.71484375,0.555555555555556,collagen_ecm_structural,0.99609375
all,MMP2,9,9,29208,28444,3263,1020,0.126709569361816,0.020493471072928,3.58599353114892,11.1715968227883,-1.21794612610995,0.0368963056585657,-33.0099749655343,0.295837155581114,5.84213814261986e-239,9,0.00127993311497713,0.7265625,0.444444444444444,ecm_remodeling,0.986328125
all,SFRP4,9,9,29208,28444,203,24,0.0116789995854526,0.000691103090910495,0.0843763183799747,0.695015064365927,-2.09661813591374,0.214009330483508,-9.79685386229135,0.122871260307266,1.16146944628651e-22,9,-0.000362367075333068,0.7265625,0.444444444444444,msc_niche,0.984375
all,SFRP2,9,9,29208,28444,5,2,0.000220446109359643,3.48724617799045e-05,0.00703135986499789,0.017118597644481,-0.762053300691067,0.762815562860737,-0.999000725461328,0.466707152388791,0.317794339850877,9,-0.000483250073634038,0.75,0.111111111111111,msc_niche,0.984375
all,CDH2,9,9,29208,28444,434,721,0.0114756347863878,0.0183719904564759,2.53480523133174,1.48589427554095,0.544345582793333,0.0613051452425182,8.87928053412069,1.72348013818772,6.72941956953489e-19,9,-0.00106045634865592,0.751953125,0.444444444444444,emt,0.98828125
all,MYH11,9,9,29208,28444,691,349,0.0145839598860482,0.00938613973780144,1.22697229644213,2.36579019446727,-0.667451076677823,0.0661666154717509,-10.0874296186841,0.513014547415769,6.27921990666525e-24,9,0.00078958301086984,0.751953125,0.555555555555556,msc_niche,0.984375
all,NECTIN1,9,9,29208,28444,1047,469,0.0300147776087829,0.0133232308263861,1.64885388834201,3.58463434675431,-0.795866683370568,0.0561768139519351,-14.1671737391784,0.451190026527218,1.46269791541196e-45,9,-0.002228779383274,0.751953125,0.444444444444444,nectin_target,0.8984375
all,COL6A2,9,9,29208,28444,921,408,0.0289143060132941,0.015367803573631,1.43439741245957,3.15324568611339,-0.80459808454237,0.0600348790681646,-13.4021771515325,0.447267654223204,5.87151195032301e-41,9,-0.00211557533522863,0.76953125,0.444444444444444,collagen_ecm_structural,0.99609375
all,COL3A1,9,9,29208,28444,8,5,0.000672233073379478,0.000402743712497294,0.0175783996624947,0.0273897562311695,-0.408911262751024,0.547297587234639,-0.747146108969989,0.664373184355231,0.454975370066944,9,-0.000152244060890563,0.78125,0.222222222222222,collagen_ecm_structural,0.99609375
all,BNIP3,9,9,29208,28444,2183,3071,0.0709267297844004,0.113044448837198,10.7966530727043,7.47397973158039,0.404312490105895,0.0293252010743401,13.7872026548413,1.49827206901008,3.0433382228028e-43,9,-0.0166351592235233,0.787109375,0.444444444444444,hypoxia,0.885498046875
all,LTBP2,9,9,29208,28444,150,46,0.00449282557733931,0.00210201375485126,0.161721276894951,0.513557929334429,-1.15153605900002,0.16798666935973,-6.8549252353715,0.316150769977147,7.13498250484711e-12,9,-0.00103603191345783,0.787109375,0.444444444444444,collagen_ecm_structural,0.99609375
all,SELENOP,9,9,29208,28444,4330,1573,0.1916575900069,0.0505402232448472,5.53016453382084,14.8247055601205,-1.0894428400109,0.0307222332027278,-35.4610562592229,0.336403872279778,1.95937385597083e-275,9,-0.030959794496961,0.80859375,0.444444444444444,macrophage_marker,0.8984375
all,COL11A1,9,9,29208,28444,4,4,0.000270765984019978,0.000270681413370482,0.0140627197299958,0.0136948781155848,0.0265086213371049,0.666718716452998,0.0397598277698473,1.02686310015647,0.968284603684153,9,-0.000646269169122094,0.8125,0.222222222222222,collagen_ecm_structural,0.99609375
all,CSF3R,9,9,29208,28444,15937,7839,0.884580181217067,0.383253383244314,27.5594149908592,54.5638181320186,-1.14943891767019,0.0177252480569163,-64.8475504534156,0.316814478525389,0,9,-0.00328296943762076,0.8203125,0.444444444444444,monocyte_marker,0.8203125
all,CXCL8,9,9,29208,28444,8355,3852,0.657598707421897,0.302300388988665,13.5423990999859,28.6051766639277,-0.939117434989569,0.0216302967648944,-43.4167614618094,0.390972741996986,0,9,0.0117298168701199,0.8203125,0.555555555555556,inflammatory_cytokine,0.87890625
all,CTGF,6,6,21372,20307,17,54,0.00128877450057799,0.00229547890415525,0.265918156300783,0.0795433277185102,1.18898152035581,0.274932139850563,4.32463633026706,3.28373508635192,1.52783696097297e-05,6,-0.00178915184396607,0.84375,0.333333333333333,other,0.84375
all,FAP,9,9,29208,28444,163,13,0.00289607088961775,0.000318584832725574,0.0457038391224863,0.55806628321008,-2.47275742436857,0.283301752593206,-8.72835201947803,0.0843519439205804,2.58410273983485e-18,9,-0.00040430518514191,0.84375,0.222222222222222,msc_niche,0.984375
all,PECAM1,9,9,29208,28444,10436,7284,0.484737914656241,0.3080264581312,25.6082126283223,35.7299370035607,-0.479303677300538,0.0182653392390772,-26.2411593360996,0.619214414776029,9.0173003735322e-152,9,-0.073967950840916,0.849609375,0.222222222222222,msc_niche,0.984375
all,HGF,9,9,29208,28444,5912,869,0.266654234034492,0.0280342175599043,3.05512586134158,20.2410298548343,-2.08553026165126,0.0373952995272769,-55.76985043615,0.124241222340066,0,9,-0.0576588851362697,0.875,0.333333333333333,profibrotic_cytokine_gf,0.935546875
all,IGF2,9,9,29208,28444,37,10,0.00151103991156366,0.000519921686902417,0.0351567993249895,0.126677622569159,-1.24737666720155,0.349248064394936,-3.57160652948098,0.287257380998435,0.000354798176759321,9,-0.0015542547233721,0.875,0.333333333333333,profibrotic_cytokine_gf,0.935546875
all,JAK2,9,9,29208,28444,5750,3398,0.221209646959675,0.119573963917953,11.9462804106314,19.6863872911531,-0.591453844393865,0.0234669894472791,-25.2036523782748,0.553521964666111,3.65288784385133e-140,9,-0.0084000828202464,0.875,0.333333333333333,megakaryocyte_fibrosis_axis,0.9609375
all,NECTIN3,9,9,29208,28444,83,106,0.00369982528142295,0.00464437888886373,0.372662072844888,0.284168720898384,0.270691128274044,0.146408132024997,1.84888041757017,1.31087011713292,0.0644750819190806,9,-0.00153114592349932,0.875,0.333333333333333,nectin_target,0.8984375
all,TGFBR1,9,9,29208,28444,3246,2580,0.107562689390899,0.084413344737848,9.07045422584728,11.113393590797,-0.225812497283688,0.0277979486343209,-8.12335112400657,0.797867690000259,4.53484921794686e-16,9,-0.0180602421640574,0.875,0.333333333333333,profibrotic_cytokine_gf,0.935546875
all,ASPN,9,9,29208,28444,54,17,0.00153266874349064,0.000678697966816912,0.0597665588524821,0.184880854560394,-1.11074753244644,0.274883535744748,-4.04079323789643,0.329312697115388,5.3270709687053e-05,9,-0.000964331926219452,0.890625,0.222222222222222,collagen_ecm_structural,0.99609375
all,COL1A2,9,9,29208,28444,9,7,0.000747415064792514,0.00056464677080485,0.0246097595274926,0.0308134757600657,-0.20994588893544,0.488534444256494,-0.42974633908354,0.810628108733372,0.667380171102879,9,-0.00161555625436276,0.890625,0.222222222222222,collagen_ecm_structural,0.99609375
all,KITLG,9,9,29208,28444,116,129,0.00400865930142105,0.0016777761259617,0.453522711292364,0.397151465351958,0.132860659239171,0.127966355638984,1.03824679991665,1.14209084743543,0.299155169526105,9,-0.00263291744280056,0.890625,0.222222222222222,msc_niche,0.984375
all,PVR,9,9,29208,28444,1225,1011,0.0353882423257142,0.0246889090309393,3.55435241175643,4.19405642289784,-0.17206438992712,0.0433221807612909,-3.97173888533475,0.841924959936315,7.13499027372648e-05,9,-0.0041566996594445,0.8984375,0.444444444444444,nectin_target,0.8984375
all,OGN,9,9,29208,28444,86,72,0.00290776940893817,0.0021857572623439,0.253128955139924,0.294439879485073,-0.150467146978566,0.159447107836285,-0.943680628770392,0.860305993194379,0.345332875873955,9,-0.00016717734552963,0.91796875,0.333333333333333,collagen_ecm_structural,0.99609375
all,CXCL12,9,9,29208,28444,24,14,0.00203446197978828,0.00113893160872037,0.0492195190549852,0.0821692686935086,-0.498349234267741,0.331438202428563,-1.50359623789944,0.607532726602539,0.13268536041582,9,-0.00180653244327611,0.92578125,0.333333333333333,msc_niche,0.984375
all,TGFB2,9,9,29208,28444,50,25,0.00104825553052921,0.000837259545433893,0.0878919983124736,0.17118597644481,-0.657623947898791,0.243078482998697,-2.70539761391516,0.518080860321293,0.00682226754930472,9,-0.0008869978983014,0.92578125,0.333333333333333,profibrotic_cytokine_gf,0.935546875
all,VEGFA,9,9,29208,28444,1179,972,0.0374588059874067,0.0306104704998318,3.41724089438898,4.03656532456861,-0.172903800707155,0.0441380928527964,-3.9173373730442,0.841218535580553,8.95324065512083e-05,9,-0.0180041985354623,0.935546875,0.222222222222222,profibrotic_cytokine_gf,0.935546875
