tier,hierarchy_bin,gene,logFC,P.Value,q_within_bin,q_pooled,hit_baseline,hit_pooled
primary,B_Plasma,CCDC59,0.117421501682412,0.517890017109467,0.815636092718323,0.782121797338137,FALSE,FALSE
primary,B_Plasma,SCPEP1,0.111324520574794,0.518749491810185,0.815636092718323,0.782425076591698,FALSE,FALSE
primary,B_Plasma,EIF1AX,0.11013569713381,0.518779782489542,0.815636092718323,0.782425076591698,FALSE,FALSE
primary,B_Plasma,ARMCX6,0.0991980645996446,0.518169895106838,0.815636092718323,0.782221839181071,FALSE,FALSE
primary,B_Plasma,MAPKAPK5,0.0942054031224302,0.518486733668007,0.815636092718323,0.782346583839015,FALSE,FALSE
primary,B_Plasma,SNAP29,-0.0961804516025619,0.519129707477404,0.815880747333924,0.782756385969189,FALSE,FALSE
primary,B_Plasma,CWF19L2,0.122331321180711,0.519349524512008,0.815894621689187,0.782926624854477,FALSE,FALSE
primary,B_Plasma,SETD5,-0.0948534803564008,0.519292602018891,0.815894621689187,0.782926624854477,FALSE,FALSE
primary,B_Plasma,PEX3,-0.135012687088058,0.519640155864535,0.81614844625261,0.783042361217366,FALSE,FALSE
primary,B_Plasma,AFF4,0.12118586201883,0.519722148667456,0.81614844625261,0.783051436639525,FALSE,FALSE
primary,B_Plasma,DHX15,0.115994873401569,0.520047535046723,0.816327914765852,0.783226147546403,FALSE,FALSE
primary,B_Plasma,PBX3,-0.110137178492855,0.519948840891153,0.816327914765852,0.783185196128745,FALSE,FALSE
primary,B_Plasma,TNFRSF1B,0.200452436061746,0.520688248172115,0.816803939440666,0.783681713564153,FALSE,FALSE
primary,B_Plasma,MRI1,0.14857508027512,0.520469783145108,0.816803939440666,0.783486409888645,FALSE,FALSE
primary,B_Plasma,ZNF507,-0.113907836471605,0.520706539801354,0.816803939440666,0.783681713564153,FALSE,FALSE
primary,B_Plasma,C6orf120,0.102960972581439,0.520773238347805,0.816803939440666,0.783728406169539,FALSE,FALSE
primary,B_Plasma,TMEM183A,0.0972010530232382,0.521013220202828,0.816849025957566,0.783754200205571,FALSE,FALSE
primary,B_Plasma,TNKS,0.0964395978429766,0.521000638357551,0.816849025957566,0.783754200205571,FALSE,FALSE
primary,B_Plasma,CD151,0.213626171776369,0.521459723770167,0.817217731233733,0.78400962712201,FALSE,FALSE
primary,B_Plasma,KIAA0100,0.108579461398062,0.521362865584016,0.817217731233733,0.78400962712201,FALSE,FALSE
primary,B_Plasma,TNF,0.294056843873409,0.521661361217043,0.817368105278081,0.784098142075617,FALSE,FALSE
primary,B_Plasma,HMGCS1,0.145227401447879,0.521834940240939,0.817474463808674,0.784285147331415,FALSE,FALSE
primary,B_Plasma,GLCCI1,-0.154501981483532,0.522101154185421,0.817725866032816,0.784490818432358,FALSE,FALSE
primary,B_Plasma,XAF1,0.286710954160212,0.52224842710787,0.817790916228441,0.784563561081637,FALSE,FALSE
primary,B_Plasma,ZNF346,-0.12330203012794,0.522645375019545,0.81824682801643,0.784932748414301,FALSE,FALSE
primary,B_Plasma,RXRB,-0.0960961127326031,0.522837722290788,0.818382299979144,0.785091326576711,FALSE,FALSE
primary,B_Plasma,CHMP2B,0.101757802220995,0.522979372823764,0.818438379081139,0.78516598384236,FALSE,FALSE
primary,B_Plasma,TCTA,0.13265410072157,0.523227922781476,0.8186616942731,0.78527081811629,FALSE,FALSE
primary,B_Plasma,TRIAP1,-0.120626168306759,0.523529934088377,0.818802934325482,0.785294901132566,FALSE,FALSE
primary,B_Plasma,AP5Z1,0.107566682086476,0.523488427208559,0.818802934325482,0.785294901132566,FALSE,FALSE
primary,B_Plasma,COMMD8,-0.143704192055928,0.523759491642798,0.818882676547091,0.785313684979316,FALSE,FALSE
primary,B_Plasma,CBWD5,0.124838687112753,0.523792681778958,0.818882676547091,0.785313684979316,FALSE,FALSE
primary,B_Plasma,PPM1F,-0.175959360802803,0.524231471563072,0.819071959811879,0.78570345195587,FALSE,FALSE
primary,B_Plasma,ZNF335,0.121539664059947,0.52420735253744,0.819071959811879,0.78570345195587,FALSE,FALSE
primary,B_Plasma,SIN3B,-0.116156943856689,0.524217616931793,0.819071959811879,0.78570345195587,FALSE,FALSE
primary,B_Plasma,ERF,0.125481186882943,0.525160394523592,0.819745914818915,0.786500362541591,FALSE,FALSE
primary,B_Plasma,EID1,-0.10044706465125,0.52519278612978,0.819745914818915,0.786500362541591,FALSE,FALSE
primary,B_Plasma,NUMB,-0.0999656163153093,0.525079933873906,0.819745914818915,0.786438578352593,FALSE,FALSE
primary,B_Plasma,PSMA1,-0.0862305413820004,0.524896044073385,0.819745914818915,0.786431234552833,FALSE,FALSE
primary,B_Plasma,RPL5,-0.0797767653847118,0.525045695190443,0.819745914818915,0.786438578352593,FALSE,FALSE
primary,B_Plasma,CPNE1,-0.161079209606852,0.525325806437218,0.819788092612074,0.786645943808822,FALSE,FALSE
primary,B_Plasma,ATXN7,0.106281614094907,0.525583130085948,0.819858799533021,0.786763136062836,FALSE,FALSE
primary,B_Plasma,MTDH,-0.0752153057543204,0.525500438254313,0.819858799533021,0.786692955912028,FALSE,FALSE
primary,B_Plasma,PRC1,-0.240703305973969,0.525915502609416,0.820211836495507,0.786940464955665,FALSE,FALSE
primary,B_Plasma,PTCH2,-0.23870770243851,0.528425115432382,0.820321124599366,0.788276124840473,FALSE,FALSE
primary,B_Plasma,YIPF2,0.185318384248746,0.528379763924063,0.820321124599366,0.788276124840473,FALSE,FALSE
primary,B_Plasma,BTK,-0.168082705735641,0.52717498817162,0.820321124599366,0.787430294312656,FALSE,FALSE
primary,B_Plasma,STAT1,0.152698488873798,0.527318220589015,0.820321124599366,0.787430294312656,FALSE,FALSE
primary,B_Plasma,MFHAS1,-0.143175491604322,0.528255055677765,0.820321124599366,0.788276124840473,FALSE,FALSE
primary,B_Plasma,GORAB,0.140172041603509,0.528066551486533,0.820321124599366,0.788223326414441,FALSE,FALSE
primary,B_Plasma,ZNF217,0.12668257655563,0.528287495469619,0.820321124599366,0.788276124840473,FALSE,FALSE
primary,B_Plasma,METTL16,-0.110495154279952,0.528210603218488,0.820321124599366,0.788276124840473,FALSE,FALSE
primary,B_Plasma,RPS21,0.108704605323097,0.528101376553059,0.820321124599366,0.788223326414441,FALSE,FALSE
primary,B_Plasma,CEBPZ,0.107971950685749,0.527315885137933,0.820321124599366,0.787430294312656,FALSE,FALSE
primary,B_Plasma,EXOSC7,0.103090716309512,0.528039829434043,0.820321124599366,0.788223326414441,FALSE,FALSE
primary,B_Plasma,DGCR6L,0.100983660370386,0.527753186192214,0.820321124599366,0.787917753819691,FALSE,FALSE
primary,B_Plasma,HDGF,-0.0986986158353784,0.526524792701619,0.820321124599366,0.787198299777283,FALSE,FALSE
primary,B_Plasma,FBXL5,0.0978099401485781,0.527300953540401,0.820321124599366,0.787430294312656,FALSE,FALSE
primary,B_Plasma,ATXN3,0.0949554208472261,0.527287350217961,0.820321124599366,0.787430294312656,FALSE,FALSE
primary,B_Plasma,CASC3,0.0876077587349261,0.527468265133843,0.820321124599366,0.787545896202623,FALSE,FALSE
primary,B_Plasma,PSMD3,0.0844299009271484,0.526118145955165,0.820321124599366,0.786999977975106,FALSE,FALSE
primary,B_Plasma,FUBP1,0.0787459381994461,0.526779425094032,0.820321124599366,0.787265838380864,FALSE,FALSE
primary,B_Plasma,MLLT10,-0.0772878813971708,0.526850669392119,0.820321124599366,0.787265838380864,FALSE,FALSE
primary,B_Plasma,ANKRD17,0.0736832903209629,0.526539198222389,0.820321124599366,0.787198299777283,FALSE,FALSE
primary,B_Plasma,DMAP1,-0.0717310194351129,0.52732854574172,0.820321124599366,0.787430294312656,FALSE,FALSE
primary,B_Plasma,ANAPC5,-0.0703171543877318,0.526685793191354,0.820321124599366,0.787198299777283,FALSE,FALSE
primary,B_Plasma,UBR3,0.106193642124101,0.52899910646421,0.820994122205065,0.788608250209866,FALSE,FALSE
primary,B_Plasma,MON2,-0.0851637589992372,0.529070947125684,0.820994122205065,0.788652438417978,FALSE,FALSE
primary,B_Plasma,BTBD9,0.126055899595491,0.529414210675325,0.821064925176728,0.788694336679168,FALSE,FALSE
primary,B_Plasma,NF1,-0.099660193948896,0.529493958381403,0.821064925176728,0.788694336679168,FALSE,FALSE
primary,B_Plasma,BCL10,-0.0986390520622381,0.529298701614712,0.821064925176728,0.788694336679168,FALSE,FALSE
primary,B_Plasma,SF3B5,0.0924562944252067,0.529541226633245,0.821064925176728,0.788711268332594,FALSE,FALSE
primary,B_Plasma,CHPF,-0.326552125777016,0.531491605862684,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,ATF5,0.189889030903463,0.532557029443595,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,MOB1B,0.18211603082266,0.532089473162999,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,SOD2,-0.159390127354337,0.529985794208397,0.82131804392823,0.788843718794843,FALSE,FALSE
primary,B_Plasma,ITGB1,0.147205292000232,0.531669589644291,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,SERPINB6,0.144483903498474,0.531380420836779,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,PIGK,-0.140776481250098,0.532092393684114,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,CSTB,-0.139685026539669,0.530793037800583,0.82131804392823,0.789558686941634,FALSE,FALSE
primary,B_Plasma,RAB11FIP1,0.131910898110264,0.530414849031987,0.82131804392823,0.789102987633489,FALSE,FALSE
primary,B_Plasma,RDH11,-0.123366719665797,0.532045871989781,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,TMED1,-0.123029946527193,0.532217495432135,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,MAP1LC3B,-0.122986309891325,0.532138788001636,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,EIF4EBP1,-0.120492797533699,0.532571759800889,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,TGFBRAP1,0.116761456965875,0.530067351449844,0.82131804392823,0.788843718794843,FALSE,FALSE
primary,B_Plasma,RFK,-0.115949730313961,0.531178508457075,0.82131804392823,0.789704314292041,FALSE,FALSE
primary,B_Plasma,EXOSC8,-0.109308031506732,0.531131111816112,0.82131804392823,0.789704314292041,FALSE,FALSE
primary,B_Plasma,TRAPPC4,0.105633796237648,0.53111346803054,0.82131804392823,0.789704314292041,FALSE,FALSE
primary,B_Plasma,TUSC2,-0.103499590998807,0.532255407450143,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,DDB2,0.102070721794195,0.531342621180903,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,DEPDC5,0.10187617437278,0.532567930495852,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,MCMBP,0.100864716209705,0.531546317063266,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,METTL2B,-0.100608518618605,0.531115012002232,0.82131804392823,0.789704314292041,FALSE,FALSE
primary,B_Plasma,C6orf62,0.0913277682374685,0.530970046378067,0.82131804392823,0.789704314292041,FALSE,FALSE
primary,B_Plasma,DKC1,-0.0908329685242682,0.532411837006259,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,KLHDC10,-0.0899820637731983,0.531862336671059,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,VDAC2,0.0885491958626412,0.532436583669474,0.82131804392823,0.789805705781477,FALSE,FALSE
primary,B_Plasma,FAM133B,0.130385996909594,0.533070178328952,0.821431512093268,0.790003963013272,FALSE,FALSE
primary,B_Plasma,TMEM160,-0.107108567114988,0.532954721190424,0.821431512093268,0.789999676962992,FALSE,FALSE
primary,B_Plasma,LUC7L,-0.0986906046484684,0.53300710380189,0.821431512093268,0.789999676962992,FALSE,FALSE
primary,B_Plasma,CBX3,-0.0755573050117137,0.533014466349229,0.821431512093268,0.789999676962992,FALSE,FALSE
primary,B_Plasma,EDEM2,0.160779736241201,0.533993629916949,0.822690584417866,0.790697689098522,FALSE,FALSE
primary,B_Plasma,ATG9A,0.122482369972682,0.534474516236126,0.823267458388807,0.791231175686756,FALSE,FALSE
primary,B_Plasma,NME4,0.112867295659362,0.534774460300152,0.823401488345884,0.791355255175403,FALSE,FALSE
primary,B_Plasma,SLC12A6,-0.0996904648616219,0.534678207057074,0.823401488345884,0.791319424066078,FALSE,FALSE
primary,B_Plasma,CENPE,0.213748865415707,0.535317216025915,0.823581330563841,0.7918384001396,FALSE,FALSE
primary,B_Plasma,NUDT15,0.152773396259493,0.535300212236038,0.823581330563841,0.7918384001396,FALSE,FALSE
primary,B_Plasma,TNFAIP8L1,-0.126414823562645,0.535089093130773,0.823581330563841,0.791714189587147,FALSE,FALSE
primary,B_Plasma,DCXR,-0.115001410889898,0.535276486090762,0.823581330563841,0.7918384001396,FALSE,FALSE
primary,B_Plasma,IFITM1,-0.254013906088466,0.535685400543845,0.823608602497129,0.792022249614111,FALSE,FALSE
primary,B_Plasma,TRMT112,-0.140366219235638,0.535666204385392,0.823608602497129,0.792022249614111,FALSE,FALSE
primary,B_Plasma,PLCXD1,0.133188946480047,0.53576091015814,0.823608602497129,0.79202854338225,FALSE,FALSE
primary,B_Plasma,STX12,0.103146690184374,0.535606090532078,0.823608602497129,0.792022249614111,FALSE,FALSE
primary,B_Plasma,RSRP1,-0.0903259240812999,0.536054704373705,0.823896479257996,0.792292035863967,FALSE,FALSE
primary,B_Plasma,RPGR,0.188338230185455,0.536401476208888,0.824114028171283,0.792418322764904,FALSE,FALSE
primary,B_Plasma,PDCD6IP,-0.0881663895917846,0.536409363565327,0.824114028171283,0.792418322764904,FALSE,FALSE
primary,B_Plasma,TOMM6,-0.0871946565620389,0.536546501454287,0.824161001439415,0.792418322764904,FALSE,FALSE
primary,B_Plasma,MAN1A1,0.215026685610622,0.536871273274951,0.824332425552605,0.792642809312997,FALSE,FALSE
primary,B_Plasma,DENND6A,-0.0948233486315048,0.536857234164352,0.824332425552605,0.792642809312997,FALSE,FALSE
primary,B_Plasma,ZSCAN18,-0.142553425317602,0.537111168828102,0.824436857958332,0.792789190569813,FALSE,FALSE
primary,B_Plasma,THUMPD3,0.0967530906300768,0.537152486068275,0.824436857958332,0.792791600029152,FALSE,FALSE
primary,B_Plasma,MPO,0.381547864809595,0.537420043115003,0.824456004082981,0.793045138542858,FALSE,FALSE
primary,B_Plasma,SLC9A9,-0.152485448709158,0.538763983014661,0.824456004082981,0.793503316478546,FALSE,FALSE
primary,B_Plasma,PFDN2,-0.117170754312489,0.538753836204683,0.824456004082981,0.793503316478546,FALSE,FALSE
primary,B_Plasma,NMI,-0.115078154779187,0.538465269625254,0.824456004082981,0.793452706762734,FALSE,FALSE
primary,B_Plasma,SLC2A4RG,0.114483484104349,0.537872933301851,0.824456004082981,0.793244396688818,FALSE,FALSE
primary,B_Plasma,APPL2,-0.104476216355808,0.538728796262492,0.824456004082981,0.793503316478546,FALSE,FALSE
primary,B_Plasma,ACSL3,-0.102844402068964,0.538178822444912,0.824456004082981,0.793449762198854,FALSE,FALSE
primary,B_Plasma,OTUD6B-AS1,0.101746163159942,0.537432565097459,0.824456004082981,0.793045138542858,FALSE,FALSE
primary,B_Plasma,PNPLA2,-0.0915680547246174,0.537628390070952,0.824456004082981,0.793136195709493,FALSE,FALSE
primary,B_Plasma,DUSP28,-0.0900359003432962,0.538248523194024,0.824456004082981,0.793449762198854,FALSE,FALSE
primary,B_Plasma,HDAC3,0.0896245876101702,0.538452267575824,0.824456004082981,0.793452706762734,FALSE,FALSE
primary,B_Plasma,INTS4,-0.0884213053407906,0.538498552114075,0.824456004082981,0.793452706762734,FALSE,FALSE
primary,B_Plasma,SF3A1,0.0855165873415854,0.537635262549941,0.824456004082981,0.793136195709493,FALSE,FALSE
primary,B_Plasma,LRPPRC,-0.0852156821912666,0.538434206373573,0.824456004082981,0.793452706762734,FALSE,FALSE
primary,B_Plasma,RHOA,0.0756509144848839,0.538222495155669,0.824456004082981,0.793449762198854,FALSE,FALSE
primary,B_Plasma,DMTF1,-0.0896228134538502,0.538944981404003,0.824465536492219,0.793583864661445,FALSE,FALSE
primary,B_Plasma,STARD7,0.0818596784652111,0.538983417701662,0.824465536492219,0.793583864661445,FALSE,FALSE
primary,B_Plasma,GFOD1,0.155214194084945,0.539103786085877,0.824486589200745,0.793645451753711,FALSE,FALSE
primary,B_Plasma,ISOC2,-0.134295635991493,0.539491957592826,0.824754062072133,0.793771655614482,FALSE,FALSE
primary,B_Plasma,TLR1,0.133106972914449,0.539392501490986,0.824754062072133,0.793771655614482,FALSE,FALSE
primary,B_Plasma,C5orf56,-0.134865197572623,0.539642002630511,0.82482040481114,0.793905789579434,FALSE,FALSE
primary,B_Plasma,TERF1,-0.113124619124292,0.539924416018865,0.825089000887157,0.794166946746641,FALSE,FALSE
primary,B_Plasma,NDUFV2,0.10497615113721,0.54028244878542,0.825422446721259,0.79447557679832,FALSE,FALSE
primary,B_Plasma,HNRNPUL2,0.0836054764957858,0.540356070306405,0.825422446721259,0.794530654478375,FALSE,FALSE
primary,B_Plasma,CAP1,-0.112491939127631,0.54061144755759,0.825486463062271,0.794672008969118,FALSE,FALSE
primary,B_Plasma,PARK7,-0.0896763300577865,0.54059454857962,0.825486463062271,0.794672008969118,FALSE,FALSE
primary,B_Plasma,SNHG21,-0.12765271198027,0.54073230584712,0.825508024757526,0.79471153513215,FALSE,FALSE
primary,B_Plasma,CTNNAL1,0.259766539787261,0.541332949850347,0.825545550201366,0.795084378613532,FALSE,FALSE
primary,B_Plasma,ARL17B,0.167757894427144,0.5414285926368,0.825545550201366,0.795084378613532,FALSE,FALSE
primary,B_Plasma,SRPRB,0.167711173941074,0.541027028295714,0.825545550201366,0.794931967939309,FALSE,FALSE
primary,B_Plasma,FTX,-0.127350687864736,0.541610825151504,0.825545550201366,0.795098444220073,FALSE,FALSE
primary,B_Plasma,KDM4C,-0.0952087187605527,0.541350580857197,0.825545550201366,0.795084378613532,FALSE,FALSE
primary,B_Plasma,SYNC,0.0898272294632521,0.541521143985458,0.825545550201366,0.795084378613532,FALSE,FALSE
primary,B_Plasma,PDS5B,-0.0818423829121891,0.541528840602918,0.825545550201366,0.795084378613532,FALSE,FALSE
primary,B_Plasma,DNAJC3,0.169946539912443,0.541843026564261,0.825736742354284,0.795333029370632,FALSE,FALSE
primary,B_Plasma,USP25,-0.0848587384493695,0.542150819464619,0.826043033439591,0.795519059098198,FALSE,FALSE
primary,B_Plasma,JUN,-0.203842138348714,0.542512978949976,0.826432022690391,0.795655347298216,FALSE,FALSE
primary,B_Plasma,IMPDH2,-0.120380006251267,0.542808839007158,0.82671988201681,0.795846728787257,FALSE,FALSE
primary,B_Plasma,TTI2,0.130538756793948,0.543320700225765,0.827010882807728,0.796172122682753,FALSE,FALSE
primary,B_Plasma,RPL7L1,-0.0896674484481663,0.543221305072215,0.827010882807728,0.796132678527784,FALSE,FALSE
primary,B_Plasma,TARSL2,-0.0787277193319436,0.543294536286645,0.827010882807728,0.796172122682753,FALSE,FALSE
primary,B_Plasma,ZNF253,-0.186951973746362,0.544204867864541,0.827217069195039,0.796776857188677,FALSE,FALSE
primary,B_Plasma,DAD1,-0.165282322061674,0.543966037673262,0.827217069195039,0.796734814209522,FALSE,FALSE
primary,B_Plasma,ACAA2,-0.151137186486596,0.54400773129317,0.827217069195039,0.796734814209522,FALSE,FALSE
primary,B_Plasma,CARD11,0.142983302909043,0.543697484559385,0.827217069195039,0.796433016121375,FALSE,FALSE
primary,B_Plasma,ABCA7,0.130091068746806,0.543716253620482,0.827217069195039,0.796433016121375,FALSE,FALSE
primary,B_Plasma,GNL1,0.102110833605552,0.5440330971244,0.827217069195039,0.796734814209522,FALSE,FALSE
primary,B_Plasma,STAG1,-0.0729103595524526,0.544113433442918,0.827217069195039,0.796734814209522,FALSE,FALSE
primary,B_Plasma,KATNAL1,-0.121938039567412,0.544496329864228,0.827497468101776,0.796903652218376,FALSE,FALSE
primary,B_Plasma,FLT3LG,-0.119061536932592,0.544637073727719,0.827548748174887,0.796931655303334,FALSE,FALSE
primary,B_Plasma,TELO2,-0.136050424426491,0.54487764358667,0.82775165890774,0.797071311223569,FALSE,FALSE
primary,B_Plasma,KMT5A,0.0952727408119198,0.545277074924817,0.82819577719335,0.797496309102144,FALSE,FALSE
primary,B_Plasma,MBNL1,-0.0810148146124843,0.545783101577768,0.828801591910948,0.798031548676003,FALSE,FALSE
primary,B_Plasma,PLEKHB2,0.139688943020681,0.54604540355641,0.828874416311144,0.798194921201063,FALSE,FALSE
primary,B_Plasma,SLTM,-0.0613631426599346,0.54597185035732,0.828874416311144,0.798140509748467,FALSE,FALSE
primary,B_Plasma,ATM,-0.117446946236317,0.546163327020841,0.828890732178019,0.798261069211686,FALSE,FALSE
primary,B_Plasma,STX2,0.112640688401952,0.546843956030517,0.829133495308605,0.798620142539409,FALSE,FALSE
primary,B_Plasma,TUG1,-0.0947555040833594,0.54663230142666,0.829133495308605,0.798574612983262,FALSE,FALSE
primary,B_Plasma,ADRM1,-0.0946769984818597,0.546541833732114,0.829133495308605,0.798574612983262,FALSE,FALSE
primary,B_Plasma,CXXC1,0.0911355869427905,0.54685931724453,0.829133495308605,0.798620142539409,FALSE,FALSE
primary,B_Plasma,LMO2,-0.227977862007249,0.547946376367221,0.82943695119386,0.799179067973171,FALSE,FALSE
primary,B_Plasma,HERPUD1,-0.186528875761099,0.547758924135041,0.82943695119386,0.799104575624059,FALSE,FALSE
primary,B_Plasma,NFIX,-0.162942489552245,0.547640105622291,0.82943695119386,0.799060988593066,FALSE,FALSE
primary,B_Plasma,BASP1,0.145394758647393,0.547841082710271,0.82943695119386,0.799171364280341,FALSE,FALSE
primary,B_Plasma,COMMD3,-0.144179135336459,0.548239164016422,0.82943695119386,0.799195015175621,FALSE,FALSE
primary,B_Plasma,GSTO1,-0.134856394999433,0.547339744169956,0.82943695119386,0.799060988593066,FALSE,FALSE
primary,B_Plasma,CCDC92,-0.106652021618329,0.547238147400829,0.82943695119386,0.799034617855165,FALSE,FALSE
primary,B_Plasma,SNRNP35,-0.101386758813694,0.54763379494243,0.82943695119386,0.799060988593066,FALSE,FALSE
primary,B_Plasma,DOCK2,0.099519752367936,0.548128643646646,0.82943695119386,0.799195015175621,FALSE,FALSE
primary,B_Plasma,PFN1,-0.0953634186440645,0.54817514972766,0.82943695119386,0.799195015175621,FALSE,FALSE
primary,B_Plasma,KIDINS220,-0.0835074310864996,0.547955496421315,0.82943695119386,0.799179067973171,FALSE,FALSE
primary,B_Plasma,NDUFA5,-0.0753709157092046,0.548462167363291,0.829612048188479,0.799291043446929,FALSE,FALSE
primary,B_Plasma,CLK1,0.121670684360728,0.548950474597168,0.830188300847574,0.799551675408796,FALSE,FALSE
primary,B_Plasma,ANGPT2,-0.147479653238608,0.549751905321424,0.830750534536125,0.800152352458351,FALSE,FALSE
primary,B_Plasma,MRPS31,-0.13788650794578,0.549572593555131,0.830750534536125,0.800059043746422,FALSE,FALSE
primary,B_Plasma,CLEC16A,0.110384584971887,0.549650468833939,0.830750534536125,0.800085533912862,FALSE,FALSE
primary,B_Plasma,PDZD8,0.111890730429417,0.549883898667095,0.830787667960795,0.800291445499663,FALSE,FALSE
primary,B_Plasma,HMGB3,-0.209890208402289,0.550368380606493,0.831357237423949,0.800559338252533,FALSE,FALSE
primary,B_Plasma,ATMIN,0.0891281915182459,0.550503769521993,0.831399366038487,0.800663178591769,FALSE,FALSE
primary,B_Plasma,IFNGR1,0.128354131847972,0.550779336692172,0.831653141346594,0.800957916713465,FALSE,FALSE
primary,B_Plasma,TSEN54,0.133223463978513,0.551021078175992,0.831855752218061,0.80120339310665,FALSE,FALSE
primary,B_Plasma,HMOX2,0.129568059045665,0.551137500605443,0.831869131475898,0.801257222609042,FALSE,FALSE
primary,B_Plasma,ZBTB40,-0.103994971252542,0.551314021941266,0.831973199159756,0.801309848324833,FALSE,FALSE
primary,B_Plasma,ZC3H8,-0.0918693766994184,0.55150736971484,0.832102613611895,0.801386253782412,FALSE,FALSE
primary,B_Plasma,BCL2L11,0.238679514463476,0.551851404934137,0.832310119703814,0.801826952050136,FALSE,FALSE
primary,B_Plasma,KIFAP3,0.112268876848634,0.552005676077897,0.832310119703814,0.801861361604546,FALSE,FALSE
primary,B_Plasma,ARHGAP4,0.0879171981212039,0.552021085752977,0.832310119703814,0.801861361604546,FALSE,FALSE
primary,B_Plasma,HAT1,-0.0839178727864915,0.552075370323321,0.832310119703814,0.801887194091441,FALSE,FALSE
primary,B_Plasma,COPS5,-0.0896139017184447,0.552531043895679,0.832510246150241,0.802275367446334,FALSE,FALSE
primary,B_Plasma,KLHL36,0.0813538950978667,0.55233664324923,0.832510246150241,0.802160621110751,FALSE,FALSE
primary,B_Plasma,LAMTOR2,0.136010777378345,0.552944330414224,0.83253340088926,0.802419258874295,FALSE,FALSE
primary,B_Plasma,RCOR1,-0.106943470232769,0.553153999323004,0.83253340088926,0.802419258874295,FALSE,FALSE
primary,B_Plasma,WASL,-0.100100172399684,0.552839230607506,0.83253340088926,0.802360114766222,FALSE,FALSE
primary,B_Plasma,LSM7,-0.0991536960478933,0.55319228693689,0.83253340088926,0.802419258874295,FALSE,FALSE
primary,B_Plasma,RPL7A,-0.0855725584161445,0.553121793088281,0.83253340088926,0.802419258874295,FALSE,FALSE
primary,B_Plasma,SCFD1,0.071667332086595,0.552668796997033,0.83253340088926,0.802349063873649,FALSE,FALSE
primary,B_Plasma,NBAS,0.104827021811825,0.553621776565905,0.832855635082807,0.802806390057846,FALSE,FALSE
primary,B_Plasma,SETDB2,0.103307685762805,0.553541863610088,0.832855635082807,0.802743494729027,FALSE,FALSE
primary,B_Plasma,P2RX1,0.186656676152207,0.554463575361992,0.832942583199891,0.803305587361752,FALSE,FALSE
primary,B_Plasma,C11orf21,-0.140414263779231,0.554604154515194,0.832942583199891,0.803385325479563,FALSE,FALSE
primary,B_Plasma,POLR3E,0.133339693643368,0.554256815345652,0.832942583199891,0.803197096063894,FALSE,FALSE
primary,B_Plasma,BISPR,0.131529453655974,0.554477942862834,0.832942583199891,0.803305587361752,FALSE,FALSE
primary,B_Plasma,EML2,-0.110762602998372,0.554123400318433,0.832942583199891,0.803162695889401,FALSE,FALSE
primary,B_Plasma,ATP6V1B2,0.109468366775449,0.554195981076866,0.832942583199891,0.803175966816199,FALSE,FALSE
primary,B_Plasma,COX18,0.107665500823534,0.553888301935817,0.832942583199891,0.803033861626606,FALSE,FALSE
primary,B_Plasma,TRAK1,0.0961549034359762,0.554860362885334,0.832942583199891,0.80339722040587,FALSE,FALSE
primary,B_Plasma,COMMD9,-0.0831137290453051,0.554734155417075,0.832942583199891,0.803385325479563,FALSE,FALSE
primary,B_Plasma,APH1A,0.0798097047788542,0.554740825675548,0.832942583199891,0.803385325479563,FALSE,FALSE
primary,B_Plasma,EIF3L,-0.0692614484703012,0.554864260233494,0.832942583199891,0.80339722040587,FALSE,FALSE
primary,B_Plasma,CDKN2AIPNL,-0.0988688376381152,0.555034195737005,0.833035992592664,0.803581537244383,FALSE,FALSE
primary,B_Plasma,CST7,-0.223636399115496,0.556374365160326,0.833346628051254,0.804302719497744,FALSE,FALSE
primary,B_Plasma,TSPYL2,0.168610645954348,0.555645492786638,0.833346628051254,0.803977125284114,FALSE,FALSE
primary,B_Plasma,YOD1,0.155629857300071,0.555631942604946,0.833346628051254,0.803977125284114,FALSE,FALSE
primary,B_Plasma,MTFP1,-0.14015100222014,0.555960435768884,0.833346628051254,0.804074707926703,FALSE,FALSE
primary,B_Plasma,PPIB,0.135594160351752,0.556234265815384,0.833346628051254,0.804175018078108,FALSE,FALSE
