gene	Adipo_MSC	AML_blast	B	DC	Endothelial	Erythroid_MEP	HSC_MPP	LMPP_GMP	Macrophage	Megakaryocyte	Monocyte	MSC_fibroblast	Osteolineage	Pericyte	Plasma	T_NK
SLC35E2B	0.223202485987275	0.185656330092408	0.151020279468584	0.13073238155176	0.143237966492664	0.152000406181925	0.151350274111962	0.139509128480207	0.200008333671677	0.117219996299785	0.103588312036584	0.270761094911987	0.179386528717785	0.0757862306329809	0.0963582831815292	0.183377600967694
SLC35E3	0.19319756081136	0.349939010234376	0.263543050608891	0.206567642105357	0.247545437635648	0.285261794261518	0.264368932586777	0.239167211960226	0.214378294458672	0.178687136931088	0.277674832912303	0.213697355054949	0.300583494533795	0.0959584344749114	0.0768096335691659	0.177721930571731
SLC35E4	0.029434109445237	0.0607007784780294	0.00771843641471034	0.0654132536456761	0.200459716029689	0.00382852995847813	0.0290958902903291	0.0137180682178375	0.0636251845460759	0.0115691838282399	0.0697045239744288	0.0643441831833817	0.075130792780587	0.106873182957018	0.0197339789878153	0.0299776928361092
SLC35F1	0.435191919238753	0	0	0	1.49112882419249	0	0	0	0	0	0	0.0527278037103966	0.748574457783745	1.3807600039064	0	0
SLC35F2	0.00602064664155274	0.0515958784540104	0.0934090552363204	0.098678977676556	0.151104180771646	0.100561774549632	0.0991053589422969	0.123773500714926	0.0773396703590556	0.0728075115756214	0.0268672097140345	0.0408002259156971	0.0598722664945377	0	0.2236530686723	0.0558721892832117
SLC35F3	0	0	0	0.0521224170533691	0	0	0	0	0	0	0	0	0.00163408331105425	0	0	0
SLC35F4	0.00808364324211147	0	0	0	0	0	0	0	0	0	0	0.00590576508636286	0.041754858531799	0	0	0
SLC35F5	0.679124157216733	0.375135830847498	0.239672498647794	0.206036162768936	0.553471205463359	0.265968136918311	0.29417718574131	0.24398894379521	0.122218294188963	0.218438372809474	0.215718887647152	0.567524972169565	0.553668229513669	0.3478216315901	0.199961017435657	0.2000189076542
SLC35F6	0.160498229577997	0.162362391613307	0.0615645624437723	0.102791333527792	0.119468350403694	0.0222375160127414	0.04620693029581	0.046125452294748	0.140611299969468	0	0.173597588974108	0.143010827795396	0.0813445177589498	0.130423077672616	0.0285920230855165	0.117182021499884
SLC35G1	0.061646246973362	0.00967315533050291	0.00709967704378777	0.00843051262015141	0.0225165159041938	0.0131827012414285	0.0160736702438765	0.0168455208380316	0	0.0574772599878308	0.00932755738682857	0.0726977914644041	0.192319449752594	0.0109296217955934	0.00601671571565357	0.0230135037408404
SLC35G2	0.10520742706572	0.0148365660843377	0	0.00298255157334359	0.56965550649594	0.0346724577964286	0.0778338937968808	0.0495216186580183	0	0.0249812486977876	0.00173698761624115	0.0708490948002338	0.0851354572648511	0.0452899301972753	0.0421121370022084	0.0181619205563031
SLC35G3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35G5	0	0	0	0	0.00329159333202534	0	0.00108890038544426	0.00101037093410856	0	0	0	0.000426270414462725	0	0	0	0
SLC35G6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC36A1	0.135986433910591	0.102268629096791	0.0131464706137342	0.0352818429790921	0.0588191144120113	0.021875345180622	0.0217264108841186	0.0450423624843922	0.0924205163213598	0.0157597132960484	0.153614705835309	0.070193442806224	0.118325054011843	0.0324621334753951	0.00361762878932882	0.0250479835235036
SLC36A2	0	0	0	0	0	0	0	0	0	0	0	0.000879530894655145	0.424153764377198	0.016015116926313	0	0
SLC36A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC36A4	0.519840054921141	0.553534471184453	0.298119179402487	0.221153548875946	0.345122532455148	0.200487835700026	0.293656908622589	0.36407964863961	0.239832495140055	0.176043599977626	0.618293146046941	0.500194625318673	0.641988816590286	0.346572037006429	0.160602540886879	0.178138372919277
SLC37A1	0.124572175903857	0.14984012365792	0.313006186727747	0.160759204535005	0.161874617098125	0.196860542595898	0.242955377522927	0.161460232587327	0.118471722867841	1.08369794917706	0.0821365940607097	0.126143384205038	0.0905079406373854	0.154705027476219	0.103857108753238	0.135902216637643
SLC37A2	0.00106635205638805	0.0583682540893867	0.0178030987269634	0.0403157132816455	0.00165041179482216	0.00142419899357724	0.00952148241051052	0.0113070694814707	0.0474226954249164	0	0.0840029895853175	0.00702666004586999	0.00116995867096338	0	0.00411569438396431	0.00633677284989875
SLC37A3	0.285630787818873	0.0763186790755006	0.071307095925039	0.0272674918190236	0.164593737290911	0.0384479708631224	0.0414018048254751	0.0137375320707199	0	0.0463872424886108	0.0488991838982636	0.326394401694421	0.214972601776661	0.181399242633507	0.0503571635369598	0.150117517683159
SLC37A4	0.0345819554375403	0.0403325505406995	0.0283781521215364	0.0372086903441085	0.0695221338657081	0.0759656441387912	0.0806754950226737	0.0774853351055525	0.0330340666103775	0.185999475231098	0.0248277781652905	0.0417479226683042	0.0365666085425567	0.0405637178155061	0.0169710196834674	0.0401172895126593
SLC38A1	0.0140896326489675	0.98753781954998	2.08946361064363	1.40082858818441	0.305850854583878	0.428853398780198	0.776055744970547	0.739109018506592	1.00638781122817	0.135513305886885	0.202820944344753	0.0366226302971487	0.0187728883727948	0.25274886877908	0.306611956903971	2.29343675848927
SLC38A10	0.437546444150691	0.554139387107374	0.176183750490746	0.37289749711336	0.308862501155233	0.253160804387079	0.247972758624965	0.417768689515096	0.480783862615944	0.301662467680232	0.546577284832141	0.387854486521051	0.265855791581128	0.143421960159014	0.560049763570896	0.236716991826441
SLC38A11	0.00894147856162038	0	0.0802529629182051	0	0.00713847102884689	0	0	0	0	0	0	0.0180124300852639	0.00685095383758342	0.619646645906321	0	0
SLC38A2	4.02687341214985	2.80117534947102	1.36994785456203	1.85496731640505	3.12185295266489	2.06472359164861	1.58236003899802	1.51556874995749	1.38112406291581	2.38845157276351	1.79248055987897	4.98745111557388	7.16955072767338	2.62725006737324	1.41608797166096	1.55794178412512
SLC38A3	0.0224315481287761	0	0	0	0	0	0	0	0	0	0	0.0160722420396691	0.0036518665107647	0	0	0
SLC38A4	0.00981529186860454	0	0	0	0.0212443549808337	0	0	0	0	0	0	0.0178860172088322	0.00233675121797419	0.0143526689981539	0	0
SLC38A5	0	0.0705070125894589	0.0321154121087079	0.0465388992172761	0.0274996530055126	0.114919713440784	0.0931030114362426	0.133180242294568	0.0294153848860056	0.0823742265036339	0.0204879001434883	0.00697245186812599	0.00585745702467742	0	0.163855066070044	0.0774426423597081
SLC38A6	0.518811661639985	0.0875409178415297	0.0948869482126053	0.0589356192269049	0.165802202191766	0.0677643582035613	0.0673782632350536	0.0614688463952098	0.062286307952576	0.0506367862866738	0.0811720502067561	0.387496790032087	0.27936737363452	0.147244863021211	0.0233947788986386	0.0790534917820669
SLC38A7	0.0549934278191353	0.0837989708006121	0.0267164338687003	0.0385665004306502	0.060567022159962	0.0503870971012197	0.0497657365608358	0.04883127557136	0.0681770383927453	0.0213817531521023	0.0700772466292982	0.0763785615086298	0.0396348414406718	0.0167111350342075	0.00447451953766976	0.0348177568808412
SLC38A8	0	0	0	0	0	0	0	0	0	0	0	0	0.000602328073485514	0	0	0
SLC38A9	0.369181660026737	0.121483594640754	0.0931518219167437	0.100410617177118	0.368417478218349	0.0811728293022909	0.085727939540731	0.097620317894169	0.108538913377707	0.0937107794295152	0.100801407179843	0.26749993427158	0.375771216882408	0.222763907428951	0.0613269848730474	0.08561497726601
SLC39A1	0.458044568679273	0.196649979369179	0.144957089804276	0.19436314241085	0.438369422580477	0.246192087205369	0.244967411089518	0.195609768279144	0.26230374896982	0.4208091868838	0.187970497831814	0.56019321493309	0.361425529341155	0.435686123711738	0.0704938427768629	0.136420203131394
SLC39A10	0.252008734242558	0.463866978838582	0.538857947881555	0.533931091395172	0.841691269105998	0.546081174818743	0.53029507362568	0.515168587024995	0.484638280711524	0.384803134469436	0.245689843939147	0.35571388550505	0.342420751801539	0.155334134941981	0.124618138236388	0.572368973285956
SLC39A11	0.561130338280742	0.153731101301426	0.0508904413302298	0.105624499993878	0.617158432926629	0.0977194997497049	0.0743400616217396	0.135589413820958	0.0848206797546625	0.1227698929727	0.184657182608586	0.594491592890608	1.708025322935	0.67862779831156	0.150022860836332	0.0655715656840177
SLC39A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC39A12-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC39A13	0.186906848899488	0.0797632033786507	0.0595582289829762	0.0680344173566796	0.0841260918949867	0.0670741479225381	0.0826040324857	0.0681720475956168	0.0639026921111466	0.103929545835812	0.0614717546055572	0.2009970582717	0.202238288199397	0.164446461096002	0.0429104298593463	0.0989444100818035
SLC39A14	1.36794465362263	0.0250830316373406	0.0101353553870668	0.0256038409887136	0.374615543764167	0.0299099072356468	0.0288356330974317	0.0366699629937425	0.0237622800367314	0.0631900897733332	0.00909245619203612	1.11078807728069	1.53890431891674	0.560484527925885	0.0843852334994385	0.0276072712976247
SLC39A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC39A3	0.181807914779593	0.300308945967731	0.280128755297323	0.249765004518952	0.0957660278757501	1.11632798541848	0.654030082697511	0.701679337027002	0.290954413190689	2.04205925858817	0.212856756712386	0.199913324178233	0.133504143848824	0.147138499140291	0.0806500102663458	0.191976815305559
SLC39A4	0.054088387280398	0.192448172607962	0.087707207116568	0.213554410575893	0.0406714498361275	0.378891520650345	0.223830841277046	0.272726272787644	0.205073973438849	0.746653098300621	0.159786856312459	0.072604217918006	0.0619361690037826	0.0605233044250144	0.144779292493219	0.121731772358914
SLC39A5	0	0	0	0	0	0	0	0	0	0	0	0.0014272264574468	0.0013038544463741	0	0	0
SLC39A6	0.566976693442345	0.24680080598942	0.149396876457867	0.272477066891297	0.0863445266858571	0.189761575579515	0.20324317247049	0.221836635195066	0.246127860980544	0.162283860704446	0.195814242257611	0.437099253400564	0.334291661019415	0.195954992358233	0.0821648999359344	0.194551741965276
SLC39A7	0.693078611770043	0.259760383164203	0.123016204064563	0.246503645158706	0.329959150114168	0.232573137841184	0.183147863084298	0.197144775163101	0.153044584279054	0.305238956938439	0.181369023166984	0.611028950417833	0.337774547161801	0.228311474066236	0.402771310882056	0.201332713420258
SLC39A8	0.126593805599774	0.274981111743005	0.110061344661779	0.140057324764984	0.360976967956254	0.696181727116945	0.457266419048925	0.404368840504605	0.2042376770974	0.478688550105759	0.20457484313492	0.169031078857783	0.0904374616227824	0.0977846290244088	0.18993729204707	0.232247741965168
SLC39A9	0.429023529417193	0.184683319731006	0.1232168914275	0.159928111539739	0.311725428773142	0.148709414189745	0.140808048256991	0.153296828233818	0.15460591797621	0.200403868971007	0.176918704170293	0.31781531812635	0.27629681408047	0.187704231954817	0.10387541363398	0.117023173919059
SLC3A1	0.0360519834403312	0.00210387189176197	0.0188518648234733	0	0.0270417790683121	0	0.00363544374604151	0.0025973522813638	0	0.00678288604224552	0.00105703056273046	0.0208150763377253	0.0572204629220337	0.0257318001571374	0	0.0112060595561455
SLC3A2	0.743864094849794	1.13787303440546	0.648614382579751	0.991356767921699	1.12500596225423	0.722241081278075	0.922351948354857	0.725689834090369	0.899756258464124	1.02551537309596	0.923279032621921	0.89695771196186	0.556787461284484	0.814433069872858	1.14198886946564	1.05541262244143
SLC40A1	0.850789953382827	0.274461332474398	0.0166140454995348	0.0865504796813544	0.538095971778593	2.21309469371518	0.330068072036049	0.367942629239452	0.135212920903314	1.44430051490209	0.128481599129998	1.40274745591639	1.29369247187561	0.495694875344088	0.0387063945652124	0.0854065155648837
SLC41A1	0.331737163536385	0.0618975426043248	0.114451214040586	0.00931748595661957	0.363670564666957	0.016437703156947	0.0437105302306302	0.0204741816013272	0	0.0222561418824775	0.0142231050870202	0.356919929881311	0.390936946060332	0.49444299097349	0.0461393036181509	0.149861774265499
SLC41A2	0.465710922490794	0.0175407437892106	0.0233496830350716	0.116518800862303	0.117903376223409	0	0.0072382567350905	0.00419618215068554	0.0778753928383631	0	0.00936409423075815	0.334074970914507	0.318854875635402	0.0350693820877498	0.154399470145146	0.00729291936943224
SLC41A3	0.296771910650815	0.0963641033689059	0.133508537143293	0.12798076272094	0.349142790317478	0.127280260020549	0.180731456327074	0.161828315431798	0.157432170031196	0.118806417687208	0.0875648691779353	0.235049995263144	0.24906406332338	0.149266713782104	0.0296803020401481	0.141632845153179
SLC43A1	0.0862043954088588	0.0689116382690505	0.0146775648946331	0.0468226800403712	0.0533586582337344	0.133531993301928	0.120036990509421	0.141511877857307	0.0350216560252085	0.190949672642956	0.04695078794762	0.0898943910221677	0.0778710651958805	0.0518984539090724	0.0173976564621148	0.0431355506939411
SLC43A2	0.256886079398462	0.536474587721889	0.263825906766062	0.273589329106625	0.0995200027039609	0.0540772693613448	0.104869225381864	0.0840289940551538	0.415757342781237	0.031704956448549	0.877020956913501	0.222890952282757	0.0543747649520632	0.0851000813924301	0.087211212373035	0.0901230243995853
SLC43A3	0.3024122964233	0.293951903250302	0.0456922510317878	0.286342473763518	0.222721212304912	0.172585984671576	0.179784625107537	0.199795344511477	0.319038979318699	0.338402085327802	0.302454183678647	0.295232616688329	0.101084764601714	0.0973619503952709	0.00270104213850189	0.0648809111808085
SLC44A1	0.85659010757904	0.5439102282115	0.154699621060174	0.343602255952247	0.623385235374582	0.38077957884822	0.328552731823602	0.355391187140953	0.374191092030416	2.88618024687699	0.834561418428974	0.758369486318269	1.22491434520803	0.334300168083629	0.656286809858823	0.135228682560044
SLC44A2	1.1063247774627	0.293330969657882	0.620132088277058	0.164646424560612	0.709281277002675	0.133236211222161	0.091884762139044	0.0593532298815531	0.0669759452840622	0.174148754813324	0.143386734949669	1.22832807420291	1.13469838633701	0.445024275982698	0.031034454186186	0.430898564193383
SLC44A3	0.103651291497163	0	0	0	0.0521208316608945	0	0	0	0	0	0	0.0754033072651395	0.152228929883228	0.0587241691174593	0	0
SLC44A4	0	0	0	0	0.0403009836876135	0	0.00251507477661052	0.00188488357768754	0	0	0.00216343699551064	0.00461856197882013	0.0108755850204072	0	0	0
SLC44A5	0.00818096327723707	0	0	0	0.0359921182188366	0	0	0	0	0	0	0.0238501381580818	2.15033784416369	0	0	0
SLC45A1	0.00163313275403167	0	0	0	0.020583613661657	0	0	0	0	0	0	0.0125716120651633	0.0116284804033041	0.0577188587397542	0	0.000988884786476035
SLC45A2	0	0	0	0	0	0	0	0	0	0	0	0.000281232703875432	0	0	0	0
SLC45A3	0	0.0261206181985504	0.00939943353306942	0.0101800494812044	0	0.123653774139025	0.0599721779675585	0.109033095158734	0.0177662005197663	0	0.00801730365479133	0	0.00553009278490083	0	0	0.000593611621605407
SLC45A4	0.140436775822883	0.0545076713163202	0.0165921520275057	0.0354198612968208	0.0939376873114618	0.0400693256454625	0.0274408194310964	0.0231522874704819	0.0280281173181714	0.0414839419738208	0.0544395087905601	0.116325712444449	0.0239794800675833	0.292881472512766	0.0300244567908359	0.0437848142687977
SLC46A1	0.0194808637310462	0.00436352591024268	0	0.00586147955494353	0.00391560011693448	0	0.00398528907249583	0.00613433211082183	0.0203644383032823	0.0148902303820613	0.00741909525968778	0.0281213742417929	0.0499593763675066	0.0403962472364367	0.0172888181913882	0.00151705620301662
SLC46A2	0	0.00261023933030477	0	0	0	0	0	0	0	0	0.0171108550440809	0	0.009946636614566	0	0	0
SLC46A3	0.255999602908015	0.105333831698118	0.0979219774453774	0.100065406787057	0.149182800967857	0.0548974781127013	0.0729766683463855	0.0661576739817472	0.118988616477686	0.0456385572986139	0.0649272014656764	0.225085351404217	0.134603397741607	0.0310865643872466	0.0779322750708362	0.114443948098328
SLC47A1	0.00375106969517095	0	0	0	0.0083359357559675	0	0	0	0	0	0.00140751693728486	0.0156034405598185	0.0149750087384194	0.0219156188957509	0.0511184231517363	0
SLC47A2	0	0	0	0	0	0	0	0	0	0	0	0.00400530766894048	0.00394749430235216	0	0	0
SLC48A1	0.109911885512927	0.129371498060515	0.0727509105938813	0.0402456242639647	0.376929115929808	0.182896858520132	0.166522386270663	0.125247534851107	0.10665955096134	0.129296496494062	0.096008489494376	0.124729155158395	0.101374342638149	0.182831900279203	0.0501177783912938	0.0471046362369953
SLC4A1	0	0.0260527617622191	0.00167265887521091	0	0.00325145622590806	0	0.00215835545221077	0.0063615710755001	0	0	0.00814162187298049	0.00214890513394283	0	0	0.000854256261990515	0.00697090128911541
SLC4A10	0	0	0	0	0	0	0	0	0	0	0	0.00657154710071244	0.00681044837334686	0	0	0.0216483243565551
SLC4A11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC4A1AP	0.254110004794371	0.296439410025613	0.216952986159892	0.236993086941951	0.265372792000984	0.255150069331317	0.236073818154383	0.22684655488154	0.215023905472519	0.259757865402086	0.245301886058905	0.286477229346253	0.29553354857019	0.202441044767238	0.0880237778197525	0.300690849785739
SLC4A2	0.137124297603847	0.149521827911842	0.0659631577471135	0.113169695222782	0.110144863615756	0.0783561367316359	0.0880686349814475	0.0970295829822483	0.0905763127897861	0.0823838395964543	0.141542663970995	0.164371505028154	0.142611908431639	0.0663654016112602	0.0336129903315797	0.0677230111176937
SLC4A3	0.0364786941497942	0	0	0.0837062857240832	0	0	0	0	0.0358684738152735	0	0	0.0324324231990806	0.00277873188901945	0	0	0
SLC4A4	1.33078321001772	0.0091894192339679	0	0	0.0343678319887175	0	0	0	0	0	0	0.735960072732622	0.339736227778897	0.570518662092627	0	0.0619717767189717
SLC4A5	0.00413588471263475	0.0148924096245025	0.01560986963398	0.0041712263919057	0.00661974682587744	0.00862521781757204	0.0198520838607489	0.0126314693229439	0.0025778460100963	0	0.00208030331091469	0.0130001592784361	0.0096118903189389	0	0	0.0165553687727475
SLC4A7	0.582496185028905	0.36479064187544	0.435127254204659	0.334177650796594	1.16727379339152	0.203096513404792	0.208932732275288	0.27121669414357	0.232721452667572	0.304370228566952	0.270335602262604	0.707606955905755	0.311483769031667	0.736148201552979	0.0413594971322794	0.522587302442102
SLC4A8	0	0.0563884618831244	0.0234949599277076	0.0233860043793771	0.0316081976943505	0.02520080999792	0.034069399876499	0.0275598436225678	0.0381633839818136	0.0145904455303917	0.0372814016172563	0.00848334679866734	0.0028375171115053	0	0.0136721010045919	0.0372694275665286
SLC4A9	0	0	0	0	0	0	0	0	0	0	0	0	0.0015522042089016	0	0	0
SLC50A1	0.152149622752135	0.36976302139611	0.518623268155964	0.320191365462852	0.201234268165988	0.399380813853104	0.480892939171731	0.422662010064271	0.408002458409369	0.631469568528132	0.272921714285739	0.212681975896591	0.124736379811822	0.155787939619561	0.367926821181058	0.269608486922409
SLC51A	0.00735562309679949	0.0110340777188284	0.00227603929827786	0.000300051059382764	0.0269631270686153	0	0.00646561856020007	0.00696173316108854	0	0.00952006027342072	0.00876654793305868	0.0203277587401797	0.0285770362900917	0.014794859352483	0.00297898261671709	0.0124807649863393
SLC51B	0	0	0	0	0	0	0	0	0	0	0	0.00110129431101379	0	0.0406873606050962	0	0
SLC52A1	0	0	0	0	0.00924795712846901	0	0	0	0	0	0	0	0.000220834363102222	0	0	0
SLC52A2	0.171812049485243	0.207746573945302	0.143722221312229	0.212409451715053	0.121666236990707	0.196435607298218	0.182783052152878	0.216273501961971	0.271681772088279	0.430146207986943	0.178252011723778	0.177257613219125	0.110226906941134	0.134038276948588	0.174083165397043	0.202000660740766
SLC52A3	0	0	0	0	0.0769565193682801	0	0.00569030006581763	0.00227330249256649	0	0.00698624498796106	0	0	0	0	0	0
SLC5A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A10	0	0	0	0	0.000380254863914591	0	0.00488154352312918	0.00742460673507304	0	0	0.00200927525718226	0.000450559528473353	0.00208224058484325	0.0123325567702229	0	0
SLC5A11	0.00151107689765253	0	0	0	0.0158863191572772	0	0	0	0	0	0	0.00625075607547536	0.0134749153983194	0.0305339697939886	0	0
SLC5A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A2	0	0	0	0	0	0	0	0.000502636050699768	0	0	0	0.00291356115056512	0.00301672538826153	0	0	0.00623691464182429
SLC5A3	2.88748117208802	0.4364299968935	0.2281171422937	0.259864277674811	0.149563890673307	0.221413664613415	0.239560341625465	0.265242608121716	0.291940531200494	0.209839491976213	0.237844090066783	0.921519619442512	0.264394698434962	0.506911906255371	0.22671723160426	0.289882522846227
SLC5A4	0	0	0	0	0.251386331362433	0	0	0	0	0	0	0.000203245919678133	0	0	0	0
SLC5A5	0	0	0	0	0	0	0.00291455372698391	0.00117734239510159	0	0	0	0.000618865686725737	0.00385606024125818	0	0	0.00208738322098102
SLC5A6	0.0398915524387284	0.0948681871744916	0.114467967371237	0.0885847275300299	0.0406480186147543	0.0815086997205121	0.0664355536390178	0.0975141352726334	0.0571936075130223	0.101010190422541	0.0569490658600309	0.0546298027123156	0.0492367989777482	0	0.0134372131105494	0.109861612434049
SLC5A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A8	0	0	0	0	0	0	0	0	0	0	0	0.00318468653423862	0	0	0	0
SLC5A9	0.0685671971992638	0	0	0	0.00411245003226427	0	0	0	0	0	0	0.0286447284323096	0.0252598438719434	0	0	0
SLC6A1	0.103081289909565	0	0	0	0	0	0	0	0	0	0	0.150828400869462	0.0887970412995655	0.202819900800174	0	0
SLC6A1-AS1	0	0	0	0	0	0	0	0	0	0	0	0.00141856580022668	0	0	0	0
SLC6A11	0	0	0	0	0	0	0	0	0	0	0	0	0.00164537888421122	0	0	0
SLC6A12	0	0.000820176435474988	0	0	0	0	0	0	0	0	0.00694374985758305	0.000695345962825177	0	0	0	0
SLC6A13	0.00158153348306691	0	0	0	0	0	0	0	0	0	0	0.00181436254116263	0.000545910951496891	0	0	0
SLC6A14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A15	0	0	0	0	0	0	0	0	0	0	0	0.00161652625014768	0.00103169063449387	0	0	0
SLC6A16	0.248510491939818	0.00539290002610886	0.0560926706864296	0.00547307911312778	0.240139904167977	0	0.00534657196648903	0.00434753839251263	0	0	0.00290283633556402	0.199739220972169	0.359219056343983	0.251465441903282	0	0.0167435733375817
SLC6A17	0	0	0	0	0	0	0	0	0	0	0	0.000424626712172341	0	0.0146728283521484	0	0
SLC6A18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A2	0.0141713971946239	0	0	0	0.0335321096310535	0	0	0	0	0	0	0	0.000448868110995373	0	0	0
SLC6A20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A4	0	0	0	0	0.00156103882461453	0	0	0	0	0	0	0.00375170938432285	0.0371118610995727	0.0157497463061587	0	0
SLC6A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A6	0.0251682550515219	0.579764680397862	0.16390807573316	0.237113652455086	0.912075109466271	0.248357201521386	0.273188984810809	0.267716720235875	0.4871240931878	0.19844073913622	0.740736998952298	0.0782708144459235	0.0464483789093001	0.0173563563833722	0.045173407320697	0.222989750055494
SLC6A7	0	0	0	0	0	0	0	0	0	0	0	0.000893676339330712	0	0.0130511031978	0	0
SLC6A8	0.0958093122492813	0.0106686734623636	0	0	0.0490123284645214	0	0	0.00195894108693581	0	0.00689488106847939	0.00893139222732032	0.111772149207389	0.0994235564782479	0.269356142010486	0.000869497470839615	0
SLC6A9	0.019911058083859	0	0	0	0	0	0	0	0	0.00846502603969277	0	0.0305953899730647	0.0246731726275467	0.392567473859575	0.0182974677004211	0
SLC7A1	0.0608338230335133	0.130493517948856	0.0899578088105159	0.120614145885484	0.242080600147752	0.16962090650574	0.176407792897372	0.167446724784874	0.0855114069379128	0.258671021146113	0.0972486631376113	0.133394567961369	0.24032730080555	0.04436914539118	0.172340210974871	0.0923935860750348
SLC7A10	0.670232306569687	0	0	0	0.00302962903066627	0	0	0	0	0	0	0.273160913848356	0.024969219501658	0	0	0
SLC7A11	0	0.0496037522219224	0	0.0992380794022487	0.00316244040251835	0.0241808712333852	0.0194517082320147	0.0151205771291477	0.0345855083933706	0.00583327573272657	0.0238340850554041	0.00461130152719338	0.00263223401003185	0	0.0482447925332032	0.00189514247756737
SLC7A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A14	0.00213213072166779	0	0	0	0	0	0	0	0	0	0	0.00418660254280565	0.0452892490823376	0	0	0
SLC7A2	1.51188592446154	0	0	0	0.0581956139934583	0	0	0	0	0	0	1.9501054218359	0.301012638902362	2.9036834988844	0	0
SLC7A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A5	0.28451332862947	0.470418210697829	0.19977763041424	0.541130464083423	0.109483736944947	0.206693833522867	0.166656235563726	0.218887794794518	0.217188596526083	0.158466600231256	0.291263304378498	0.408312539406263	0.278185077771809	0.621723646520915	0.585067450733527	0.378749552383732
SLC7A6	0.205208687999273	0.210050377424375	0.198431409060447	0.336971494248398	0.245135920237623	0.108332567887453	0.1491207640124	0.144995037967027	0.233282738848088	0.147828507047086	0.118105843419471	0.159571624087529	0.127409658771389	0.0837636468041483	0.0748730666184991	0.24196824661827
SLC7A6OS	0.207640522246968	0.227971185854834	0.218989948279016	0.225450360938564	0.174956042584632	0.222756133317528	0.209913896791322	0.194506840205721	0.182097182986396	0.275514496442996	0.14970213099457	0.229525979931571	0.20526677941991	0.143511472915086	0.0668849702429889	0.270432534578179
SLC7A7	0.0551828505097561	0.354335801775716	0.0712100586613844	0.0366128692229301	0.0684512113791336	0	0.00238562198379174	0.00420408128806096	0.0509049515919635	0.00414880628980062	0.812398720491238	0.0761646589286669	0.109732670734869	0	0.200845651830289	0.0011175916830968
SLC7A8	0.0387372078392948	0	0	0	0.00241907165549363	0	0.00171266374803135	0.00211375348253801	0	0	0.00191787880926005	0.0380381411624486	0.0733159541117531	0.216035875583211	0	0
SLC7A9	0.00663534631063944	0	0	0	0	0	0	0	0	0	0	0.00796277116126165	0.00419067692381673	0	0	0
SLC8A1	0.136232150594036	0.320658375733434	0.00260288988629343	0.431207199556815	1.88758443646827	0	0.00605318899911121	0.0188811346994674	0.442697333644098	0	0.630304057998324	0.181363701093406	0.119445734236794	3.62541131699698	0.0647023237414523	0.00303508381829767
SLC8A1-AS1	0.0155098641234862	0.0138672839433902	0	0.0332376957749405	0.0632048636550597	0	0	0.000923314467706403	0.0436725906210988	0	0.00951557363772081	0.0247170424222578	0.0488757899678081	0.332485988423371	0.00306218910222213	0
SLC8A2	0.00927073753566125	0	0	0	0.00490050989158498	0	0	0	0	0	0	0.0101325339064548	0.0105824217769275	0.073584023523587	0	0
SLC8A3	0	0	0	0	0.00327818520594999	0.0157027232145075	0.0240129737291053	0.00824571453212252	0	0.0859068388231239	0	0.0134147837196346	0.303000587679324	0	0	0
SLC8B1	0.119043816659129	0.267389477422957	0.109649606434342	0.174804534053473	0.215140198454064	0.0726703764857499	0.119688618204066	0.168824292211074	0.242407172389021	0.0588828428772056	0.235973196757672	0.144474284630234	0.216933554711261	0.231387319658855	0.0325718206209785	0.139389957645704
SLC9A1	0.246298042587019	0.137040337039605	0.0472251082107147	0.0734428548107631	0.265951008064823	0.0481168052224714	0.0632453460605362	0.0629606461461333	0.0894920703764981	0.10710893419577	0.147431611594403	0.256327442511438	0.426199587892492	0.296563731102027	0.0263149857183818	0.0882708963126964
SLC9A2	0.00819102851973199	0	0	0	0.00196932385689017	0	0	0	0	0	0	0	0.0245577362777125	0	0	0
