dataset,sample,sender_bin,receiver_bin,C
GSE239721,PT10A,HSC_MPP,Mono_DC,0.571428571428571
GSE239721,PT10A,HSC_MPP,Erythroid,0.142857142857143
GSE239721,PT10A,HSC_MPP,Megakaryocyte,0.571428571428571
GSE239721,PT10A,HSC_MPP,T_NK,0.571428571428571
GSE239721,PT10A,HSC_MPP,B_Plasma,0.571428571428571
GSE239721,PT10A,LMPP_GMP,HSC_MPP,0
GSE239721,PT10A,LMPP_GMP,LMPP_GMP,0.0612244897959183
GSE239721,PT10A,LMPP_GMP,Mono_DC,0.571428571428571
GSE239721,PT10A,LMPP_GMP,Erythroid,0.122448979591837
GSE239721,PT10A,LMPP_GMP,Megakaryocyte,0.571428571428571
GSE239721,PT10A,LMPP_GMP,T_NK,0.571428571428571
GSE239721,PT10A,LMPP_GMP,B_Plasma,0.571428571428571
GSE239721,PT10A,Mono_DC,HSC_MPP,0.571428571428571
GSE239721,PT10A,Mono_DC,LMPP_GMP,0.571428571428571
GSE239721,PT10A,Mono_DC,Mono_DC,0.571428571428571
GSE239721,PT10A,Mono_DC,Erythroid,0.571428571428571
GSE239721,PT10A,Mono_DC,Megakaryocyte,0.571428571428571
GSE239721,PT10A,Mono_DC,T_NK,0.571428571428571
GSE239721,PT10A,Mono_DC,B_Plasma,0.571428571428571
GSE239721,PT10A,Erythroid,HSC_MPP,0.102040816326531
GSE239721,PT10A,Erythroid,LMPP_GMP,0.0816326530612245
GSE239721,PT10A,Erythroid,Mono_DC,0.571428571428571
GSE239721,PT10A,Erythroid,Erythroid,0.571428571428571
GSE239721,PT10A,Erythroid,Megakaryocyte,0.571428571428571
GSE239721,PT10A,Erythroid,T_NK,0.571428571428571
GSE239721,PT10A,Erythroid,B_Plasma,0.571428571428571
GSE239721,PT10A,Megakaryocyte,HSC_MPP,0.571428571428571
GSE239721,PT10A,Megakaryocyte,LMPP_GMP,0.571428571428571
GSE239721,PT10A,Megakaryocyte,Mono_DC,0.571428571428571
GSE239721,PT10A,Megakaryocyte,Erythroid,0.571428571428571
GSE239721,PT10A,Megakaryocyte,Megakaryocyte,0.571428571428571
GSE239721,PT10A,Megakaryocyte,T_NK,0.571428571428571
GSE239721,PT10A,Megakaryocyte,B_Plasma,0.571428571428571
GSE239721,PT10A,T_NK,HSC_MPP,0.571428571428571
GSE239721,PT10A,T_NK,LMPP_GMP,0.571428571428571
GSE239721,PT10A,T_NK,Mono_DC,0.571428571428571
GSE239721,PT10A,T_NK,Erythroid,0.571428571428571
GSE239721,PT10A,T_NK,Megakaryocyte,0.571428571428571
GSE239721,PT10A,T_NK,T_NK,0.571428571428571
GSE239721,PT10A,T_NK,B_Plasma,0.571428571428571
GSE239721,PT10A,B_Plasma,HSC_MPP,0.571428571428571
GSE239721,PT10A,B_Plasma,LMPP_GMP,0.571428571428571
GSE239721,PT10A,B_Plasma,Mono_DC,0.571428571428571
GSE239721,PT10A,B_Plasma,Erythroid,0.571428571428571
GSE239721,PT10A,B_Plasma,Megakaryocyte,0.571428571428571
GSE239721,PT10A,B_Plasma,T_NK,0.571428571428571
GSE239721,PT10A,B_Plasma,B_Plasma,0.571428571428571
GSE239721,PT15A,HSC_MPP,HSC_MPP,0.0612244897959183
GSE239721,PT15A,HSC_MPP,LMPP_GMP,0
GSE239721,PT15A,HSC_MPP,Mono_DC,0.571428571428571
GSE239721,PT15A,HSC_MPP,Erythroid,0.571428571428571
GSE239721,PT15A,HSC_MPP,Megakaryocyte,0.571428571428571
GSE239721,PT15A,HSC_MPP,T_NK,0.571428571428571
GSE239721,PT15A,HSC_MPP,B_Plasma,0.571428571428571
GSE239721,PT15A,LMPP_GMP,HSC_MPP,0.0408163265306123
GSE239721,PT15A,LMPP_GMP,LMPP_GMP,0.0204081632653061
GSE239721,PT15A,LMPP_GMP,Mono_DC,0.571428571428571
GSE239721,PT15A,LMPP_GMP,Erythroid,0.0816326530612245
GSE239721,PT15A,LMPP_GMP,Megakaryocyte,0.571428571428571
GSE239721,PT15A,LMPP_GMP,T_NK,0.571428571428571
GSE239721,PT15A,LMPP_GMP,B_Plasma,0.571428571428571
GSE239721,PT15A,Mono_DC,HSC_MPP,0.571428571428571
GSE239721,PT15A,Mono_DC,LMPP_GMP,0.571428571428571
GSE239721,PT15A,Mono_DC,Mono_DC,0.571428571428571
GSE239721,PT15A,Mono_DC,Erythroid,0.571428571428571
GSE239721,PT15A,Mono_DC,Megakaryocyte,0.571428571428571
GSE239721,PT15A,Mono_DC,T_NK,0.571428571428571
GSE239721,PT15A,Mono_DC,B_Plasma,0.571428571428571
GSE239721,PT15A,Erythroid,HSC_MPP,0.122448979591837
GSE239721,PT15A,Erythroid,LMPP_GMP,0.102040816326531
GSE239721,PT15A,Erythroid,Mono_DC,0.571428571428571
GSE239721,PT15A,Erythroid,Erythroid,0.142857142857143
GSE239721,PT15A,Erythroid,Megakaryocyte,0.571428571428571
GSE239721,PT15A,Erythroid,T_NK,0.571428571428571
GSE239721,PT15A,Erythroid,B_Plasma,0.571428571428571
GSE239721,PT15A,Megakaryocyte,HSC_MPP,0.571428571428571
GSE239721,PT15A,Megakaryocyte,LMPP_GMP,0.571428571428571
GSE239721,PT15A,Megakaryocyte,Mono_DC,0.571428571428571
GSE239721,PT15A,Megakaryocyte,Erythroid,0.571428571428571
GSE239721,PT15A,Megakaryocyte,Megakaryocyte,0.571428571428571
GSE239721,PT15A,Megakaryocyte,T_NK,0.571428571428571
GSE239721,PT15A,Megakaryocyte,B_Plasma,0.571428571428571
GSE239721,PT15A,T_NK,HSC_MPP,0.571428571428571
GSE239721,PT15A,T_NK,LMPP_GMP,0.571428571428571
GSE239721,PT15A,T_NK,Mono_DC,0.571428571428571
GSE239721,PT15A,T_NK,Erythroid,0.571428571428571
GSE239721,PT15A,T_NK,Megakaryocyte,0.571428571428571
GSE239721,PT15A,T_NK,T_NK,0.571428571428571
GSE239721,PT15A,T_NK,B_Plasma,0.571428571428571
GSE239721,PT15A,B_Plasma,HSC_MPP,0.571428571428571
GSE239721,PT15A,B_Plasma,LMPP_GMP,0.571428571428571
GSE239721,PT15A,B_Plasma,Mono_DC,0.571428571428571
GSE239721,PT15A,B_Plasma,Erythroid,0.571428571428571
GSE239721,PT15A,B_Plasma,Megakaryocyte,0.571428571428571
GSE239721,PT15A,B_Plasma,T_NK,0.571428571428571
GSE239721,PT15A,B_Plasma,B_Plasma,0.571428571428571
GSE239721,PT16A,HSC_MPP,HSC_MPP,0
GSE239721,PT16A,HSC_MPP,LMPP_GMP,0.0816326530612245
GSE239721,PT16A,HSC_MPP,Mono_DC,0.642857142857143
GSE239721,PT16A,HSC_MPP,Erythroid,0.122448979591837
GSE239721,PT16A,HSC_MPP,Megakaryocyte,0.642857142857143
GSE239721,PT16A,HSC_MPP,T_NK,0.0612244897959183
GSE239721,PT16A,HSC_MPP,B_Plasma,0.642857142857143
GSE239721,PT16A,LMPP_GMP,HSC_MPP,0.0408163265306123
GSE239721,PT16A,LMPP_GMP,LMPP_GMP,0.163265306122449
GSE239721,PT16A,LMPP_GMP,Mono_DC,0.642857142857143
GSE239721,PT16A,LMPP_GMP,Erythroid,0.183673469387755
GSE239721,PT16A,LMPP_GMP,Megakaryocyte,0.642857142857143
GSE239721,PT16A,LMPP_GMP,T_NK,0.0204081632653061
GSE239721,PT16A,LMPP_GMP,B_Plasma,0.642857142857143
GSE239721,PT16A,Mono_DC,HSC_MPP,0.642857142857143
GSE239721,PT16A,Mono_DC,LMPP_GMP,0.642857142857143
GSE239721,PT16A,Mono_DC,Mono_DC,0.642857142857143
GSE239721,PT16A,Mono_DC,Erythroid,0.642857142857143
GSE239721,PT16A,Mono_DC,Megakaryocyte,0.642857142857143
GSE239721,PT16A,Mono_DC,T_NK,0.642857142857143
GSE239721,PT16A,Mono_DC,B_Plasma,0.642857142857143
GSE239721,PT16A,Erythroid,HSC_MPP,0.102040816326531
GSE239721,PT16A,Erythroid,LMPP_GMP,0.224489795918367
GSE239721,PT16A,Erythroid,Mono_DC,0.642857142857143
GSE239721,PT16A,Erythroid,Erythroid,0.285714285714286
GSE239721,PT16A,Erythroid,Megakaryocyte,0.642857142857143
GSE239721,PT16A,Erythroid,T_NK,0.204081632653061
GSE239721,PT16A,Erythroid,B_Plasma,0.642857142857143
GSE239721,PT16A,Megakaryocyte,HSC_MPP,0.642857142857143
GSE239721,PT16A,Megakaryocyte,LMPP_GMP,0.642857142857143
GSE239721,PT16A,Megakaryocyte,Mono_DC,0.642857142857143
GSE239721,PT16A,Megakaryocyte,Erythroid,0.642857142857143
GSE239721,PT16A,Megakaryocyte,Megakaryocyte,0.642857142857143
GSE239721,PT16A,Megakaryocyte,T_NK,0.642857142857143
GSE239721,PT16A,Megakaryocyte,B_Plasma,0.642857142857143
GSE239721,PT16A,T_NK,HSC_MPP,0.142857142857143
GSE239721,PT16A,T_NK,LMPP_GMP,0.26530612244898
GSE239721,PT16A,T_NK,Mono_DC,0.642857142857143
GSE239721,PT16A,T_NK,Erythroid,0.244897959183674
GSE239721,PT16A,T_NK,Megakaryocyte,0.642857142857143
GSE239721,PT16A,T_NK,T_NK,0.642857142857143
GSE239721,PT16A,T_NK,B_Plasma,0.642857142857143
GSE239721,PT16A,B_Plasma,HSC_MPP,0.642857142857143
GSE239721,PT16A,B_Plasma,LMPP_GMP,0.642857142857143
GSE239721,PT16A,B_Plasma,Mono_DC,0.642857142857143
GSE239721,PT16A,B_Plasma,Erythroid,0.642857142857143
GSE239721,PT16A,B_Plasma,Megakaryocyte,0.642857142857143
GSE239721,PT16A,B_Plasma,T_NK,0.642857142857143
GSE239721,PT16A,B_Plasma,B_Plasma,0.642857142857143
GSE239721,PT17A,HSC_MPP,HSC_MPP,0.122448979591837
GSE239721,PT17A,HSC_MPP,LMPP_GMP,0.142857142857143
GSE239721,PT17A,HSC_MPP,Mono_DC,0.102040816326531
GSE239721,PT17A,HSC_MPP,Erythroid,0.63265306122449
GSE239721,PT17A,HSC_MPP,Megakaryocyte,0.63265306122449
GSE239721,PT17A,HSC_MPP,T_NK,0.63265306122449
GSE239721,PT17A,HSC_MPP,B_Plasma,0.63265306122449
GSE239721,PT17A,LMPP_GMP,HSC_MPP,0.0816326530612245
GSE239721,PT17A,LMPP_GMP,LMPP_GMP,0.204081632653061
GSE239721,PT17A,LMPP_GMP,Mono_DC,0.0204081632653061
GSE239721,PT17A,LMPP_GMP,Erythroid,0.26530612244898
GSE239721,PT17A,LMPP_GMP,Megakaryocyte,0.63265306122449
GSE239721,PT17A,LMPP_GMP,T_NK,0.63265306122449
GSE239721,PT17A,LMPP_GMP,B_Plasma,0.63265306122449
GSE239721,PT17A,Mono_DC,HSC_MPP,0.0408163265306123
GSE239721,PT17A,Mono_DC,LMPP_GMP,0.0612244897959183
GSE239721,PT17A,Mono_DC,Mono_DC,0
GSE239721,PT17A,Mono_DC,Erythroid,0.63265306122449
GSE239721,PT17A,Mono_DC,Megakaryocyte,0.63265306122449
GSE239721,PT17A,Mono_DC,T_NK,0.63265306122449
GSE239721,PT17A,Mono_DC,B_Plasma,0.63265306122449
GSE239721,PT17A,Erythroid,HSC_MPP,0.163265306122449
GSE239721,PT17A,Erythroid,LMPP_GMP,0.183673469387755
GSE239721,PT17A,Erythroid,Mono_DC,0.224489795918367
GSE239721,PT17A,Erythroid,Erythroid,0.244897959183674
GSE239721,PT17A,Erythroid,Megakaryocyte,0.63265306122449
GSE239721,PT17A,Erythroid,T_NK,0.63265306122449
GSE239721,PT17A,Erythroid,B_Plasma,0.63265306122449
GSE239721,PT17A,Megakaryocyte,HSC_MPP,0.63265306122449
GSE239721,PT17A,Megakaryocyte,LMPP_GMP,0.63265306122449
GSE239721,PT17A,Megakaryocyte,Mono_DC,0.63265306122449
GSE239721,PT17A,Megakaryocyte,Erythroid,0.63265306122449
GSE239721,PT17A,Megakaryocyte,Megakaryocyte,0.63265306122449
GSE239721,PT17A,Megakaryocyte,T_NK,0.63265306122449
GSE239721,PT17A,Megakaryocyte,B_Plasma,0.63265306122449
GSE239721,PT17A,T_NK,HSC_MPP,0.63265306122449
GSE239721,PT17A,T_NK,LMPP_GMP,0.63265306122449
GSE239721,PT17A,T_NK,Mono_DC,0.63265306122449
GSE239721,PT17A,T_NK,Erythroid,0.63265306122449
GSE239721,PT17A,T_NK,Megakaryocyte,0.63265306122449
GSE239721,PT17A,T_NK,T_NK,0.63265306122449
GSE239721,PT17A,T_NK,B_Plasma,0.63265306122449
GSE239721,PT17A,B_Plasma,HSC_MPP,0.63265306122449
GSE239721,PT17A,B_Plasma,LMPP_GMP,0.63265306122449
GSE239721,PT17A,B_Plasma,Mono_DC,0.63265306122449
GSE239721,PT17A,B_Plasma,Erythroid,0.63265306122449
GSE239721,PT17A,B_Plasma,Megakaryocyte,0.63265306122449
GSE239721,PT17A,B_Plasma,T_NK,0.63265306122449
GSE239721,PT17A,B_Plasma,B_Plasma,0.63265306122449
GSE239721,PT21A,HSC_MPP,HSC_MPP,0.204081632653061
GSE239721,PT21A,HSC_MPP,LMPP_GMP,0.285714285714286
GSE239721,PT21A,HSC_MPP,Mono_DC,0.122448979591837
GSE239721,PT21A,HSC_MPP,Erythroid,0.469387755102041
GSE239721,PT21A,HSC_MPP,Megakaryocyte,0.744897959183674
GSE239721,PT21A,HSC_MPP,T_NK,0.0204081632653061
GSE239721,PT21A,HSC_MPP,B_Plasma,0.744897959183674
GSE239721,PT21A,LMPP_GMP,HSC_MPP,0.306122448979592
GSE239721,PT21A,LMPP_GMP,LMPP_GMP,0.183673469387755
GSE239721,PT21A,LMPP_GMP,Mono_DC,0.102040816326531
GSE239721,PT21A,LMPP_GMP,Erythroid,0.489795918367347
GSE239721,PT21A,LMPP_GMP,Megakaryocyte,0.744897959183674
GSE239721,PT21A,LMPP_GMP,T_NK,0
GSE239721,PT21A,LMPP_GMP,B_Plasma,0.744897959183674
GSE239721,PT21A,Mono_DC,HSC_MPP,0.26530612244898
GSE239721,PT21A,Mono_DC,LMPP_GMP,0.326530612244898
GSE239721,PT21A,Mono_DC,Mono_DC,0.0612244897959183
GSE239721,PT21A,Mono_DC,Erythroid,0.408163265306122
GSE239721,PT21A,Mono_DC,Megakaryocyte,0.744897959183674
GSE239721,PT21A,Mono_DC,T_NK,0.0816326530612245
GSE239721,PT21A,Mono_DC,B_Plasma,0.744897959183674
GSE239721,PT21A,Erythroid,HSC_MPP,0.36734693877551
GSE239721,PT21A,Erythroid,LMPP_GMP,0.387755102040816
GSE239721,PT21A,Erythroid,Mono_DC,0.142857142857143
GSE239721,PT21A,Erythroid,Erythroid,0.428571428571429
GSE239721,PT21A,Erythroid,Megakaryocyte,0.744897959183674
GSE239721,PT21A,Erythroid,T_NK,0.244897959183674
GSE239721,PT21A,Erythroid,B_Plasma,0.744897959183674
GSE239721,PT21A,Megakaryocyte,HSC_MPP,0.744897959183674
GSE239721,PT21A,Megakaryocyte,LMPP_GMP,0.744897959183674
GSE239721,PT21A,Megakaryocyte,Mono_DC,0.744897959183674
GSE239721,PT21A,Megakaryocyte,Erythroid,0.744897959183674
GSE239721,PT21A,Megakaryocyte,Megakaryocyte,0.744897959183674
GSE239721,PT21A,Megakaryocyte,T_NK,0.744897959183674
GSE239721,PT21A,Megakaryocyte,B_Plasma,0.744897959183674
GSE239721,PT21A,T_NK,HSC_MPP,0.346938775510204
GSE239721,PT21A,T_NK,LMPP_GMP,0.224489795918367
GSE239721,PT21A,T_NK,Mono_DC,0.163265306122449
GSE239721,PT21A,T_NK,Erythroid,0.448979591836735
GSE239721,PT21A,T_NK,Megakaryocyte,0.744897959183674
GSE239721,PT21A,T_NK,T_NK,0.0408163265306123
GSE239721,PT21A,T_NK,B_Plasma,0.744897959183674
GSE239721,PT21A,B_Plasma,HSC_MPP,0.744897959183674
GSE239721,PT21A,B_Plasma,LMPP_GMP,0.744897959183674
GSE239721,PT21A,B_Plasma,Mono_DC,0.744897959183674
GSE239721,PT21A,B_Plasma,Erythroid,0.744897959183674
GSE239721,PT21A,B_Plasma,Megakaryocyte,0.744897959183674
GSE239721,PT21A,B_Plasma,T_NK,0.744897959183674
GSE239721,PT21A,B_Plasma,B_Plasma,0.744897959183674
GSE239721,PT22A,HSC_MPP,HSC_MPP,0.122448979591837
GSE239721,PT22A,HSC_MPP,LMPP_GMP,0.285714285714286
GSE239721,PT22A,HSC_MPP,Mono_DC,0.142857142857143
GSE239721,PT22A,HSC_MPP,Erythroid,0.387755102040816
GSE239721,PT22A,HSC_MPP,Megakaryocyte,0.744897959183674
GSE239721,PT22A,HSC_MPP,T_NK,0.0816326530612245
GSE239721,PT22A,HSC_MPP,B_Plasma,0.744897959183674
GSE239721,PT22A,LMPP_GMP,HSC_MPP,0.204081632653061
GSE239721,PT22A,LMPP_GMP,LMPP_GMP,0.448979591836735
GSE239721,PT22A,LMPP_GMP,Mono_DC,0.224489795918367
GSE239721,PT22A,LMPP_GMP,Erythroid,0.489795918367347
GSE239721,PT22A,LMPP_GMP,Megakaryocyte,0.744897959183674
GSE239721,PT22A,LMPP_GMP,T_NK,0.408163265306122
GSE239721,PT22A,LMPP_GMP,B_Plasma,0.744897959183674
GSE239721,PT22A,Mono_DC,HSC_MPP,0.0408163265306123
GSE239721,PT22A,Mono_DC,LMPP_GMP,0.183673469387755
GSE239721,PT22A,Mono_DC,Mono_DC,0
GSE239721,PT22A,Mono_DC,Erythroid,0.244897959183674
GSE239721,PT22A,Mono_DC,Megakaryocyte,0.744897959183674
GSE239721,PT22A,Mono_DC,T_NK,0.163265306122449
GSE239721,PT22A,Mono_DC,B_Plasma,0.744897959183674
GSE239721,PT22A,Erythroid,HSC_MPP,0.326530612244898
GSE239721,PT22A,Erythroid,LMPP_GMP,0.36734693877551
GSE239721,PT22A,Erythroid,Mono_DC,0.26530612244898
GSE239721,PT22A,Erythroid,Erythroid,0.469387755102041
GSE239721,PT22A,Erythroid,Megakaryocyte,0.744897959183674
GSE239721,PT22A,Erythroid,T_NK,0.428571428571429
GSE239721,PT22A,Erythroid,B_Plasma,0.744897959183674
GSE239721,PT22A,Megakaryocyte,HSC_MPP,0.744897959183674
GSE239721,PT22A,Megakaryocyte,LMPP_GMP,0.744897959183674
GSE239721,PT22A,Megakaryocyte,Mono_DC,0.744897959183674
GSE239721,PT22A,Megakaryocyte,Erythroid,0.744897959183674
GSE239721,PT22A,Megakaryocyte,Megakaryocyte,0.744897959183674
GSE239721,PT22A,Megakaryocyte,T_NK,0.744897959183674
GSE239721,PT22A,Megakaryocyte,B_Plasma,0.744897959183674
GSE239721,PT22A,T_NK,HSC_MPP,0.0204081632653061
GSE239721,PT22A,T_NK,LMPP_GMP,0.306122448979592
GSE239721,PT22A,T_NK,Mono_DC,0.102040816326531
GSE239721,PT22A,T_NK,Erythroid,0.346938775510204
GSE239721,PT22A,T_NK,Megakaryocyte,0.744897959183674
GSE239721,PT22A,T_NK,T_NK,0.0612244897959183
GSE239721,PT22A,T_NK,B_Plasma,0.744897959183674
GSE239721,PT22A,B_Plasma,HSC_MPP,0.744897959183674
GSE239721,PT22A,B_Plasma,LMPP_GMP,0.744897959183674
GSE239721,PT22A,B_Plasma,Mono_DC,0.744897959183674
GSE239721,PT22A,B_Plasma,Erythroid,0.744897959183674
GSE239721,PT22A,B_Plasma,Megakaryocyte,0.744897959183674
GSE239721,PT22A,B_Plasma,T_NK,0.744897959183674
GSE239721,PT22A,B_Plasma,B_Plasma,0.744897959183674
GSE239721,PT23A,HSC_MPP,HSC_MPP,0.102040816326531
GSE239721,PT23A,HSC_MPP,LMPP_GMP,0.224489795918367
GSE239721,PT23A,HSC_MPP,Mono_DC,0.0204081632653061
GSE239721,PT23A,HSC_MPP,Erythroid,0.183673469387755
GSE239721,PT23A,HSC_MPP,Megakaryocyte,0.63265306122449
GSE239721,PT23A,HSC_MPP,T_NK,0.63265306122449
GSE239721,PT23A,HSC_MPP,B_Plasma,0.63265306122449
GSE239721,PT23A,LMPP_GMP,HSC_MPP,0.163265306122449
GSE239721,PT23A,LMPP_GMP,LMPP_GMP,0.63265306122449
GSE239721,PT23A,LMPP_GMP,Mono_DC,0.0408163265306123
GSE239721,PT23A,LMPP_GMP,Erythroid,0.244897959183674
GSE239721,PT23A,LMPP_GMP,Megakaryocyte,0.63265306122449
GSE239721,PT23A,LMPP_GMP,T_NK,0.63265306122449
GSE239721,PT23A,LMPP_GMP,B_Plasma,0.63265306122449
GSE239721,PT23A,Mono_DC,HSC_MPP,0.0816326530612245
GSE239721,PT23A,Mono_DC,LMPP_GMP,0.204081632653061
GSE239721,PT23A,Mono_DC,Mono_DC,0
GSE239721,PT23A,Mono_DC,Erythroid,0.122448979591837
GSE239721,PT23A,Mono_DC,Megakaryocyte,0.63265306122449
GSE239721,PT23A,Mono_DC,T_NK,0.63265306122449
GSE239721,PT23A,Mono_DC,B_Plasma,0.63265306122449
GSE239721,PT23A,Erythroid,HSC_MPP,0.142857142857143
GSE239721,PT23A,Erythroid,LMPP_GMP,0.63265306122449
GSE239721,PT23A,Erythroid,Mono_DC,0.0612244897959183
GSE239721,PT23A,Erythroid,Erythroid,0.26530612244898
GSE239721,PT23A,Erythroid,Megakaryocyte,0.63265306122449
GSE239721,PT23A,Erythroid,T_NK,0.63265306122449
GSE239721,PT23A,Erythroid,B_Plasma,0.63265306122449
GSE239721,PT23A,Megakaryocyte,HSC_MPP,0.63265306122449
GSE239721,PT23A,Megakaryocyte,LMPP_GMP,0.63265306122449
GSE239721,PT23A,Megakaryocyte,Mono_DC,0.63265306122449
GSE239721,PT23A,Megakaryocyte,Erythroid,0.63265306122449
GSE239721,PT23A,Megakaryocyte,Megakaryocyte,0.63265306122449
GSE239721,PT23A,Megakaryocyte,T_NK,0.63265306122449
GSE239721,PT23A,Megakaryocyte,B_Plasma,0.63265306122449
GSE239721,PT23A,T_NK,HSC_MPP,0.63265306122449
GSE239721,PT23A,T_NK,LMPP_GMP,0.63265306122449
GSE239721,PT23A,T_NK,Mono_DC,0.63265306122449
GSE239721,PT23A,T_NK,Erythroid,0.63265306122449
GSE239721,PT23A,T_NK,Megakaryocyte,0.63265306122449
GSE239721,PT23A,T_NK,T_NK,0.63265306122449
GSE239721,PT23A,T_NK,B_Plasma,0.63265306122449
GSE239721,PT23A,B_Plasma,HSC_MPP,0.63265306122449
GSE239721,PT23A,B_Plasma,LMPP_GMP,0.63265306122449
GSE239721,PT23A,B_Plasma,Mono_DC,0.63265306122449
GSE239721,PT23A,B_Plasma,Erythroid,0.63265306122449
GSE239721,PT23A,B_Plasma,Megakaryocyte,0.63265306122449
GSE239721,PT23A,B_Plasma,T_NK,0.63265306122449
GSE239721,PT23A,B_Plasma,B_Plasma,0.63265306122449
GSE239721,PT26A,HSC_MPP,HSC_MPP,0.163265306122449
GSE239721,PT26A,HSC_MPP,LMPP_GMP,0.224489795918367
GSE239721,PT26A,HSC_MPP,Mono_DC,0.0408163265306123
GSE239721,PT26A,HSC_MPP,Erythroid,0.285714285714286
GSE239721,PT26A,HSC_MPP,Megakaryocyte,0.653061224489796
GSE239721,PT26A,HSC_MPP,T_NK,0.653061224489796
GSE239721,PT26A,HSC_MPP,B_Plasma,0.653061224489796
GSE239721,PT26A,LMPP_GMP,HSC_MPP,0.0612244897959183
GSE239721,PT26A,LMPP_GMP,LMPP_GMP,0.0816326530612245
GSE239721,PT26A,LMPP_GMP,Mono_DC,0.0204081632653061
GSE239721,PT26A,LMPP_GMP,Erythroid,0.244897959183674
GSE239721,PT26A,LMPP_GMP,Megakaryocyte,0.653061224489796
GSE239721,PT26A,LMPP_GMP,T_NK,0.653061224489796
GSE239721,PT26A,LMPP_GMP,B_Plasma,0.653061224489796
GSE239721,PT26A,Mono_DC,HSC_MPP,0.122448979591837
GSE239721,PT26A,Mono_DC,LMPP_GMP,0.102040816326531
GSE239721,PT26A,Mono_DC,Mono_DC,0
GSE239721,PT26A,Mono_DC,Erythroid,0.204081632653061
GSE239721,PT26A,Mono_DC,Megakaryocyte,0.653061224489796
GSE239721,PT26A,Mono_DC,T_NK,0.653061224489796
GSE239721,PT26A,Mono_DC,B_Plasma,0.653061224489796
GSE239721,PT26A,Erythroid,HSC_MPP,0.183673469387755
GSE239721,PT26A,Erythroid,LMPP_GMP,0.306122448979592
GSE239721,PT26A,Erythroid,Mono_DC,0.142857142857143
GSE239721,PT26A,Erythroid,Erythroid,0.26530612244898
GSE239721,PT26A,Erythroid,Megakaryocyte,0.653061224489796
GSE239721,PT26A,Erythroid,T_NK,0.653061224489796
GSE239721,PT26A,Erythroid,B_Plasma,0.653061224489796
GSE239721,PT26A,Megakaryocyte,HSC_MPP,0.653061224489796
GSE239721,PT26A,Megakaryocyte,LMPP_GMP,0.653061224489796
GSE239721,PT26A,Megakaryocyte,Mono_DC,0.653061224489796
GSE239721,PT26A,Megakaryocyte,Erythroid,0.653061224489796
GSE239721,PT26A,Megakaryocyte,Megakaryocyte,0.653061224489796
GSE239721,PT26A,Megakaryocyte,T_NK,0.653061224489796
GSE239721,PT26A,Megakaryocyte,B_Plasma,0.653061224489796
GSE239721,PT26A,T_NK,HSC_MPP,0.653061224489796
GSE239721,PT26A,T_NK,LMPP_GMP,0.653061224489796
GSE239721,PT26A,T_NK,Mono_DC,0.653061224489796
GSE239721,PT26A,T_NK,Erythroid,0.653061224489796
GSE239721,PT26A,T_NK,Megakaryocyte,0.653061224489796
GSE239721,PT26A,T_NK,T_NK,0.653061224489796
GSE239721,PT26A,T_NK,B_Plasma,0.653061224489796
GSE239721,PT26A,B_Plasma,HSC_MPP,0.653061224489796
GSE239721,PT26A,B_Plasma,LMPP_GMP,0.653061224489796
GSE239721,PT26A,B_Plasma,Mono_DC,0.653061224489796
GSE239721,PT26A,B_Plasma,Erythroid,0.653061224489796
GSE239721,PT26A,B_Plasma,Megakaryocyte,0.653061224489796
GSE239721,PT26A,B_Plasma,T_NK,0.653061224489796
GSE239721,PT26A,B_Plasma,B_Plasma,0.653061224489796
GSE239721,PT27A,HSC_MPP,HSC_MPP,0
GSE239721,PT27A,HSC_MPP,LMPP_GMP,0.163265306122449
GSE239721,PT27A,HSC_MPP,Mono_DC,0.581632653061225
GSE239721,PT27A,HSC_MPP,Erythroid,0.0612244897959183
GSE239721,PT27A,HSC_MPP,Megakaryocyte,0.581632653061225
GSE239721,PT27A,HSC_MPP,T_NK,0.581632653061225
GSE239721,PT27A,HSC_MPP,B_Plasma,0.581632653061225
GSE239721,PT27A,LMPP_GMP,HSC_MPP,0.0408163265306123
GSE239721,PT27A,LMPP_GMP,LMPP_GMP,0.0816326530612245
GSE239721,PT27A,LMPP_GMP,Mono_DC,0.581632653061225
GSE239721,PT27A,LMPP_GMP,Erythroid,0.102040816326531
GSE239721,PT27A,LMPP_GMP,Megakaryocyte,0.581632653061225
GSE239721,PT27A,LMPP_GMP,T_NK,0.581632653061225
GSE239721,PT27A,LMPP_GMP,B_Plasma,0.581632653061225
GSE239721,PT27A,Mono_DC,HSC_MPP,0.581632653061225
GSE239721,PT27A,Mono_DC,LMPP_GMP,0.581632653061225
GSE239721,PT27A,Mono_DC,Mono_DC,0.581632653061225
GSE239721,PT27A,Mono_DC,Erythroid,0.581632653061225
GSE239721,PT27A,Mono_DC,Megakaryocyte,0.581632653061225
GSE239721,PT27A,Mono_DC,T_NK,0.581632653061225
GSE239721,PT27A,Mono_DC,B_Plasma,0.581632653061225
GSE239721,PT27A,Erythroid,HSC_MPP,0.0204081632653061
GSE239721,PT27A,Erythroid,LMPP_GMP,0.122448979591837
GSE239721,PT27A,Erythroid,Mono_DC,0.581632653061225
GSE239721,PT27A,Erythroid,Erythroid,0.142857142857143
GSE239721,PT27A,Erythroid,Megakaryocyte,0.581632653061225
