alpha,feature_set,features,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat,family,q_strat,split
0.0,only_mt_expr_BCL2_normal,mt_expr_BCL2_normal,0.08014951852872339,0.1260151384112362,0.0033171426041995623,0.8747041252958747,0.006470330437559496,0.7661792338207661,mt,0.9111894638105362,discovery
0.0,only_mt_expr_MCL1_normal,mt_expr_MCL1_normal,0.09739073708028254,0.1577795462528284,-0.008930398182971052,0.7591862408137592,0.0029571040826651372,0.9313490686509314,mt,0.937088062911937,discovery
0.0,only_mt_expr_BCL2L1_normal,mt_expr_BCL2L1_normal,0.1559164124200825,0.15438762909385467,-0.01478606654821087,0.7086452913547087,-0.012230092470456368,0.7435942564057436,mt,0.9111894638105362,discovery
0.0,only_mt_glycolysis_malignant,mt_glycolysis_malignant,0.10955445418905589,0.14455318905744466,-0.014800823571980417,0.6081003918996081,-0.026697686008257504,0.28489171510828487,mt,0.9111894638105362,discovery
0.0,only_mt_oxphos_malignant,mt_oxphos_malignant,0.1804444476182901,0.17260734991397442,-0.028549635010357313,0.46615953384046616,-0.03660816482095199,0.4346225653774346,mt,0.9111894638105362,discovery
0.0,only_mt_fatty_acid_oxidation_malignant,mt_fatty_acid_oxidation_malignant,0.0834192949441296,0.1287761428663824,0.030063288649878093,0.23095376904623097,0.022044514190859996,0.4458805541194459,mt,0.9111894638105362,discovery
0.0,only_mt_expr_BCL2_malignant,mt_expr_BCL2_malignant,0.16933902511227267,0.1458480831988932,-0.03970777906056275,0.18548381451618548,-0.04907463887424946,0.1119048880951119,mt,0.6714293285706714,discovery
0.0,only_mt_expr_MCL1_malignant,mt_expr_MCL1_malignant,0.09208430713571583,0.1547398730995232,-0.012592593616631332,0.6660573339426661,-0.007928508413566588,0.796069203930796,mt,0.9111894638105362,discovery
0.0,only_mt_expr_BCL2L1_malignant,mt_expr_BCL2L1_malignant,0.15897701557680624,0.1327191919835304,-0.019047832669812387,0.395998604001396,-0.011271977925195145,0.6359133640866359,mt,0.9111894638105362,discovery
0.0,only_pt_predicted_Pseudotime,pt_predicted_Pseudotime,0.04133751855627639,0.15311771654785747,0.05492602381153311,0.06914793085206915,0.04804582793731869,0.019451980548019453,pt,0.031048468951531044,discovery
0.0,only_pt_predicted_Pseudotime_normal,pt_predicted_Pseudotime_normal,0.040855700959507045,0.14058131349531905,0.054050879253759766,0.039134960865039134,0.04839525367586006,0.020698979301020697,pt,0.031048468951531044,discovery
0.0,only_pt_predicted_Pseudotime_malignant,pt_predicted_Pseudotime_malignant,0.07639916169439911,0.167921708931068,0.03082059202807244,0.20048079951920048,0.022442813009219586,0.39714360285639716,pt,0.3971436028563972,discovery
0.0,only_mp_MP2,mp_MP2,0.04741795773810044,0.11405157352096965,0.03122781383661154,0.01117098882901117,0.03214805685178962,0.013274986725013274,mp,0.042977957022042976,discovery
0.0,only_mp_MP3,mp_MP3,0.08540884670707219,0.13723274107254724,0.0019004656728902035,0.9468300531699468,-0.004038784187399975,0.806979193020807,mp,0.838016854290838,discovery
0.0,only_mp_MP4,mp_MP4,0.019229201287421147,0.03632609930267758,0.016932349199654646,0.007127992872007128,0.019706341819281752,0.007726992273007727,mp,0.042977957022042976,discovery
0.0,only_mp_MP5,mp_MP5,0.04231029301790591,0.11035476291235838,0.021597534788825295,0.06734293265706734,0.024047624888785438,0.047007952992047006,mp,0.07255042744957256,discovery
0.0,only_mp_MP6,mp_MP6,0.04067953773279944,0.11409001334837884,0.02601408030835908,0.04233995766004234,0.03222498556919625,0.01405998594001406,mp,0.042977957022042976,discovery
